"Gene Name","Protein IDs","fold1_vs_fold10_log2 fold change","fold1_vs_fold4_log2 fold change","fold10_vs_fold4_log2 fold change","fold1_vs_fold10_p.val","fold1_vs_fold4_p.val","fold10_vs_fold4_p.val","fold1_vs_fold10_p.adj","fold1_vs_fold4_p.adj","fold10_vs_fold4_p.adj","fold1_vs_fold10_significant","fold1_vs_fold4_significant","fold10_vs_fold4_significant","significant","imputed","num_NAs","Protein.names"
"sp|P08004|CHS1_YEAST","sp|P08004|CHS1_YEAST",-2.79,-1.85,0.941,1.03e-10,4.24e-08,0.000163,1.77e-09,7.09e-07,0.00105,TRUE,TRUE,FALSE,TRUE,TRUE,6,NA
"sp|P08678|CYAA_YEAST","sp|P08678|CYAA_YEAST",-2.78,-1.18,1.61,4.38e-06,0.0114,0.00129,1.78e-05,0.0348,0.00524,TRUE,TRUE,TRUE,TRUE,TRUE,10,NA
"sp|P08758|ANXA5_HUMAN","sp|P08758|ANXA5_HUMAN",3.87,1.2,-2.67,0.000361,0.183,0.00686,0.000908,0.313,0.0197,TRUE,FALSE,TRUE,TRUE,TRUE,5,NA
"sp|P09064|IF2B_YEAST","sp|P09064|IF2B_YEAST",-2.68,-1.84,0.836,4.82e-14,1.69e-11,1.41e-06,2.26e-12,7.25e-10,3.1e-05,TRUE,TRUE,FALSE,TRUE,FALSE,0,NA
"sp|P09211|GSTP1_HUMAN","sp|P09211|GSTP1_HUMAN",1.46,-0.756,-2.22,0.0565,0.303,0.00654,0.0833,0.458,0.0191,FALSE,FALSE,TRUE,TRUE,TRUE,7,NA
"sp|P09382|LEG1_HUMAN","sp|P09382|LEG1_HUMAN",-0.419,0.648,1.07,0.313,0.126,0.0171,0.372,0.234,0.0409,FALSE,FALSE,TRUE,TRUE,TRUE,12,NA
"sp|P09547|SWI1_YEAST","sp|P09547|SWI1_YEAST",-1.49,-0.0256,1.46,0.0262,0.967,0.0286,0.0429,0.981,0.0634,TRUE,FALSE,FALSE,TRUE,TRUE,13,NA
"sp|P09874|PARP1_HUMAN","sp|P09874|PARP1_HUMAN",0.867,1.12,0.25,0.0296,0.00717,0.501,0.0477,0.0239,0.612,FALSE,TRUE,FALSE,TRUE,TRUE,14,NA
"sp|P09938|RIR2_YEAST","sp|P09938|RIR2_YEAST",-3.37,-2.88,0.49,8.52e-05,0.000404,0.461,0.000246,0.0024,0.575,TRUE,TRUE,FALSE,TRUE,TRUE,1,NA
"sp|P0C0T4|RS25B_YEAST","sp|P0C0T4|RS25B_YEAST",-1.97,-0.567,1.4,0.000106,0.163,0.00227,0.000298,0.284,0.0082,TRUE,FALSE,TRUE,TRUE,TRUE,8,NA
"sp|P0C2H7|RL27B_YEAST","sp|P0C2H7|RL27B_YEAST",-1.12,0.293,1.41,0.00232,0.359,0.000314,0.00484,0.52,0.00176,TRUE,FALSE,TRUE,TRUE,TRUE,12,NA
"sp|P0CS90|HSP77_YEAST","sp|P0CS90|HSP77_YEAST",-1.53,-1.16,0.369,0.0101,0.042,0.493,0.0184,0.0975,0.604,TRUE,FALSE,FALSE,TRUE,TRUE,8,NA
"sp|P0CX44|RL1B_YEAST","sp|P0CX44|RL1B_YEAST",-1.14,0.347,1.49,0.000756,0.227,5.66e-05,0.00177,0.372,0.000459,TRUE,FALSE,TRUE,TRUE,TRUE,12,NA
"sp|P0CX52|RS16B_YEAST","sp|P0CX52|RS16B_YEAST",-1.42,-0.647,0.77,0.000259,0.0498,0.0224,0.000672,0.111,0.0516,TRUE,FALSE,FALSE,TRUE,TRUE,10,NA
"sp|P0CX56|RS18B_YEAST","sp|P0CX56|RS18B_YEAST",-5.48,0.209,5.69,2.92e-11,0.558,1.64e-11,5.74e-10,0.686,5.76e-09,TRUE,FALSE,TRUE,TRUE,TRUE,12,NA
"sp|P0CX85|RL35B_YEAST","sp|P0CX85|RL35B_YEAST",-1.44,0.168,1.61,0.000246,0.594,8.1e-05,0.000641,0.717,0.000609,TRUE,FALSE,TRUE,TRUE,TRUE,12,NA
"sp|P0DP25|CALM3_HUMAN","sp|P0DP25|CALM3_HUMAN",2.36,0.261,-2.1,0.00191,0.688,0.00456,0.00409,0.789,0.0144,TRUE,FALSE,TRUE,TRUE,TRUE,3,NA
"sp|P10080|SSBP1_YEAST","sp|P10080|SSBP1_YEAST",-4.47,-3.8,0.667,1.17e-13,1.5e-12,0.0041,5.05e-12,1.02e-10,0.0132,TRUE,TRUE,FALSE,TRUE,TRUE,6,NA
"sp|P10081|IF4A_YEAST","sp|P10081|IF4A_YEAST",-5.7,-4.93,0.769,4.73e-07,3.03e-06,0.295,2.84e-06,3.51e-05,0.405,TRUE,TRUE,FALSE,TRUE,TRUE,4,NA
"sp|P10591|HSP71_YEAST","sp|P10591|HSP71_YEAST",-2.69,-0.18,2.51,0.000432,0.772,0.000802,0.00107,0.847,0.00365,TRUE,FALSE,TRUE,TRUE,TRUE,13,NA
"sp|P10592|HSP72_YEAST","sp|P10592|HSP72_YEAST",-3.57,-3.14,0.436,0.000127,0.000448,0.551,0.00035,0.00261,0.657,TRUE,TRUE,FALSE,TRUE,TRUE,4,NA
