ProteinName,Ibaq,IbaqLog,IbaqPpb,Condition
sp|Q9NY93|DDX56_HUMAN,14177899.147058824,78.6901891650003,38.4687200721639,prostate
sp|Q92765|SFRP3_HUMAN,14177411.333333334,78.69013952587234,38.46739649315839,prostate
sp|Q5K4L6|S27A3_HUMAN,14176395.677419355,78.69003616890512,38.46464072640908,prostate
sp|Q9C0B0|UNK_HUMAN,14170680.405405406,78.68945442321258,38.449133548867444,prostate
sp|P50281|MMP14_HUMAN,14158680.32142857,78.68823219565539,38.41657386801776,prostate
sp|Q9Y6D6|BIG1_HUMAN,14152849.06542056,78.68763789895534,38.40075199252587,prostate
sp|Q8N1G2|CMTR1_HUMAN,14152527.350877194,78.68760510405663,38.39987908839645,prostate
sp|Q9BQ39|DDX50_HUMAN,14146687.642857144,78.68700968698077,38.38403428016384,prostate
sp|Q9HA47|UCK1_HUMAN,14146627.210526315,78.68700352401086,38.38387030986092,prostate
sp|O14972|VP26C_HUMAN,14137017.0625,78.68602313313198,38.35779521294833,prostate
sp|Q9H190|SDCB2_HUMAN,14122349.466666667,78.68452551501312,38.31799780485623,prostate
sp|O14910|LIN7A_HUMAN,14117387.142857144,78.68401849045239,38.30453359245382,prostate
sp|P56589|PEX3_HUMAN,14099709.043478262,78.68221078426784,38.25656782197116,prostate
sp|O15541|R113A_HUMAN,14090180.55,78.68123549057141,38.23071427734352,prostate
sp|Q9ULR0|ISY1_HUMAN,14086798.95,78.68088920664316,38.221539023489136,prostate
sp|O14807|RASM_HUMAN,14084723.5,78.68067663443068,38.21590773042904,prostate
sp|O94923|GLCE_HUMAN,14078215.5,78.68000986740802,38.198249653754004,prostate
sp|P11908|PRPS2_HUMAN,14067569.0,78.67891843195804,38.16936263572684,prostate
sp|Q9BU76|MMTA2_HUMAN,14065438.235294119,78.67869989551403,38.16358125795289,prostate
sp|Q9GZM5|YIPF3_HUMAN,14061848.75,78.67833167424448,38.153841951476636,prostate
sp|Q9UBS8|RNF14_HUMAN,14058139.384615384,78.67795105651088,38.143777375819404,prostate
sp|Q7Z7E8|UB2Q1_HUMAN,14051833.57142857,78.67730378690445,38.12666789014774,prostate
sp|Q96MW5|COG8_HUMAN,14046559.142857144,78.67676216218518,38.11235684771823,prostate
sp|Q969V5|MUL1_HUMAN,14029624.863636363,78.67502182570571,38.06640927535853,prostate
sp|O14681|EI24_HUMAN,14019084.11764706,78.67393749182838,38.03780919839308,prostate
sp|P01602|KV105_HUMAN,14018940.333333334,78.6739226950001,38.03741907017604,prostate
sp|Q9H2B4|S26A1_HUMAN,13996556.516129032,78.67161732600223,37.97668533316414,prostate
sp|Q5W0V3|FHI2A_HUMAN,13993645.525,78.67131724438975,37.96878697659427,prostate
sp|Q99567|NUP88_HUMAN,13987895.05,78.67072426904161,37.95318428322182,prostate
sp|Q8IUX1|T126B_HUMAN,13977235.384615384,78.6696244245643,37.92426154371786,prostate
sp|P34741|SDC2_HUMAN,13966551.5,78.6685212392182,37.89527309047176,prostate
sp|Q7L2J0|MEPCE_HUMAN,13959331.333333334,78.66777522886366,37.87568270070432,prostate
sp|Q9H5V9|STEEP_HUMAN,13956184.42857143,78.66744996000944,37.86714424256438,prostate
sp|P04155|TFF1_HUMAN,13918046.0,78.6635020730001,37.7636637115288,prostate
sp|O43516|WIPF1_HUMAN,13915849.257142857,78.66327434849345,37.75770331604528,prostate
sp|Q9BUB7|TMM70_HUMAN,13904372.076923076,78.66208398615039,37.72656242355387,prostate
sp|O75554|WBP4_HUMAN,13900986.111111112,78.66173262105906,37.71737532399537,prostate
sp|P19237|TNNI1_HUMAN,13878071.42857143,78.65935248945706,37.65520119657224,prostate
sp|Q96JE7|SC16B_HUMAN,13874685.12,78.65900042276427,37.64601316700868,prostate
sp|Q00978|IRF9_HUMAN,13873710.5,78.65889907784612,37.643368742502076,prostate
sp|Q9Y597|KCTD3_HUMAN,13870123.382978724,78.65852601361942,37.633635861831515,prostate
sp|P20908|CO5A1_HUMAN,13862623.970588235,78.65774575444127,37.61328779806247,prostate
sp|Q9GZP8|IMUP_HUMAN,13861441.666666666,78.65762270582151,37.61007986731566,prostate
sp|P56945|BCAR1_HUMAN,13861425.4,78.65762101279032,37.61003573116827,prostate
sp|Q9Y3B9|RRP15_HUMAN,13857596.0,78.65722239435823,37.599645467059574,prostate
sp|Q5UCC4|EMC10_HUMAN,13854930.0,78.6569448141051,37.592411841918874,prostate
sp|Q9Y2D0|CAH5B_HUMAN,13853687.222222222,78.65681539953896,37.589039828198835,prostate
sp|O60861|GAS7_HUMAN,13846246.214285715,78.65604029980581,37.56885023251931,prostate
sp|Q8TCC3|RM30_HUMAN,13842515.916666666,78.65565157300877,37.558728861686824,prostate
sp|Q9Y4E6|WDR7_HUMAN,13840456.172839506,78.65543688636308,37.55314018399307,prostate
sp|P25092|GUC2C_HUMAN,13837765.63076923,78.65515640362528,37.54583996915375,prostate
sp|Q8NBM8|PCYXL_HUMAN,13835751.05263158,78.65494635284446,37.54037383897205,prostate
sp|Q7L311|ARMX2_HUMAN,13831957.07142857,78.65455068885403,37.53007967625134,prostate
sp|Q9NRG7|D39U1_HUMAN,13820425.933333334,78.65334747127187,37.498792380517465,prostate
sp|Q9HCE5|MET14_HUMAN,13812247.26923077,78.65249345918264,37.47660131139909,prostate
sp|Q9UG56|PISD_HUMAN,13808587.586206896,78.6521111531004,37.466671538282625,prostate
sp|Q9Y5W9|SNX11_HUMAN,13804876.235294119,78.65172334607817,37.456601575316164,prostate
sp|Q9HC52|CBX8_HUMAN,13796492.208333334,78.65084689717922,37.43385329767033,prostate
sp|Q9BQ52|RNZ2_HUMAN,13795396.615384616,78.65073232680494,37.43088063874392,prostate
sp|Q9H4P4|RNF41_HUMAN,13790466.11764706,78.6502166130294,37.4175027796327,prostate
sp|P13671|CO6_HUMAN,13786921.649122806,78.6498457593986,37.40788561660665,prostate
sp|Q9NRZ7|PLCC_HUMAN,13779063.333333334,78.64902321280478,37.38656374464182,prostate
sp|Q9BST9|RTKN_HUMAN,13779032.11764706,78.64901994445731,37.386479047502654,prostate
sp|P51668|UB2D1_HUMAN;sp|Q9Y2X8|UB2D4_HUMAN,13767438.0,78.64780550377222,37.35502087012233,prostate
sp|O75995|SASH3_HUMAN,13759547.5,78.64697841825412,37.33361167313334,prostate
sp|Q9H8W4|PKHF2_HUMAN,13756996.235294119,78.64671089214437,37.32668935786064,prostate
sp|Q8WZA1|PMGT1_HUMAN,13740561.35,78.64498633677168,37.28209678492442,prostate
sp|A6NK58|LIPT2_HUMAN,13713107.5,78.64210092668915,37.20760659003738,prostate
sp|Q8WWI5|CTL1_HUMAN,13692902.424242424,78.6399736729986,37.152784405502636,prostate
sp|O14772|FPGT_HUMAN,13683640.81081081,78.6389975319158,37.127654983236205,prostate
sp|Q53RY4|KCP3_HUMAN,13676024.4,78.63819429413455,37.10698946908657,prostate
sp|Q86WV6|STING_HUMAN,13675382.0,78.63812652523953,37.10524645303616,prostate
sp|O15047|SET1A_HUMAN,13662592.682352941,78.63677667495207,37.07054535413741,prostate
sp|Q9GZV5|WWTR1_HUMAN,13656439.3125,78.63612676639576,37.05384949109606,prostate
sp|Q9HBI0|PARVG_HUMAN,13652490.0,78.63570949235816,37.04313386987008,prostate
sp|Q86T03|PP4P1_HUMAN,13649431.214285715,78.63538622609678,37.03483450406256,prostate
sp|Q9BSK0|MALD1_HUMAN,13640860.0,78.6344799954777,37.0115783333411,prostate
sp|Q15170|TCAL1_HUMAN,13632708.0,78.63361755970666,36.98945961160556,prostate
sp|Q8WWH5|TRUB1_HUMAN,13631680.52,78.63350882150407,36.986671762708504,prostate
sp|Q08345|DDR1_HUMAN,13608594.418604651,78.63106345617308,36.92403252660422,prostate
sp|Q9NTJ4|MA2C1_HUMAN,13596434.333333334,78.62977374638848,36.89103871620228,prostate
sp|O43149|ZZEF1_HUMAN,13584166.129629629,78.6284714000426,36.85775154938222,prostate
sp|Q9BQP7|MGME1_HUMAN,13571588.173913043,78.62713494991628,36.82362393622017,prostate
sp|Q2NL98|VMAC_HUMAN,13561282.5,78.62603901388054,36.79566167743953,prostate
sp|Q12983|BNIP3_HUMAN,13549183.846153846,78.62475134373565,36.76283454817093,prostate
sp|Q14978|NOLC1_HUMAN,13547043.523809524,78.62452342769433,36.75702723777368,prostate
sp|Q5JVF3|PCID2_HUMAN,13533574.966666667,78.62308837758962,36.72048316667186,prostate
sp|Q96G46|DUS3L_HUMAN,13523593.204545455,78.62202391738641,36.69339977378798,prostate
sp|P13688|CEAM1_HUMAN,13512899.047619049,78.62088261489606,36.66438344880621,prostate
sp|Q9NWW6|NRK1_HUMAN,13509117.5,78.62047882415581,36.65412302197655,prostate
sp|Q9BRJ6|CG050_HUMAN,13505814.166666666,78.6201260042634,36.64516012811005,prostate
sp|Q9UHY8|FEZ2_HUMAN,13501270.0,78.61964051336506,36.632830496360796,prostate
sp|Q9Y3E0|GOT1B_HUMAN,13452140.0,78.61438109083866,36.49952666921815,prostate
sp|Q6ZMP0|THSD4_HUMAN,13441909.171666665,78.61328345277617,36.47176748803205,prostate
sp|P05997|CO5A2_HUMAN,13440424.845360825,78.61312413400562,36.46774008364986,prostate
sp|Q96II8|LRCH3_HUMAN,13423054.0,78.61125834170855,36.42060798173044,prostate
sp|Q9NUM3|S39A9_HUMAN,13421137.5,78.61105234369586,36.41540796575815,prostate
sp|Q96BN8|OTUL_HUMAN,13417634.2,78.61067570994959,36.40590250478463,prostate
sp|O14498|ISLR_HUMAN,13416830.0,78.61058923791545,36.40372047877632,prostate
sp|Q6ICG6|K0930_HUMAN,13390891.461538462,78.60779739956111,36.333341760123574,prostate
sp|O00478|BT3A3_HUMAN,13386137.931034483,78.60728517732343,36.32044406403931,prostate
sp|Q9NVK5|FGOP2_HUMAN,13382754.611111112,78.6069204929127,36.31126414353792,prostate
sp|P51532|SMCA4_HUMAN,13378303.341463415,78.60644055488358,36.29918656813223,prostate
sp|O15211|RGL2_HUMAN,13362964.325,78.60478547063799,36.25756740266963,prostate
sp|Q96F15|GIMA5_HUMAN,13327949.004999999,78.60100017810231,36.16256076386188,prostate
sp|Q8NCA5|FA98A_HUMAN,13324787.32,78.60065789825259,36.15398220268298,prostate
sp|Q05513|KPCZ_HUMAN,13322495.838709677,78.60040977474355,36.14776475456929,prostate
sp|O15260|SURF4_HUMAN,13305918.461538462,78.59861349031927,36.10278556016851,prostate
sp|Q9HCE6|ARGAL_HUMAN,13301644.370967742,78.59814999733702,36.09118872258188,prostate
sp|Q15111|PLCL1_HUMAN,13298902.4,78.59785257277913,36.08374896634508,prostate
sp|O95864|FADS2_HUMAN,13296359.32,78.59757666732241,36.076848858534575,prostate
sp|Q9H0F7|ARL6_HUMAN,13287453.707142858,78.59661005775646,36.05268536826574,prostate
sp|Q96RL7|VP13A_HUMAN,13268344.52406417,78.59453377082421,36.000836655911606,prostate
sp|P19320|VCAM1_HUMAN,13264245.644444445,78.59408802215738,35.98971521605193,prostate
sp|Q7LBC6|KDM3B_HUMAN,13263169.86,78.59397100895768,35.98679630329749,prostate
sp|Q53EP0|FND3B_HUMAN,13261166.901960785,78.59375312168973,35.98136170178653,prostate
sp|P05771|KPCB_HUMAN,13254407.121951219,78.59301753125523,35.963020473495924,prostate
sp|Q14134|TRI29_HUMAN,13251185.023809524,78.59266677470487,35.954277994079746,prostate
sp|P13727|PRG2_HUMAN,13229628.066666666,78.59031789501373,35.89578776634327,prostate
sp|Q9Y2F5|ICE1_HUMAN,13212543.412698412,78.58845360417781,35.849432184023385,prostate
sp|Q6UN15|FIP1_HUMAN,13210838.423076924,78.58826742209935,35.844806056570036,prostate
sp|P36021|MOT8_HUMAN,13208702.5,78.58803414888341,35.83901068265112,prostate
sp|Q9H257|CARD9_HUMAN,13206002.121212121,78.58773917506824,35.831683777966425,prostate
sp|Q8WU10|PYRD1_HUMAN,13189174.0,78.58589960785352,35.786024242831154,prostate
sp|Q92817|EVPL_HUMAN,13187318.246376812,78.58569660234933,35.7809890492589,prostate
sp|Q99719|SEPT5_HUMAN,13186734.23076923,78.58563270951967,35.779404446865215,prostate
sp|Q8N556|AFAP1_HUMAN,13181468.361111112,78.58505648183665,35.76511662723034,prostate
sp|O43291|SPIT2_HUMAN,13173744.923076924,78.58421091356524,35.744160717426624,prostate
sp|Q9NV88|INT9_HUMAN,13170044.46875,78.58380560914512,35.734120320033064,prostate
sp|P52824|DGKQ_HUMAN,13152921.784313725,78.58192870703846,35.687661550110185,prostate
sp|Q7Z4G4|TRM11_HUMAN,13148545.833333334,78.58144864539865,35.67578833592181,prostate
sp|Q9BSQ5|CCM2_HUMAN,13142339.25925926,78.58076748203939,35.65894811451903,prostate
sp|Q9Y3A0|COQ4_HUMAN,13140527.555555556,78.58056858927998,35.654032441053694,prostate
sp|O43524|FOXO3_HUMAN,13131946.896551725,78.57962621328451,35.63075064409426,prostate
sp|Q96SI1|KCD15_HUMAN,13122335.263157895,78.57856987844607,35.6046715169522,prostate
sp|Q9BT40|INP5K_HUMAN,13113945.08,78.5776471503849,35.58190653577216,prostate
sp|Q15311|RBP1_HUMAN,13108386.025,78.5770354563926,35.56682321994077,prostate
sp|Q9H7M9|VISTA_HUMAN,13107946.470588235,78.57698707868987,35.565630582340006,prostate
sp|Q96G28|CFA36_HUMAN,13107575.35,78.57694623160424,35.56462362539428,prostate
sp|Q9H857|NT5D2_HUMAN,13074166.666666666,78.57326438584342,35.47397625417242,prostate
sp|Q9BVQ7|SPA5L_HUMAN,13067741.458333334,78.57255520911909,35.456542815112336,prostate
sp|Q969S9|RRF2M_HUMAN,13053463.680851065,78.57097806283429,35.41780309637678,prostate
sp|Q9BPY3|F118B_HUMAN,13052033.238095239,78.57081995876305,35.41392189357075,prostate
sp|O95248|MTMR5_HUMAN,13051030.147058824,78.57070907871476,35.41120021894982,prostate
sp|Q4KMQ1|TPRN_HUMAN,13043021.891304348,78.56982355344572,35.38947151671476,prostate
sp|Q8IWS0|PHF6_HUMAN,13039570.0,78.56944168752408,35.38010554232538,prostate
sp|Q9NUP1|BL1S4_HUMAN,13037131.0,78.56917181188183,35.373487833503866,prostate
sp|Q7L099|RUFY3_HUMAN,13015939.6,78.56682485363639,35.31598946748492,prostate
sp|P35475|IDUA_HUMAN,13010354.256410256,78.566205637726,35.30083482314502,prostate
sp|O43439|MTG8R_HUMAN,12998876.75,78.56493235574003,35.269693045604996,prostate
sp|Q6ZRY4|RBPS2_HUMAN,12979904.0,78.56282510540623,35.21821451545192,prostate
sp|O95985|TOP3B_HUMAN,12979523.9375,78.56278286146424,35.21718329652655,prostate
sp|Q5JTZ5|CI152_HUMAN,12969546.870588236,78.56167346793166,35.190112643096946,prostate
sp|P48634|PRC2A_HUMAN,12942541.21875,78.55866630510056,35.11683853879166,prostate
sp|P43378|PTN9_HUMAN,12934720.864864865,78.55779431284148,35.09561966839682,prostate
sp|Q9NPF8|ADAP2_HUMAN,12933838.0,78.55769583771811,35.093224201974344,prostate
sp|Q86UA1|PRP39_HUMAN,12919528.138888888,78.55609877158302,35.054397431121686,prostate
sp|Q8IWX7|UN45B_HUMAN,12915833.333333334,78.55568612183596,35.044372360470284,prostate
sp|Q96BR5|COA7_HUMAN,12909610.4375,78.5549908585745,35.02748785343806,prostate
sp|Q9BVG9|PTSS2_HUMAN,12901118.913043479,78.55404158817623,35.00444790415392,prostate
sp|P17181|INAR1_HUMAN,12891101.05263158,78.55292088446926,34.97726656622013,prostate
sp|Q16512|PKN1_HUMAN,12886246.773584906,78.55237752023818,34.96409551034918,prostate
sp|Q9C010|IPKB_HUMAN,12883599.8,78.55208114473072,34.95691350934749,prostate
sp|Q6PCB5|RSBNL_HUMAN,12882290.416666666,78.55193451359727,34.95336077558949,prostate
sp|O15235|RT12_HUMAN,12879668.75,78.55164088177467,34.946247439539036,prostate
sp|P41743|KPCI_HUMAN,12870995.896551725,78.5506690790422,34.922715492522904,prostate
sp|O15327|INP4B_HUMAN,12865980.80357143,78.55010683352688,34.90910810217588,prostate
sp|P32519|ELF1_HUMAN,12860018.260869564,78.54943808352657,34.89293000810586,prostate
sp|Q9H4E7|DEFI6_HUMAN,12858222.975,78.54923666617447,34.888058880948755,prostate
sp|O43866|CD5L_HUMAN,12851156.166666666,78.54844355098191,34.86888459646846,prostate
sp|Q00653|NFKB2_HUMAN,12850752.354166666,78.54839821751645,34.86778893695904,prostate
sp|Q14527|HLTF_HUMAN,12850014.109375,78.54831533577814,34.86578586640953,prostate
sp|Q9P1W8|SIRPG_HUMAN,12846538.461538462,78.54792506553356,34.85635543371239,prostate
sp|Q92786|PROX1_HUMAN,12840320.276595745,78.54722658037842,34.83948370868196,prostate
sp|Q7Z7G0|TARSH_HUMAN,12839572.0,78.54714250409629,34.837453418961346,prostate
sp|Q7RTS1|BHA15_HUMAN,12834565.833333334,78.54657988563858,34.82387024827173,prostate
sp|P01601|KVD16_HUMAN,12833898.333333334,78.54650485201492,34.82205912869881,prostate
sp|P49913|CAMP_HUMAN,12815711.666666666,78.54445898712986,34.77271346882431,prostate
sp|Q8WUH2|TGFA1_HUMAN,12801267.979591837,78.54283211009667,34.73352358962371,prostate
sp|Q8TEW0|PARD3_HUMAN,12793052.476190476,78.54190593067783,34.71123256488719,prostate
sp|Q9H9C1|SPE39_HUMAN,12772857.0,78.53962665174697,34.656436426740264,prostate
sp|A6NED2|RCCD1_HUMAN,12768564.090909092,78.53914168587974,34.64478852909333,prostate
sp|P78536|ADA17_HUMAN,12766091.272727273,78.53886225993972,34.63807906181338,prostate
sp|Q9HBF4|ZFYV1_HUMAN,12759559.177777778,78.5381238794456,34.62035560860705,prostate
sp|Q15059|BRD3_HUMAN,12753499.638888888,78.53743857809212,34.603914335971005,prostate
sp|P28715|ERCC5_HUMAN,12742177.258064516,78.53615720448465,34.573193458782825,prostate
sp|Q9BZ23|PANK2_HUMAN,12728826.323529411,78.53464479224323,34.536968531661714,prostate
sp|Q9Y2X7|GIT1_HUMAN,12727207.102040816,78.53446125675082,34.532575117832664,prostate
sp|Q8IWB9|TEX2_HUMAN,12726726.782608695,78.53440680902057,34.53127187300154,prostate
sp|O94929|ABLM3_HUMAN,12709683.957446808,78.53247354860311,34.48502978426956,prostate
sp|Q96GP6|SREC2_HUMAN,12708169.069767442,78.5323015812113,34.480919458086966,prostate
sp|Q96T60|PNKP_HUMAN,12707630.527777778,78.53224044193021,34.47945823870371,prostate
sp|Q9NVV0|TM38B_HUMAN,12704779.285714285,78.53191670460401,34.47172199854141,prostate
sp|Q8NI36|WDR36_HUMAN,12703552.58,78.5317773989415,34.468393592954364,prostate
sp|Q6NVU6|UFSP1_HUMAN,12692763.333333334,78.53055158385473,34.439119262145226,prostate
sp|Q8NEN9|PDZD8_HUMAN,12691111.542857142,78.53036382450408,34.43463747928111,prostate
sp|P12036|NFH_HUMAN,12690055.4375,78.53024376399122,34.43177196155318,prostate
sp|Q14CN2|CLCA4_HUMAN,12684563.32,78.52961924617043,34.41687026642054,prostate
sp|Q9UK59|DBR1_HUMAN,12671108.689655172,78.52808815440602,34.3803639827292,prostate
sp|O60551|NMT2_HUMAN,12669833.848484848,78.5279429974504,34.37690497179895,prostate
sp|Q7Z3U7|MON2_HUMAN,12665823.373737374,78.52748625839465,34.36602339979616,prostate
sp|P63261|ACTG_HUMAN,12663320.782608695,78.52720117368747,34.35923314994421,prostate
sp|Q68CQ4|UTP25_HUMAN,12661047.222222222,78.52694213035791,34.3530643263994,prostate
sp|Q7Z3T8|ZFY16_HUMAN,12633133.671052631,78.52375793883468,34.27732682996039,prostate
sp|Q9Y4F5|C170B_HUMAN,12631245.5,78.5235422949037,34.27220367857395,prostate
sp|Q8WYN0|ATG4A_HUMAN,12624650.772727273,78.52278887238043,34.25431028585226,prostate
sp|Q96CF2|CHM4C_HUMAN,12621145.555555556,78.52238825444012,34.24479962304021,prostate
sp|Q5MNZ9|WIPI1_HUMAN,12612357.61904762,78.52138337510613,34.2209554225681,prostate
sp|Q8NB14|UBP38_HUMAN,12611376.716981132,78.52127116788662,34.21829395300745,prostate
sp|P57076|CF298_HUMAN,12584963.684210526,78.51824644566548,34.1466277947586,prostate
sp|O75157|T22D2_HUMAN,12567131.176470589,78.51620074132666,34.09824306996144,prostate
sp|Q8N4X5|AF1L2_HUMAN,12567062.413043479,78.51619284732719,34.09805649499704,prostate
sp|O75896|TUSC2_HUMAN,12558326.333333334,78.5151895992175,34.07435299693912,prostate
sp|Q96ND0|F210A_HUMAN,12546535.555555556,78.51383444355449,34.04236122403527,prostate
sp|Q9UK97|FBX9_HUMAN,12536893.407407407,78.51272529057364,34.01619930158412,prostate
sp|Q658P3|STEA3_HUMAN,12531518.214285715,78.51210660242567,34.001614855934776,prostate
sp|O15213|WDR46_HUMAN,12526756.46875,78.51155830076965,33.98869487010555,prostate
sp|Q9NVC6|MED17_HUMAN,12525250.417647058,78.51138483981939,33.98460852009752,prostate
sp|Q96GA3|LTV1_HUMAN,12517827.5,78.51052959296618,33.964468008578734,prostate
sp|Q8NET6|CHSTD_HUMAN,12502762.5,78.50879228753753,33.923592328629546,prostate
sp|A1L3X0|ELOV7_HUMAN,12497166.666666666,78.50814643921687,33.90840922259685,prostate
sp|Q8IYM9|TRI22_HUMAN,12495772.875,78.50798552846652,33.90462746474206,prostate
sp|Q15223|NECT1_HUMAN,12495016.75,78.50789822768054,33.90257588004232,prostate
sp|Q6PJI9|WDR59_HUMAN,12490894.25925926,78.50742215962767,33.89139037641723,prostate
sp|Q9UBB9|TFP11_HUMAN,12481439.114754098,78.50632967935873,33.865735848659746,prostate
sp|Q14573|ITPR3_HUMAN,12478671.11764706,78.50600969874336,33.85822547601802,prostate
sp|Q969T7|5NT3B_HUMAN,12477887.5,78.5059190996098,33.85609929585581,prostate
sp|Q9NTX7|RN146_HUMAN,12471687.3,78.50520205348388,33.839276369150134,prostate
sp|Q9UGK3|STAP2_HUMAN,12467286.782608695,78.5046929223013,33.82733649921998,prostate
sp|Q96KJ4|MSLNL_HUMAN,12467107.931034483,78.50467222572678,33.82685122343465,prostate
sp|Q8NEG4|FA83F_HUMAN,12451710.666666666,78.50288935149567,33.7850740146466,prostate
sp|Q86XL3|ANKL2_HUMAN,12446318.5,78.5022644624991,33.770443514885606,prostate
sp|P55317|FOXA1_HUMAN,12425738.94117647,78.4998770416511,33.71460525003554,prostate
sp|Q08477|CP4F3_HUMAN,12408122.870967742,78.49783027006276,33.66680778254038,prostate
sp|P17275|JUNB_HUMAN,12407460.714285715,78.49775327891255,33.66501116092666,prostate
sp|P58335|ANTR2_HUMAN,12403520.0,78.49729499400469,33.65431886913017,prostate
sp|P30511|HLAF_HUMAN,12397567.0,78.4966024143816,33.63816666715622,prostate
sp|Q86U38|NOP9_HUMAN,12394952.17948718,78.49629809769854,33.631071906691126,prostate
sp|Q9GZS1|RPA49_HUMAN,12386377.142857144,78.49529967157261,33.60780536484964,prostate
sp|Q96NZ9|PRAP1_HUMAN,12379888.75,78.49454374232167,33.590200487995126,prostate
sp|Q9UBJ2|ABCD2_HUMAN,12360926.530612245,78.49233227880106,33.53875053042325,prostate
sp|P22304|IDS_HUMAN,12355621.6,78.49171298543018,33.52435672718005,prostate
sp|O43353|RIPK2_HUMAN,12353567.677419355,78.49147314073961,33.518783844203156,prostate
sp|Q99590|SCAFB_HUMAN,12341260.065789474,78.49003509614838,33.48538975233976,prostate
sp|Q9BQQ7|RTP3_HUMAN,12339671.538461538,78.48984938512757,33.481079620600816,prostate
sp|Q8WU76|SCFD2_HUMAN,12322145.114285715,78.48779882333353,33.43352538858855,prostate
sp|L0R8F8|MIDUO_HUMAN,12318755.4,78.48740189595516,33.424328118342146,prostate
sp|Q9P291|ARMX1_HUMAN,12315593.206896551,78.48703151227613,33.415748178532375,prostate
sp|Q5VYY1|ANR22_HUMAN,12313122.333333334,78.4867420357874,33.40904398756225,prostate
sp|Q96KQ4|ASPP1_HUMAN,12306314.1,78.48594411299626,33.39057129146183,prostate
sp|Q9BUB5|MKNK1_HUMAN,12305883.307692308,78.48589360942556,33.38940242797071,prostate
sp|Q9H3U7|SMOC2_HUMAN,12304949.583333334,78.48578413897334,33.38686896510591,prostate
sp|Q5T200|ZC3HD_HUMAN,12298811.3125,78.48506427723252,33.3702140700495,prostate
sp|Q96PE3|INP4A_HUMAN,12294043.647058824,78.48450490440769,33.35727802181329,prostate
sp|O95302|FKBP9_HUMAN,12291853.793103449,78.48424790411248,33.35133631790255,prostate
sp|Q9BRJ7|TIRR_HUMAN,12281116.3125,78.48298709510668,33.3222024433186,prostate
sp|Q6ZNB6|NFXL1_HUMAN,12276331.309090909,78.48242487863511,33.309219352186446,prostate
sp|Q3ZCQ3|F174B_HUMAN,12270013.888888888,78.48168227431464,33.29207837334261,prostate
sp|Q8NB90|SPAT5_HUMAN,12268707.578947369,78.48152867161951,33.28853397858098,prostate
sp|Q9GZV4|IF5A2_HUMAN,12254536.25,78.47986128141505,33.25008308535114,prostate
sp|Q7Z3K3|POGZ_HUMAN,12248872.35135135,78.47919433105145,33.23471529853224,prostate
sp|Q9NZN8|CNOT2_HUMAN,12240334.666666666,78.47818839600053,33.211550103266504,prostate
sp|P12318|FCG2A_HUMAN,12212182.666666666,78.47486646654991,33.13516562653701,prostate
sp|O75113|N4BP1_HUMAN,12207537.47735849,78.47431759935404,33.122561891292115,prostate
sp|Q9H7Z6|KAT8_HUMAN,12196023.72413793,78.47295625411687,33.09132176572572,prostate
sp|Q96QZ7|MAGI1_HUMAN,12191592.454545455,78.4724319740323,33.079298456224855,prostate
sp|Q9P013|CWC15_HUMAN,12187222.818181818,78.47191479936986,33.06744237540877,prostate
sp|Q6NXE6|ARMC6_HUMAN,12186368.5,78.47181366362923,33.065124364351696,prostate
sp|Q9NZE8|RM35_HUMAN,12171666.153846154,78.47007206133965,33.02523266864065,prostate
sp|P15502|ELN_HUMAN,12165501.833333334,78.46934122570346,33.008507093308005,prostate
sp|P50443|S26A2_HUMAN,12154895.933333334,78.4680829337585,32.97973023476348,prostate
sp|O95999|BCL10_HUMAN,12153742.0,78.46794596401931,32.97659928158618,prostate
sp|Q96S52|PIGS_HUMAN,12153500.629629629,78.46791731216095,32.975944374317116,prostate
sp|Q9NSU2|TREX1_HUMAN,12153462.5,78.46791278593304,32.97584091766014,prostate
sp|Q96EY5|MB12A_HUMAN,12145294.538461538,78.46694286981503,32.95367888767783,prostate
sp|P16220|CREB1_HUMAN,12144631.4,78.46686409587619,32.951879602213786,prostate
sp|Q9Y625|GPC6_HUMAN,12124232.657894736,78.4644388343612,32.89653194515033,prostate
sp|O75882|ATRN_HUMAN,12121433.641025642,78.46410573336702,32.88893740696822,prostate
sp|Q9BQ95|ECSIT_HUMAN,12115996.481481481,78.46345845655567,32.8741848285839,prostate
sp|O14966|RAB7L_HUMAN,12094217.333333334,78.46086280186677,32.815091732714684,prostate
sp|C0HLS1|OSCRI_HUMAN,12087562.42857143,78.46006873307329,32.7970350611488,prostate
sp|Q9BXJ7|AMNLS_HUMAN,12086771.4,78.45997431781404,32.79488877301628,prostate
sp|Q9Y5B6|PAXB1_HUMAN,12075206.93877551,78.45859330572148,32.76351106204401,prostate
sp|Q12913|PTPRJ_HUMAN,12072257.79710145,78.45824091161836,32.75550919206766,prostate
sp|P49247|RPIA_HUMAN,12067921.5,78.4577226093875,32.74374357026325,prostate
sp|P12821|ACE_HUMAN,12060623.85915493,78.45684992763884,32.72394297075663,prostate
sp|O43933|PEX1_HUMAN,12057604.0,78.45648864604922,32.715749223905746,prostate
sp|O75582|KS6A5_HUMAN,12037032.38,78.45402514496953,32.65993249936832,prostate
sp|Q9NSY1|BMP2K_HUMAN,12022911.30357143,78.45233167390056,32.621617955682126,prostate
