"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"1203","sp|P20083|PARE_ECOLI","UPS2-UPS1",0.139074389485038,0.112069545287,1.24096505548301,6,0.260936364673725,0.888064277593942,NA,0.116666666666667,0.116666666666667
"1204","sp|P20099|BISC_ECOLI","UPS2-UPS1",-0.14276462615645,0.155142510007674,-0.920216039752022,6,0.392953797901572,0.888064277593942,NA,0.317307692307692,0.317307692307692
"1205","sp|P20605|FIC_ECOLI","UPS2-UPS1",-0.185559969965052,0.26015030960964,-0.71327983519792,6,0.502459081941159,0.893497976750763,NA,0.1875,0.1875
"1206","sp|P20966|PTFBC_ECOLI","UPS2-UPS1",0.0631605325924951,0.0751875734189911,0.840039513451592,6,0.433078085107481,0.888064277593942,NA,0.0865384615384616,0.0865384615384615
"1207","sp|P21151|FADA_ECOLI","UPS2-UPS1",-0.229155547789564,0.142287402109722,-1.61051185411942,6,0.158411976883599,0.888064277593942,NA,0.085,0.085
"1208","sp|P21156|CYSD_ECOLI","UPS2-UPS1",0.178354630231393,0.150754078553465,1.18308328333644,6,0.281524710294491,0.888064277593942,NA,0.15,0.15
"1209","sp|P21165|PEPQ_ECOLI","UPS2-UPS1",0.124900814321951,0.17233996629777,0.724735051335377,6,0.495893138189757,0.893497976750763,NA,0.134868421052632,0.134868421052632
"1210","sp|P21169|DCOR_ECOLI","UPS2-UPS1",0.00794994171062479,0.15673662757098,0.0507216585799293,6,0.961193729093483,0.991431477473673,NA,0.233333333333333,0.233333333333333
"1211","sp|P21170|SPEA_ECOLI","UPS2-UPS1",0.130392597311517,0.150743615970095,0.864995817384301,6,0.42027518842251,0.888064277593942,NA,0.092741935483871,0.092741935483871
"1212","sp|P21177|FADB_ECOLI","UPS2-UPS1",0.121495219864191,0.179718285528831,0.676031487317412,6,0.524208285071677,0.893497976750763,NA,0.125,0.125
"1213","sp|P21179|CATE_ECOLI","UPS2-UPS1",0.0263621677481552,0.0900479779573647,0.292756909662502,6,0.779568565792989,0.950637591796659,NA,0.104166666666667,0.104166666666667
"1214","sp|P21338|RNI_ECOLI","UPS2-UPS1",0.120912672287138,0.164734575202994,0.733984788185137,6,0.490633809925815,0.893497976750763,NA,0.115384615384615,0.115384615384615
"1215","sp|P21362|YCIF_ECOLI","UPS2-UPS1",0.108021170456374,0.266148831314012,0.405867536306881,6,0.698917541038853,0.927448473418721,NA,0.178571428571429,0.178571428571429
"1216","sp|P21363|YCIE_ECOLI","UPS2-UPS1",-0.235520250900676,0.343851738843183,-0.68494709869153,6,0.518947257145535,0.893497976750763,NA,0.175,0.175
"1217","sp|P21365|YCIC_ECOLI","UPS2-UPS1",0.610383611439277,0.433245741293839,1.40886234592044,6,0.208532767417531,0.888064277593942,NA,0.25,0.25
"1218","sp|P21367|YCAC_ECOLI","UPS2-UPS1",0.388580057488801,0.269763632144277,1.44044641748068,6,0.199812959502098,0.888064277593942,NA,0.09375,0.09375
"1219","sp|P21369|PNCA_ECOLI","UPS2-UPS1",0.158188447798683,0.319955259920976,0.494408023914821,6,0.638596362830162,0.912838129874038,NA,0.0833333333333334,0.0833333333333333
"1220","sp|P21499|RNR_ECOLI","UPS2-UPS1",0.070272201065364,0.125038864260267,0.562002873915211,6,0.594470177357899,0.903180739096349,NA,0.175675675675676,0.175675675675676
"1221","sp|P21507|SRMB_ECOLI","UPS2-UPS1",0.0421653563106682,0.168040350531451,0.250923996393214,6,0.810244980269969,0.956697839885824,NA,0.0982142857142857,0.0982142857142857
"1222","sp|P21513|RNE_ECOLI","UPS2-UPS1",0.011541144672163,0.105590224627515,0.109301260726323,6,0.916527485297105,0.983432810387541,NA,0.166666666666667,0.166666666666667
"1223","sp|P21517|MALZ_ECOLI","UPS2-UPS1",0.362506773241803,0.277048993912157,1.30845728086904,6,0.238602650553614,0.888064277593942,NA,0.275,0.275
"1224","sp|P21599|KPYK2_ECOLI","UPS2-UPS1",0.163700833108117,0.1081573337304,1.51354353386861,6,0.180908985180327,0.888064277593942,NA,0.0982142857142857,0.0982142857142857
"1225","sp|P21645|LPXD_ECOLI","UPS2-UPS1",0.480058586759462,0.42566715865023,1.12777924489572,6,0.302482269828671,0.888064277593942,NA,0.1125,0.1125
"1226","sp|P21829|YBHA_ECOLI","UPS2-UPS1",0.135429332999552,0.0919745747154699,1.47246490041963,6,0.191317344110217,0.888064277593942,NA,0.125,0.125
"1227","sp|P21865|KDPD_ECOLI","UPS2-UPS1",0.0931958209395091,0.137569773294556,0.677444025003689,6,0.523372454923244,0.893497976750763,NA,0.28125,0.28125
"1228","sp|P21866|KDPE_ECOLI","UPS2-UPS1",-0.558248360420825,0.240752770235699,-2.31876193937164,6,0.0595498435005755,0.888064277593942,NA,0.208333333333333,0.208333333333333
"1229","sp|P21888|SYC_ECOLI","UPS2-UPS1",0.151410796088039,0.188944006983206,0.801352731454972,6,0.453484541823825,0.888064277593942,NA,0.165178571428571,0.165178571428571
"1230","sp|P21889|SYD_ECOLI","UPS2-UPS1",0.247362902175128,0.228311940778347,1.08344268517815,6,0.320218233958231,0.888064277593942,NA,0.1,0.1
"1231","sp|P22106|ASNB_ECOLI","UPS2-UPS1",0.195049987231378,0.222141082197345,0.878045543408762,6,0.413693389817622,0.888064277593942,NA,0.254032258064516,0.254032258064516
"1232","sp|P22186|MRAZ_ECOLI","UPS2-UPS1",-0.0623660866391928,0.150253545853387,-0.415072311837804,6,0.692522519962639,0.924239920045089,NA,0.3125,0.3125
"1233","sp|P22188|MURE_ECOLI","UPS2-UPS1",-0.132102129796758,0.212069620567035,-0.622918687945689,6,0.556258320514846,0.895925713909886,NA,0.175,0.175
"1234","sp|P22255|CYSQ_ECOLI","UPS2-UPS1",0.226117389585383,0.155331544689646,1.45570811155692,6,0.195720902362161,0.888064277593942,NA,0.111842105263158,0.111842105263158
"1235","sp|P22256|GABT_ECOLI","UPS2-UPS1",0.22032941855568,0.21347308985328,1.03211800001167,6,0.3418133616521,0.888064277593942,NA,0.0701754385964912,0.0701754385964912
"1236","sp|P22259|PCKA_ECOLI","UPS2-UPS1",0.176265036953277,0.177449128351117,0.993327150103005,6,0.358905615862099,0.888064277593942,NA,0.108024691358025,0.108024691358025
"1237","sp|P22333|ADD_ECOLI","UPS2-UPS1",0.277059475833716,0.205432484337645,1.34866438833669,6,0.226120889791378,0.888064277593942,NA,0.145833333333333,0.145833333333333
"1238","sp|P22523|MUKB_ECOLI","UPS2-UPS1",-0.213513400076149,0.152641023677467,-1.39879434068332,6,0.21138481206624,0.888064277593942,NA,0.29,0.29
"1239","sp|P22524|MUKE_ECOLI","UPS2-UPS1",0.338981019403756,0.371939892488996,0.911386560702908,6,0.397229275083367,0.888064277593942,NA,0.347222222222222,0.347222222222222
"1240","sp|P22525|YCBB_ECOLI","UPS2-UPS1",0.0150986208867045,0.287145130853843,0.0525818454305942,6,0.959772034172387,0.991431477473673,NA,0.284090909090909,0.284090909090909
"1241","sp|P22564|RIHC_ECOLI","UPS2-UPS1",0.280623316734761,0.328032028832671,0.855475356273539,6,0.425125863240452,0.888064277593942,NA,0.145,0.145
"1242","sp|P22634|MURI_ECOLI","UPS2-UPS1",0.0501753501067664,0.210948251108433,0.237856203325311,6,0.819907011406732,0.961034814591677,NA,0.178571428571429,0.178571428571429
"1243","sp|P22939|ISPA_ECOLI","UPS2-UPS1",0.0345066354303099,0.173482414997879,0.198905666783182,6,0.848905513410698,0.965846770371243,NA,0.196428571428571,0.196428571428571
"1244","sp|P23003|TRMA_ECOLI","UPS2-UPS1",-0.140799353458425,0.1371273162153,-1.02677830606237,6,0.344126523573889,0.888064277593942,NA,0.267857142857143,0.267857142857143
"1245","sp|P23173|TNAB_ECOLI","UPS2-UPS1",0.305690387041746,0.307738670164796,0.993344082750624,6,0.358898008674,0.888064277593942,NA,0,0
"1246","sp|P23200|MGLC_ECOLI","UPS2-UPS1",0.182244638966612,0.1307731058957,1.39359417762826,6,0.212871809540423,0.888064277593942,NA,0,0
"1247","sp|P23256|MALY_ECOLI","UPS2-UPS1",-0.150571749098697,0.114141883274695,-1.31916299940776,6,0.235220350131192,0.888064277593942,NA,0.25,0.25
"1248","sp|P23305|YIGA_ECOLI","UPS2-UPS1",-0.285683377694142,0.419196784286858,-0.681501834944058,6,0.520976179511436,0.893497976750763,NA,0.25,0.25
"1249","sp|P23331|KITH_ECOLI","UPS2-UPS1",-0.0684858392627574,0.181758384133649,-0.376796039363989,6,0.719291244881256,0.932693012491885,NA,0.1875,0.1875
"1250","sp|P23367|MUTL_ECOLI","UPS2-UPS1",0.125766224473469,0.132540951143435,0.948885785023268,6,0.379314764459404,0.888064277593942,NA,0.326923076923077,0.326923076923077
"1251","sp|P23481|HYFA_ECOLI","UPS2-UPS1",0.189934452967744,0.0590796312664601,3.21488893712123,4,0.0324377105795581,0.888064277593942,NA,0.25,0
"1252","sp|P23522|GARL_ECOLI","UPS2-UPS1",-0.244366216472161,0.0915932137503109,-2.6679511119494,6,0.0371279235993527,0.888064277593942,NA,0.125,0.125
"1253","sp|P23524|GLXK1_ECOLI","UPS2-UPS1",-0.250214025624804,0.24427019557754,-1.02433301383007,6,0.345190038394902,0.888064277593942,NA,0.0625,0.0625
"1254","sp|P23538|PPSA_ECOLI","UPS2-UPS1",0.0473121966821885,0.143298511076157,0.330165305465346,6,0.75249842489837,0.945793207823918,NA,0.165094339622642,0.165094339622642
"1255","sp|P23721|SERC_ECOLI","UPS2-UPS1",0.225758458103789,0.2174461082784,1.03822717220005,6,0.339182309021366,0.888064277593942,NA,0.09375,0.09375
"1256","sp|P23827|ECOT_ECOLI","UPS2-UPS1",0.129287714728304,0.216417351616914,0.597399948582494,6,0.572080732578655,0.895925713909886,NA,0.116666666666667,0.116666666666667
"1257","sp|P23830|PSS_ECOLI","UPS2-UPS1",0.309495021633383,0.161117194845635,1.92093104606188,6,0.103132906905233,0.888064277593942,NA,0.138888888888889,0.138888888888889
"1258","sp|P23836|PHOP_ECOLI","UPS2-UPS1",0.148273521523967,0.122547599486044,1.20992595649214,6,0.271808500375172,0.888064277593942,NA,0.0520833333333334,0.0520833333333333
"1259","sp|P23837|PHOQ_ECOLI","UPS2-UPS1",0.0887557011460845,0.142144396386592,0.624405206271338,6,0.555345004541693,0.895925713909886,NA,0.192307692307692,0.192307692307692
"1260","sp|P23839|YICC_ECOLI","UPS2-UPS1",0.0983994511182601,0.166749726737488,0.590102622915653,6,0.576654795662853,0.896405208869134,NA,0.1,0.1
"1261","sp|P23842|PDEA_ECOLI","UPS2-UPS1",-0.699385163161714,0.597419409532324,-1.17067700178876,6,0.286115232328231,0.888064277593942,NA,0.208333333333333,0.208333333333333
"1262","sp|P23843|OPPA_ECOLI","UPS2-UPS1",0.261611373802652,0.190048237802494,1.3765524838727,6,0.217811922005885,0.888064277593942,NA,0.0471014492753623,0.0471014492753623
"1263","sp|P23845|CYSN_ECOLI","UPS2-UPS1",0.0128871914623127,0.233575493054734,0.0551735599217716,6,0.957791522309776,0.991431477473673,NA,0.221153846153846,0.221153846153846
"1264","sp|P23847|DPPA_ECOLI","UPS2-UPS1",0.264883031878517,0.218644686442755,1.21147710556354,6,0.271255988357885,0.888064277593942,NA,0.154255319148936,0.154255319148936
"1265","sp|P23857|PSPE_ECOLI","UPS2-UPS1",0.113228421216653,0.125861331971117,0.899628340518735,6,0.402977901014663,0.888064277593942,NA,0.075,0.075
"1266","sp|P23865|PRC_ECOLI","UPS2-UPS1",0.0755831060983356,0.169372334561856,0.446254143534476,6,0.671067079189718,0.917966510073709,NA,0.205882352941177,0.205882352941176
"1267","sp|P23869|PPIB_ECOLI","UPS2-UPS1",0.0404896647333796,0.0838455503991789,0.482907733810716,6,0.64627548576657,0.912838129874038,NA,0.164473684210526,0.164473684210526
"1268","sp|P23871|HEMH_ECOLI","UPS2-UPS1",0.319601292309709,0.237924483042141,1.34328879576929,6,0.227755000885491,0.888064277593942,NA,0.194444444444444,0.194444444444444
"1269","sp|P23872|AES_ECOLI","UPS2-UPS1",0.0133253776224346,0.284290381759256,0.0468724180535901,6,0.964136098982068,0.992742263697798,NA,0.21875,0.21875
"1270","sp|P23873|HIPB_ECOLI","UPS2-UPS1",0.358367145454704,0.303705197868794,1.17998357607802,5,0.291083163766654,0.888064277593942,NA,0.5,0.375
"1271","sp|P23874|HIPA_ECOLI","UPS2-UPS1",-0.0610082371382355,0.239793298772272,-0.25442010869609,6,0.807666152692593,0.955708098841964,NA,0.275,0.275
"1272","sp|P23882|FMT_ECOLI","UPS2-UPS1",0.12664064739014,0.183659564391278,0.689540170749494,6,0.516250436852534,0.893497976750763,NA,0.078125,0.078125
"1273","sp|P23886|CYDC_ECOLI","UPS2-UPS1",0.0351137878086957,0.145431038648095,0.241446311152751,6,0.817249028577003,0.958451499625585,NA,0.3125,0.3125
"1274","sp|P23893|GSA_ECOLI","UPS2-UPS1",0.272344381303248,0.155690740719486,1.74926511393469,6,0.130823480767392,0.888064277593942,NA,0.0714285714285714,0.0714285714285714
"1275","sp|P23894|HTPX_ECOLI","UPS2-UPS1",-0.133520555371608,0.117360641228808,-1.1376944942836,6,0.298630554248983,0.888064277593942,NA,0.09375,0.09375
"1276","sp|P23908|ARGE_ECOLI","UPS2-UPS1",0.198159895140685,0.229143248153004,0.864786096635801,6,0.420381596714348,0.888064277593942,NA,0.141666666666667,0.141666666666667
"1277","sp|P23909|MUTS_ECOLI","UPS2-UPS1",0.0215561475400036,0.260408398552123,0.0827782347261313,6,0.93672040823262,0.984234475310817,NA,0.132352941176471,0.132352941176471
"1278","sp|P23917|MAK_ECOLI","UPS2-UPS1",0.168212109721201,0.230994179374696,0.728209300236712,6,0.493913249209843,0.893497976750763,NA,0.151315789473684,0.151315789473684
"1279","sp|P23930|LNT_ECOLI","UPS2-UPS1",0.227326274734481,0.34714108421072,0.654852695558474,5,0.541486503389015,0.895409214897498,NA,0.291666666666667,0.166666666666667
"1280","sp|P24171|DCP_ECOLI","UPS2-UPS1",0.145383177581668,0.172075345115415,0.844880929828478,6,0.430572219985802,0.888064277593942,NA,0.118243243243243,0.118243243243243
"1281","sp|P24173|RFAC_ECOLI","UPS2-UPS1",0.267571024441273,0.248139239960786,1.0783100024146,6,0.322326106764117,0.888064277593942,NA,0.34375,0.34375
"1282","sp|P24177|ACRD_ECOLI","UPS2-UPS1",-0.280359403596104,0.553640812985462,-0.506392225826505,6,0.630646038046253,0.912838129874038,NA,0.34375,0.34375
"1283","sp|P24178|YFFB_ECOLI","UPS2-UPS1",0.191778221748228,0.239484577515115,0.800795707757523,6,0.453783318537596,0.888064277593942,NA,0.111111111111111,0.111111111111111
"1284","sp|P24182|ACCC_ECOLI","UPS2-UPS1",0.0451004544904049,0.120187801364678,0.375249850469929,6,0.720382140899875,0.932693012491885,NA,0.0833333333333334,0.0833333333333333
"1285","sp|P24186|FOLD_ECOLI","UPS2-UPS1",0.0881078245336608,0.215825499797027,0.408236397536537,6,0.697269157246826,0.926864625617457,NA,0.0833333333333334,0.0833333333333333
"1286","sp|P24193|HYPE_ECOLI","UPS2-UPS1",-0.43684984664855,0.355411255368471,-1.22913903274011,6,0.265033228167554,0.888064277593942,NA,0.21875,0.21875
"1287","sp|P24205|LPXM_ECOLI","UPS2-UPS1",0.187959164143628,0.189177327666172,0.993560731946201,6,0.358800687826112,0.888064277593942,NA,0.192307692307692,0.192307692307692
"1288","sp|P24215|UXUA_ECOLI","UPS2-UPS1",0.261153382544874,0.216077255845623,1.20861115864714,6,0.272277587336772,0.888064277593942,NA,0.144230769230769,0.144230769230769
"1289","sp|P24228|DACB_ECOLI","UPS2-UPS1",-0.172246917965998,0.229348010022109,-0.751028613456875,6,0.481042658022246,0.890267594908293,NA,0.321428571428571,0.321428571428571
"1290","sp|P24230|RECG_ECOLI","UPS2-UPS1",-0.0479785954715292,0.192771013620173,-0.248889055312351,6,0.811747213517075,0.956697839885824,NA,0.263888888888889,0.263888888888889
"1291","sp|P24232|HMP_ECOLI","UPS2-UPS1",-0.172759283952285,0.110631378950927,-1.5615757987516,6,0.169412194332989,0.888064277593942,NA,0.132352941176471,0.132352941176471
"1292","sp|P24242|ASCG_ECOLI","UPS2-UPS1",0.491196805294346,0.243782133002777,2.01490076095425,5,0.100018836249556,0.888064277593942,NA,0.425,0.3
"1293","sp|P24251|CRL_ECOLI","UPS2-UPS1",-0.0496502775805135,0.139285417030366,-0.356464292092325,6,0.733693024925888,0.937602056266676,NA,0.125,0.125
"1294","sp|P24252|YBGA_ECOLI","UPS2-UPS1",-0.19883665216091,0.231613269185279,-0.858485581850886,6,0.423587693093746,0.888064277593942,NA,0.3,0.3
"1295","sp|P24255|RP54_ECOLI","UPS2-UPS1",0.345742178334758,0.226188172032527,1.52855993851455,6,0.177238153146599,0.888064277593942,NA,0.1796875,0.1796875
"1296","sp|P24554|RADA_ECOLI","UPS2-UPS1",0.216435936980889,0.0738329239205053,2.93142849406753,6,0.0262382953482359,0.888064277593942,NA,0.0357142857142857,0.0357142857142857
"1297","sp|P24555|PTRB_ECOLI","UPS2-UPS1",-0.0820926100053308,0.181770030449992,-0.451628961067462,6,0.667402131157136,0.916638400086839,NA,0.25,0.25
"1298","sp|P25397|TEHB_ECOLI","UPS2-UPS1",0.159420833776646,0.142869752949556,1.11584733987,6,0.307172665016941,0.888064277593942,NA,0.147058823529412,0.147058823529412
"1299","sp|P25437|FRMA_ECOLI","UPS2-UPS1",0.21118496905254,0.163531081380153,1.29140569040578,6,0.244079333764991,0.888064277593942,NA,0.108870967741935,0.108870967741935
"1300","sp|P25516|ACNA_ECOLI","UPS2-UPS1",0.233626560178071,0.211736200238751,1.10338506081925,6,0.312136387848627,0.888064277593942,NA,0.109567901234568,0.109567901234568
"1301","sp|P25519|HFLX_ECOLI","UPS2-UPS1",0.0618992169267325,0.208071222931576,0.297490522978701,6,0.776123390177031,0.950637591796659,NA,0.203125,0.203125
"1302","sp|P25522|MNME_ECOLI","UPS2-UPS1",0.109709943066227,0.097009374795254,1.13092104034047,6,0.301257294531521,0.888064277593942,NA,0.160714285714286,0.160714285714286
"1303","sp|P25524|CODA_ECOLI","UPS2-UPS1",0.145944370860869,0.128856554824759,1.13261115089837,6,0.300600055140883,0.888064277593942,NA,0.144736842105263,0.144736842105263
"1304","sp|P25526|GABD_ECOLI","UPS2-UPS1",0.378169510350601,0.290748239652513,1.30067687014225,6,0.241087882363419,0.888064277593942,NA,0.112244897959184,0.112244897959184
"1305","sp|P25534|UBIH_ECOLI","UPS2-UPS1",0.551803021904034,0.448419451980229,1.23055103757712,6,0.264541141349434,0.888064277593942,NA,0.395833333333333,0.395833333333333
"1306","sp|P25535|UBII_ECOLI","UPS2-UPS1",-0.021572745304928,0.299443795584908,-0.0720427192782194,6,0.944909369105464,0.987394158695843,NA,0.270833333333333,0.270833333333333
"1307","sp|P25536|NTPPA_ECOLI","UPS2-UPS1",0.0947412738538013,0.289743275007855,0.326983512736345,6,0.754786602881442,0.945793207823918,NA,0.25,0.25
"1308","sp|P25539|RIBD_ECOLI","UPS2-UPS1",-0.0651247747020639,0.109132198674076,-0.596751238344967,6,0.572486467853445,0.895925713909886,NA,0.152173913043478,0.152173913043478
"1309","sp|P25552|GPPA_ECOLI","UPS2-UPS1",-0.0903885187566402,0.137019088510641,-0.659678295477937,6,0.533947689651204,0.89437610922844,NA,0.147727272727273,0.147727272727273
"1310","sp|P25553|ALDA_ECOLI","UPS2-UPS1",0.196993230671678,0.198423791487567,0.992790376571462,6,0.359146834037438,0.888064277593942,NA,0.0892857142857143,0.0892857142857143
"1311","sp|P25665|METE_ECOLI","UPS2-UPS1",0.186527005215369,0.230896338365698,0.807838732028496,6,0.450015924083662,0.888064277593942,NA,0.163461538461538,0.163461538461538
"1312","sp|P25666|HTRL_ECOLI","UPS2-UPS1",-0.418951693996462,0.178023608300795,-2.35334907541356,2,0.142861447390404,0.888064277593942,NA,0.5,0
"1313","sp|P25714|YIDC_ECOLI","UPS2-UPS1",0.0682774142475681,0.161022615747929,0.424023755485702,6,0.686330015627022,0.921794287217089,NA,0.125,0.125
"1314","sp|P25738|MSYB_ECOLI","UPS2-UPS1",0.37320061953461,0.389414405218544,0.958363672564104,6,0.374887599784165,0.888064277593942,NA,0.1875,0.1875
"1315","sp|P25740|RFAG_ECOLI","UPS2-UPS1",-0.152551559750366,0.172870279490563,-0.882462619947892,6,0.411483138379328,0.888064277593942,NA,0.2875,0.2875
"1316","sp|P25741|RFAP_ECOLI","UPS2-UPS1",0.426830762745204,0.326043222539437,1.30912324881581,6,0.238390989912546,0.888064277593942,NA,0.35,0.35
"1317","sp|P25742|RFAQ_ECOLI","UPS2-UPS1",-0.213278894211417,0.445604881494228,-0.478627822694038,6,0.649145630616371,0.912838129874038,NA,0.375,0.375
"1318","sp|P25745|MNMA_ECOLI","UPS2-UPS1",0.0924921116363518,0.286515668820561,0.322816940578135,6,0.757787107677786,0.945853714091102,NA,0.25,0.25
"1319","sp|P25746|HFLD_ECOLI","UPS2-UPS1",0.104387347806723,0.302297834980089,0.345312919007834,6,0.741643184872231,0.94003019479705,NA,0.145833333333333,0.145833333333333
"1320","sp|P25748|GALS_ECOLI","UPS2-UPS1",0.335449033921831,0.206627935637224,1.62344473358519,6,0.155620536960608,0.888064277593942,NA,0.222222222222222,0.222222222222222
"1321","sp|P25798|FLIF_ECOLI","UPS2-UPS1",-0.255113550225971,0.196834065290591,-1.2960843431717,6,0.242565618328292,0.888064277593942,NA,0.325,0.325
"1322","sp|P25888|RHLE_ECOLI","UPS2-UPS1",-0.0366559798456563,0.355012878780113,-0.10325253543368,6,0.921127190920671,0.983432810387541,NA,0.208333333333333,0.208333333333333
"1323","sp|P25894|LOIP_ECOLI","UPS2-UPS1",0.0257239601382724,0.168520677459778,0.152645719955714,6,0.883681588682034,0.974354985067737,NA,0.0546875,0.0546875
"1324","sp|P25906|PDXI_ECOLI","UPS2-UPS1",0.410222128982631,0.269788654005326,1.52053143411484,6,0.179191975901976,0.888064277593942,NA,0.15,0.15
"1325","sp|P26281|HPPK_ECOLI","UPS2-UPS1",-0.545113634060378,0.240879686298608,-2.26301205567257,6,0.0642816319211061,0.888064277593942,NA,0.40625,0.40625
"1326","sp|P26612|AMY2_ECOLI","UPS2-UPS1",0.256042340315189,0.200039006890897,1.27996206487287,6,0.247817108124514,0.888064277593942,NA,0.161458333333333,0.161458333333333
"1327","sp|P26616|MAO1_ECOLI","UPS2-UPS1",0.216518363186843,0.200933039779558,1.07756476199426,6,0.322633109429169,0.888064277593942,NA,0.15625,0.15625
"1328","sp|P26646|ACUI_ECOLI","UPS2-UPS1",0.0978396650382981,0.126702299280077,0.772201180201334,6,0.469309284462659,0.888312343986687,NA,0.0989583333333334,0.0989583333333333
"1329","sp|P26647|PLSC_ECOLI","UPS2-UPS1",0.256490790859003,0.143813639323668,1.78349419474563,6,0.124771661156673,0.888064277593942,NA,0.229166666666667,0.229166666666667
"1330","sp|P26649|GLGS_ECOLI","UPS2-UPS1",0.177172882289755,0.344419161896726,0.514410642294288,6,0.625356607577599,0.912838129874038,NA,0,0
"1331","sp|P27126|RFAS_ECOLI","UPS2-UPS1",0.0998017877470861,0.192400770820756,0.518718232371654,6,0.62252508960384,0.912838129874038,NA,0.25,0.25
"1332","sp|P27127|RFAB_ECOLI","UPS2-UPS1",0.164451395736418,0.207754022779427,0.791567804735201,6,0.458753421208492,0.888064277593942,NA,0.21875,0.21875
"1333","sp|P27128|RFAI_ECOLI","UPS2-UPS1",-0.302290630196732,0.355943896347454,-0.849264823189023,6,0.428312363899335,0.888064277593942,NA,0.28125,0.28125
"1334","sp|P27129|RFAJ_ECOLI","UPS2-UPS1",0.0434579304819419,0.762679689790759,0.0569805792178164,6,0.95641084585252,0.991431477473673,NA,0.3125,0.3125
"1335","sp|P27240|RFAY_ECOLI","UPS2-UPS1",0.0689215358498182,0.190213322043734,0.362338111281037,6,0.729519823218491,0.936180150039049,NA,0.275,0.275
"1336","sp|P27242|WAAU_ECOLI","UPS2-UPS1",0.0465287103727029,0.176933801240736,0.262972422716426,6,0.801368953863463,0.954981782205088,NA,0.285714285714286,0.285714285714286
"1337","sp|P27247|PLSX_ECOLI","UPS2-UPS1",-0.0883172741342469,0.301256662522247,-0.29316289105382,6,0.779272871520523,0.950637591796659,NA,0.40625,0.40625
"1338","sp|P27248|GCST_ECOLI","UPS2-UPS1",0.0804203057294206,0.102126413191209,0.78745843721008,6,0.460979099335479,0.888064277593942,NA,0.110576923076923,0.110576923076923
"1339","sp|P27249|GLND_ECOLI","UPS2-UPS1",-0.114098371103243,0.167603411190161,-0.680764014843281,6,0.521411354983914,0.893497976750763,NA,0.298611111111111,0.298611111111111
"1340","sp|P27250|AHR_ECOLI","UPS2-UPS1",0.116798375246383,0.0984582692907877,1.18627288583988,6,0.280354753846431,0.888064277593942,NA,0.113095238095238,0.113095238095238
"1341","sp|P27278|NADR_ECOLI","UPS2-UPS1",0.0581323399801001,0.250135525614003,0.232403373480851,6,0.82394909306195,0.961348462810446,NA,0.257352941176471,0.257352941176471
"1342","sp|P27298|OPDA_ECOLI","UPS2-UPS1",0.257090424981146,0.215951872659921,1.19049870609832,6,0.278811139374082,0.888064277593942,NA,0.118181818181818,0.118181818181818
"1343","sp|P27302|TKT1_ECOLI","UPS2-UPS1",0.0892959796692345,0.125762572076021,0.710036207078022,6,0.504328816745497,0.893497976750763,NA,0.106707317073171,0.106707317073171
"1344","sp|P27303|EMRA_ECOLI","UPS2-UPS1",0.055291371003193,0.271263458925498,0.203829042150416,6,0.845224646618886,0.965846770371243,NA,0.333333333333333,0.333333333333333
"1345","sp|P27305|GLUQ_ECOLI","UPS2-UPS1",-0.170238205539546,0.181990746799273,-0.935422314230683,6,0.385673384943803,0.888064277593942,NA,0,0
"1346","sp|P27306|STHA_ECOLI","UPS2-UPS1",0.195402062141495,0.11275859385481,1.73292389929142,6,0.133813007616319,0.888064277593942,NA,0.0931372549019608,0.0931372549019608
"1347","sp|P27431|ROXA_ECOLI","UPS2-UPS1",0.33750572976064,0.285144673464943,1.1836297892555,6,0.281323953366598,0.888064277593942,NA,0.135416666666667,0.135416666666667
"1348","sp|P27434|RODZ_ECOLI","UPS2-UPS1",0.13962252369004,0.153259922773032,0.911017839261294,6,0.397408590049083,0.888064277593942,NA,0.133928571428571,0.133928571428571
"1349","sp|P27550|ACSA_ECOLI","UPS2-UPS1",0.211266474191871,0.206011714529271,1.02550709154868,6,0.344679074101857,0.888064277593942,NA,0.104545454545454,0.104545454545455
"1350","sp|P27828|WECB_ECOLI","UPS2-UPS1",0.00143289376820694,0.171640043908646,0.00834824866957964,6,0.993609789882053,0.998491250996393,NA,0.1875,0.1875
"1351","sp|P27829|WECC_ECOLI","UPS2-UPS1",0.143770899562325,0.115777384263205,1.24178742227826,6,0.260653540654544,0.888064277593942,NA,0.159722222222222,0.159722222222222
"1352","sp|P27830|RMLB2_ECOLI","UPS2-UPS1",0.130298458924415,0.216938380049987,0.600624282777402,6,0.570066645783013,0.895925713909886,NA,0.25,0.25
"1353","sp|P27833|WECE_ECOLI","UPS2-UPS1",0.13112397191377,0.208582354927188,0.628643645142193,6,0.552746009823953,0.895925713909886,NA,0.182692307692308,0.182692307692308
"1354","sp|P27836|WECG_ECOLI","UPS2-UPS1",0.158461929398851,0.320753145904742,0.494030787919105,6,0.638847485819229,0.912838129874038,NA,0.229166666666667,0.229166666666667
"1355","sp|P27838|CYAY_ECOLI","UPS2-UPS1",-0.0273564943019957,0.186434441951762,-0.146735195576545,6,0.888147241023536,0.974354985067737,NA,0.125,0.125
