"","1_TechRep1","1_TechRep2","1_TechRep3","1_TechRep4","1_TechRep5","1_TechRep6","4_TechRep1","4_TechRep2","4_TechRep3","4_TechRep4","4_TechRep5","4_TechRep6","10_TechRep1","10_TechRep2","10_TechRep3","10_TechRep4","10_TechRep5","10_TechRep6"
"sp|P38351|PAF1_YEAST",4909293.73248372,4686404.26516136,5127685.19461229,3616485.26245316,3356999.2844483,4436138.89190264,12310444.9041627,9255772.58574635,14790400.930046,16802813.3504692,15617355.6251507,15915192.2037622,23531290.766073,35454637.8818592,42116270.6553498,28136414.3767974,26513185.3465502,49456181.9271649
"sp|P38398|BRCA1_HUMAN",44824575.1114067,58902932.4468798,62130085.6937446,52811374.4463378,55445802.3004875,59718645.1916547,50996058.8806019,50280770.9023551,50036266.6299966,49444730.7407949,48641648.904316,51677260.7477443,124716222.795008,14442529.9531291,20455554.4675885,15646822.1815883,18107134.3092139,13893636.3409825
"sp|P38426|TPS3_YEAST",NA,NA,NA,NA,NA,NA,14534699.3993349,14257549.9084259,9798921.95708515,15001062.7562149,13038482.5373403,19665632.2852824,22566990.695533,20093677.2660192,25387817.1470696,24763327.6948406,19728148.1067981,18286678.5261394
"sp|P38431|IF5_YEAST",NA,NA,NA,NA,NA,27870588.1088912,104328078.725338,43174369.7934067,226293442.579919,53667338.9230085,64973009.7578781,114316793.13065,136495727.974608,124994595.616681,413516412.63135,255853072.79291,300366961.647284,305192582.435439
"sp|P38432|COIL_HUMAN",346361732.107266,456836681.294788,483944383.005075,433785799.124683,447009542.283223,452039982.291799,373831029.181773,368626788.215918,359471349.515341,359308464.948166,378730465.166941,369527675.949426,308667797.729568,300231300.461736,325171121.246005,328309431.537848,320143598.046093,328995315.052104
"sp|P38439|LEO1_YEAST",NA,74018435.4976659,69319755.5537033,67467690.8486929,62924741.1585676,60076199.8837612,10656047.2283631,141177967.079546,87147624.4196758,7295628.75666569,133863215.970268,262643249.344902,166383549.437516,182700848.769238,271244407.600906,178456184.717523,169068469.980663,186029970.905203
"sp|P38623|RCK2_YEAST",26701030.1029119,18764409.5799904,16568029.7308501,13734098.7045847,20014358.9401897,13749796.3867995,28550824.8210914,24763873.7328261,24992495.2606838,47982090.2699743,31874659.0248426,27385586.7643134,74683695.9559244,76590405.4236162,66442612.8581771,67922963.2815222,65930714.6731978,78697016.2876056
"sp|P38630|RFC1_YEAST",7415485.73488192,6698715.34708769,NA,7844012.47235421,7183413.60637979,8380474.68763796,6117883.78375752,NA,4005505.98624632,NA,5031376.43687276,3496254.44489379,8623888.5291391,10132898.2680079,6723944.597331,8427160.40912201,9250697.89966647,7397422.24504929
"sp|P38634|SIC1_YEAST",10020324.1140377,8297625.42308402,7449399.81195119,NA,NA,8106320.74614021,22683314.186899,28537477.3465025,29579605.9271007,29416137.845853,29822251.3573072,22443093.5243776,34473288.4081614,54933466.1631148,33339339.8941147,50055325.8185605,51027519.8192132,49961019.9871018
"sp|P38646|GRP75_HUMAN",23291330.7422345,15627629.1388148,19172607.0437009,19437561.7868884,14257454.2320736,16962611.248869,12678744.6772632,11289622.7450588,11372439.9399699,16362039.8749023,20963733.4804866,9349385.40997167,6364325.43334038,7272448.37137548,7526030.0593721,8991994.34037224,6032692.34829725,5846502.13195496
