"","1_1","1_2","1_3","1_4","1_5","1_6","10_1","10_2","10_3","10_4","10_5","10_6","4_1","4_2","4_3","4_4","4_5","4_6"
"sp|O75962|TRIO_HUMAN",523361340.182283,524853541.400982,454382512.536442,449113615.542887,445269982.907628,426988364.125278,683878340.233748,656231632.807964,712444301.20282,707621049.167386,703474356.684864,792200050.215216,512735497.364021,741573172.285668,498417321.697996,508613403.630799,510298051.460993,515646230.549189
"sp|O75970|MPDZ_HUMAN",43488915.5868543,62813562.1975692,94847855.5394141,69931009.0643426,83718474.7181024,59024491.3434385,54203092.3022932,45402146.0618387,48874300.9298998,44968705.0886849,65207470.4660618,45326764.6523727,60936389.2456436,59574891.3312443,89089566.90331,61895796.4130081,57423940.9420171,57153016.5881172
"sp|O76003|GLRX3_HUMAN",33696367.5339701,63005668.6130134,45051714.6015284,47996195.1576351,38570148.0546872,41342597.7621477,26594723.4724075,25380364.9379613,24437689.2022805,25142985.4916701,24395894.4351324,19630994.6889701,28130279.2289788,33924538.6637285,27312928.5772413,31214443.9419284,27803346.1251933,30964633.4316374
"sp|O76021|RL1D1_HUMAN",1006740591.51963,2541033572.50957,4249469151.70397,4655959714.07468,4696582887.7054,4587666273.37892,2559305433.33612,2545747063.06008,2514062747.64021,902034398.432855,2497766553.48744,2432435358.60158,4290720690.7797,1512204560.35535,4335610060.20161,4336815845.6274,1422852083.27868,1350484659.10325
"sp|O76094|SRP72_HUMAN",168603980.213455,789531956.321045,401620256.667669,893676306.191441,1094266338.05654,293772939.350121,431643891.177824,426271424.22186,391903920.479036,511799225.192086,419405621.568522,406227935.450335,147605746.350948,260993551.328081,272898949.928157,280370952.143994,486345233.979775,162743529.845952
"sp|O94782|UBP1_HUMAN",341125832.991919,268982128.72609,243907467.727832,240100798.618939,219059562.554801,221466956.921998,159258268.662864,159177396.82537,146101574.484604,159347417.196396,152232397.175266,147028262.272679,194144869.949694,188814307.606649,183823929.049649,189155102.526028,190494501.324698,181878037.506681
"sp|O94804|STK10_HUMAN",207622728.353531,207001354.240174,216316103.725661,183888347.928677,178268505.900108,179650936.418889,116200104.806381,134891776.921572,107186938.382371,96587356.2078083,91283980.6250993,96162228.2481328,144376059.113906,147822682.113693,136686072.101639,141354080.186854,138457952.68595,143386151.844826
"sp|O94806|KPCD3_HUMAN",52985570.62899,47671522.6385321,42207783.1487835,50626085.2327486,44687892.6912455,59962925.1817112,35979958.5311096,35792791.0213479,31977608.0294183,33721226.4645781,28902290.5919279,43188604.3824491,34611579.92427,39046849.9991536,37748464.450167,51083892.1594239,37378217.4307559,55599524.8885279
"sp|O94854|K0754_HUMAN",20597655.6255311,16258018.2419205,6920685.5052443,3498624.43481499,27709148.8521498,NA,86682603.1350913,NA,NA,NA,NA,NA,9462830.07463625,13771529.0238258,13594072.3613881,NA,7617280.38338022,NA
"sp|O94880|PHF14_HUMAN",67198049.4009735,163909524.189326,190937051.95335,188867098.917356,182077580.874448,186056977.416167,126433445.08833,131374162.616335,131755925.946555,126895443.516744,124157182.612308,133969667.392018,163191022.830839,163521501.40336,153867767.696464,163454617.779147,161295068.569033,159893363.575399
"sp|O94906|PRP6_HUMAN",10011957.4995246,35387042.9057388,34228752.5789677,59767057.2557705,51406234.4825409,55197632.6749127,19961157.3934057,20986094.9739594,18308211.1801765,31067591.1675172,33344141.537339,12704174.4909525,46604190.9004265,44030559.4345267,50391079.0110601,55830521.2087368,37130720.4275549,33640754.074208
"sp|O94913|PCF11_HUMAN",180732267.96409,141134138.590019,125283472.177742,125263736.042155,115337138.202554,113625810.963994,78264747.0837148,77776989.3930145,74983202.0430206,77067385.8018643,75990107.3449992,74317071.9317442,93692400.7736651,95853521.0676789,94391143.5058214,105569122.794925,105980406.425962,97515816.5775598
"sp|O94916|NFAT5_HUMAN",87826248.1283703,55537104.2066594,40226893.3807707,42261725.8926045,36104105.3862431,34059842.1375449,46500082.5847834,34466765.5068914,NA,34417796.1954053,17528779.2817948,21666934.8212028,39555952.2478099,40477942.5816248,29856326.4561124,18697590.9218186,41853801.3194123,72181201.5851012
"sp|O94986|CE152_HUMAN",16424807.9829699,16095107.5638035,12227022.888968,12289505.5927472,9383481.61271707,11644509.0281233,NA,17618570.0057027,9530816.41100043,13070182.8338832,12818934.9895701,11162746.3357144,NA,73006152.6904422,186852651.500893,70879432.0242865,189944716.470508,189697527.949011
"sp|O95071|UBR5_HUMAN",34679413.3018644,56295253.144459,26039429.8470699,30524839.0729257,28199211.6533823,NA,30897719.642805,16718678.4322243,27359470.8872821,20507361.5248373,39262495.2245174,28196274.8913196,45382807.8540736,19721533.6882437,30174354.9539279,31933983.0784146,37085146.5776344,23590053.5427526
"sp|O95104|SCAF4_HUMAN",138112095.499638,124332754.600049,164056259.409641,117592660.749161,169183336.686528,135175086.414833,36465637.4462336,28229014.8315881,56843142.2997245,49389211.5774832,54645058.1763244,35714140.7559222,249191607.701775,113573476.515563,34007889.210601,119205174.899454,123566440.335632,73153314.1275969
"sp|O95163|ELP1_HUMAN",31110657.814179,20471099.0769576,16576801.7998957,17529156.4947067,13693270.3145654,15299510.4121352,8709067.10377315,44098258.8085137,35010320.6283982,35833931.4716458,27457240.7109807,34687500.2784605,16995301.9326185,22564958.786032,21358621.8742254,16501582.8261354,13826857.091535,12606797.9319212
"sp|O95171|SCEL_HUMAN",24109978.905816,26347320.3861797,16174539.2049995,15991571.6219739,15690453.127525,15428543.1451467,16780333.0801343,11769580.354504,17872238.9881649,19535657.7236652,14574347.5197613,12193044.5706441,12126698.2387953,12462404.5880678,14069814.5801015,13902038.4679893,13407278.5732653,13649373.0581023
"sp|O95197|RTN3_HUMAN",152267513.334701,168157352.182342,85740214.1194192,105793015.363248,106394455.641175,99261371.6916011,60306355.7164813,57259873.7225366,67618449.8864354,70873570.1618817,67168791.9178663,55994258.470804,90624881.3998842,60466635.9573727,84829614.4379088,70524758.2347511,82050374.5506346,80634953.0343386
"sp|O95202|LETM1_HUMAN",14371195.0105553,25346616.7690319,34859828.9126697,8934112.54850751,4622042.71899985,9175023.62199471,NA,NA,NA,35759307.3863256,NA,NA,6462191.08284912,7477816.56104652,23728808.3424743,6444345.60248215,4303752.00748339,7011372.94955864
"sp|O95218|ZRAB2_HUMAN",3688390970.58161,3146930574.4735,2854191197.35112,2936791761.95727,2798867668.08907,2823298778.25612,804905536.261483,372030196.911783,1543335597.87112,823641681.437996,791066555.508514,746927209.806584,2151342202.71179,2162814112.02939,2095110132.54689,2185840045.20864,2204092542.37647,2210980755.04875
"sp|O95235|KI20A_HUMAN",174209948.967733,146800119.623278,129456470.846862,123932574.802517,120024514.626216,118640074.410312,67358487.4108591,44904554.2947981,64130144.2024435,65151564.3580508,93593884.6196765,71776422.8994222,68692332.0927387,102380984.499371,102414816.928625,98566239.6245663,69194507.5739736,94074333.686696
"sp|O95239|KIF4A_HUMAN",95640561.1748027,48479446.8520952,36497882.1543034,39888212.333387,32441991.396594,32492251.8314476,21852880.5430677,25870806.1344357,21935031.9236797,30129487.3419043,23160820.7809157,20380433.6409163,34785986.8521176,72470047.049127,59516081.0739534,32058030.1377486,31326501.5146811,31308778.5542821
"sp|O95251|KAT7_HUMAN",10775780.9464417,15778321.073358,NA,18537145.3273524,17309725.7312803,27567791.5942184,55696964.8382253,NA,33005256.7677314,16152296.5395753,1702419.51523386,9486924.00323582,21162498.8047415,41441154.6047932,22814444.8101676,NA,8395650.90677459,14807196.2699155
