"","1_1","1_2","1_3","1_4","1_5","1_6","10_1","10_2","10_3","10_4","10_5","10_6","4_1","4_2","4_3","4_4","4_5","4_6"
"sp|O75665|OFD1_HUMAN",29076115,33512410.3333333,48415815,40275946.6666667,43834260,42253100,43367145,52888990,38914403.3333333,39443430,40806916.6666667,36031183.3333333,38172880,39997936.6666667,53629215,54003790,55499085,54966155
"sp|O75683|SURF6_HUMAN",383979615,339282970,338569808.333333,494051700,504445796,541063545,953511300,479504703,969223400,973442400,341443730.666667,373265152.666667,482920915,332067408.666667,338016001,335741907,511048835,508884900
"sp|O75691|UTP20_HUMAN",199760930,45163570,114082510,120217000,117774020,121445850,105260635,106481930,112593335,106687055,114732775,113561755,115444910,56560855,119850500,119903710,119550865,119259700
"sp|O75717|WDHD1_HUMAN",6163331.5,23712903.6666667,28729540.6666667,34696269.3333333,40767968,40846005.6666667,106562945,82348050,54355566.6666667,57033310,71881800,61031190,43956228.3333333,44969798,68619940,53076745,78689095,61589180
"sp|O75781|PALM_HUMAN",45563244.3333333,62643879.3333333,76796469.6666667,75300936.3333333,56769315.3333333,85092744.6666667,46653273,53056981,47310713.3333333,54694747.6666667,58055865,52132214.5,80015783.3333333,59903833.6666667,77068433.5,72138164,65283806.6666667,73118212
"sp|O75821|EIF3G_HUMAN",647160257.333333,964221448,1302028320,2590872381.66667,1464275333.33333,1322747500,2553867641.33333,1198327576.66667,1084919656.66667,2306423614,1762899301.66667,1536499815.66667,1590749386.33333,2659480130,1670614523.33333,1506374413.33333,2829173320,1494755203.33333
"sp|O75822|EIF3J_HUMAN",71843158,102112998.333333,101677053.333333,100713763,103322541.666667,102436222,88198433.3333333,92465180,91993743.3333333,97085487.6666667,96481043.3333333,101406640,99015630,97279363.3333333,104534798.333333,98900443.3333333,99287920,97792946.6666667
"sp|O75909|CCNK_HUMAN",50211433.3333333,122371230,143179710,141668960,159976963,188778920,149780133.333333,214374035,146409143.333333,160336560,158096446.666667,162215513.333333,135303023.333333,140527630,71795703.3333333,65990230,74598276.6666667,57326193.3333333
"sp|O75962|TRIO_HUMAN",274556880,358747226.666667,339531243.333333,345716610,370957766.666667,363283743.333333,827542796.666667,794940536.666667,897050733.666667,868942432.333333,906791770,1084023016.66667,497818756.666667,729257126.666667,514566636.666667,509184450,515816203.333333,529253466.666667
"sp|O75970|MPDZ_HUMAN",22814411.5,42934246.3333333,70873789,53831170,69746490,50218319.6666667,65589705,54998882.3333333,61538463.3333333,55220539.3333333,84053664.5,62023798.3333333,59163599.3333333,58585471.6666667,91976175,61965290,58044899.6666667,58661210.6666667
