"ProteinName","sumIntensity_1","sumIntensity_2","sumIntensity_3","sumIntensity_4","sumIntensity_5","sumIntensity_6","sumIntensity_7","sumIntensity_8","sumIntensity_9","sumIntensity_10","sumIntensity_11","sumIntensity_12"
"sp|Q8NI27|THOC2_HUMAN",-54853333.3333333,-6.2e+07,-48223333.3333334,-49073333.3333334,-64338535.8611778,-52834059.6415433,-60503333.3333334,-38294921.6950504,-50049798.1653703,-45709896.7555948,-52670000,-53582847.6767739
"sp|Q8NI35|INADL_HUMAN",49750000,75700000,39990000,62300000,61945000,57600000,50100000,NA,32800000,NA,61700000,44650000
"sp|Q8NI36|WDR36_HUMAN",-53655000,-63925000,-43145000,-47340000,-68045000,-49200000,-54650000,-33205000,-48810000,-42930000,-52125000,-62260000
"sp|Q8NI60|COQ8A_HUMAN",-25850000,-36600000,-18410000,-28400000,-33655000,-2.9e+07,-23600000,-12700000,-20800000,-11900000,-30700000,-12850000
"sp|Q8TAF3|WDR48_HUMAN",-54450000,-64900000,-43910000,-47600000,-65255000,-53800000,NA,-35770000,NA,NA,NA,-52350000
"sp|Q8TAQ2|SMRC2_HUMAN",-50053816.7749634,-58329632.2248882,-44319996.5561883,-47203816.7749634,-61284675.9672989,-48566666.6666667,-58990837.2539016,-34186621.5842127,-47343333.3333333,-42239795.6357763,-47310837.2539016,-53616666.6666667
"sp|Q8TAT6|NPL4_HUMAN",-29616666.6666667,-39686463.2711586,-30576666.6666667,-24833333.3333333,-42191445.4907374,-22686436.8399348,-39500000,-23651618.5806798,-36173166.0677733,-29851588.5818163,-32600000,-47120910.9116192
"sp|Q8TB37|NUBPL_HUMAN",-36750000,-4.4e+07,-34010000,-39100000,-45005000,-3.4e+07,-42450000,-24201207.012748,-34920000,-29005000,-35750000,-42775000
"sp|Q8TB61|S35B2_HUMAN",-37850000,-36600000,-23310000,-32100000,-37055000,NA,-33800000,-1.7e+07,-13400000,-9200000,-28700000,-18050000
"sp|Q8TBA6|GOGA5_HUMAN",-61170000,-71575000,-51447857.1428571,-55640000,-76002857.1428571,-58535000,-67072142.8571429,-40992142.8571429,-52760000,-47300000,-59442142.8571429,-62805000
"sp|Q8TBC4|UBA3_HUMAN",-40900000,-52150000,-38210000,-45050000,-55955000,-44650000,-37100000,-31600000,-40250000,-33950000,-48450000,-44850000
"sp|Q8TBF2|PXL2B_HUMAN",-32550000,-3.6e+07,-31210000,NA,-34255000,-27500000,-3.9e+07,-28700000,-3.5e+07,-31900000,-31300000,-36550000
