"","BaP_BP1","BaP_BP2","BaP_BP3","BaP_BP4","BaP_BP5","BaP_BP6","DMSO_BP1","DMSO_BP2","DMSO_BP3","DMSO_BP4","DMSO_BP5","DMSO_BP6"
"sp|A0AV96|RBM47_HUMAN",4598133,NA,3355623,6058601,6791574,5271442.66666667,4993928,2895368,NA,3538411,NA,7212971
"sp|A0AVT1|UBA6_HUMAN",48779446.6666667,217821713.333333,79376926.6666667,62665366.6666667,106656500,88846370,88065656.6666667,25176006.6666667,35426173.3333333,29531053.3333333,59465650,47148510
"sp|A0MZ66|SHOT1_HUMAN",52645143.3333333,77617393.3333333,60505248.3333333,52378476.6666667,91306580,65448450,41762070,61001192.6666667,64985866,80121499.6666667,76969646.6666667,62076717.6666667
"sp|A1L0T0|HACL2_HUMAN",16075129,26161948,15788447.6666667,16790048.3333333,20988483.3333333,23564690,10117444.3333333,11972206.6666667,16257650.3333333,12153491.3333333,17932820.6666667,18744395
"sp|A2RRP1|NBAS_HUMAN",5707526.5,9898417.33333333,5408889.66666667,8416625.66666667,19606713.3333333,8691229,65445443.3333333,8030896.66666667,8804476.33333333,12370413.5,11532256,10439864.3333333
"sp|A3KMH1|VWA8_HUMAN",13561952.6666667,20757796.6666667,8373730.66666667,17006163.3333333,20932798.6666667,12858986.6666667,9279792,5922058.66666667,13263593.3333333,7935195.33333333,17390188.6666667,17073009
"sp|A4D1E9|GTPBA_HUMAN",9834134.33333333,19291140,8812977.33333333,10480964.3333333,31865200,11673236.6666667,9966811.33333333,7340330.66666667,7382109.66666667,7161113.66666667,12156490.3333333,13044664.3333333
"sp|A4D1P6|WDR91_HUMAN",24708409,4270765.15,NA,19856383,26851910,10440020,24023615,24974250,16528148,NA,14386163,9012190
"sp|A5D8V6|VP37C_HUMAN",NA,3727026,57826440,2105355,6441573,NA,NA,24984024,2105461,58931400,2598432,3058796
"sp|A5PLN9|TPC13_HUMAN",4159368,12144874,NA,7159315.5,6606895,8503791.5,6478527,2630295,NA,2791514.5,3792151,NA
"sp|A5YKK6|CNOT1_HUMAN",69697340,69886586.6666667,27056635.3333333,35688030,47157166.6666667,40531610,61721553.3333333,46268336.6666667,23577513.3333333,67352516.6666667,83326603.3333333,31866445.3333333
"sp|A6NCS6|CB072_HUMAN",48088345,44656706.6666667,34755510,31901741.3333333,24909996.6666667,18529131,129749210,46756679.6666667,65046840,60726820,68363933.3333333,54865756.6666667
"sp|A6NDB9|PALM3_HUMAN",4479389.5,7879604,6845052,8647803,5217321,8653346,NA,NA,5062488,5281137.53333333,4836699.9,6907953
"sp|A6NDG6|PGP_HUMAN",195047100,731039750,582033592.333333,556346441,560734323.333333,43609117.3333333,174907443.333333,28013986.3333333,478651723.333333,104432083.666667,575025093.333333,553235190
"sp|A6NED2|RCCD1_HUMAN",14779760,4476244.66666667,18723450,15856940,9982640.46666667,12540210,13061500,2789037,10079253.5,9044681.5,NA,NA
"sp|A6NHR9|SMHD1_HUMAN",75820340,83815866.6666667,37626843.3333333,56455653.3333333,82272160,64348726.6666667,57144776.6666667,25526746.6666667,53017926.6666667,41190640,60854906.6666667,59926826.6666667
"sp|A6NHX0|CAST2_HUMAN",6624037,6998455,5043392,7836359.5,7545755,3931866,5929874.5,NA,3818198,NA,4522799,4857268
"sp|A6NIH7|U119B_HUMAN",NA,NA,10167240.5,NA,NA,NA,27021320,8215050,NA,9522387.5,NA,NA
"sp|A6NJ78|MET15_HUMAN",7909763.66666667,9274743,8811870,8172186.5,8898882,11011950.5,NA,6004715,5409368,7985649,12052930,7993861.66666667
"sp|A8MXV4|NUD19_HUMAN",1967895,NA,1984136,NA,3228559,1953792,5432376,1334658,2878266.66666667,NA,2265878,4015989.5
"sp|E9PRG8|CK098_HUMAN",102173566,104667493.333333,106360110,111631238.9,125513976.666667,123385100,102427070,108426263.333333,100776480,90525260,123218743.333333,109643685.333333
"sp|O00116|ADAS_HUMAN",22355924.3333333,21323796,24822889.6666667,12823184,25548332,22291208.6666667,33359215,10335755.5,31695255,16814535,24990885,40402080
"sp|O00139|KIF2A_HUMAN",8474726,10482370,5845467,9420964,12085550,9316570,NA,15709850,5981609,5927606,NA,9260717.33333333
"sp|O00148|DX39A_HUMAN",60552354.3333333,69111986.3333333,52096149.3333333,38637103.3333333,60658616.6666667,61899546.6666667,43763073.3333333,39694442.6666667,47469796,48955686,42910875.6666667,42882586.6666667
"sp|O00151|PDLI1_HUMAN",92621400,119423863.333333,110771013.333333,89149396.6666667,185284523.333333,107166126.666667,36046796.6666667,114834086.666667,140423566.666667,117258903.333333,121478500,98652845.6666667
"sp|O00154|BACH_HUMAN",108774840,123803833.666667,77043463.3333333,105860885.333333,107888553.333333,101915943.333333,132625190,65665107.6666667,85492276.6666667,79544450,101771844.333333,97645553.3333333
"sp|O00159|MYO1C_HUMAN",761755036.666667,520860916.666667,460427933.333333,386841313.333333,514164626.666667,778314406.666667,637951300,47065129.3333333,39772353.3333333,58302236.6666667,472482776.666667,62309070
"sp|O00161|SNP23_HUMAN",17945140,18657005,12996930,13266080,44280315,15589537,NA,8035358,17686420,23469865,15434160,16057590
"sp|O00165|HAX1_HUMAN",NA,12918960,7385736,NA,12292540,6681006,NA,NA,10968240,10324620,10516210,10604940
"sp|O00170|AIP_HUMAN",83202620.3333333,94494281.3333333,67825390,83020252,100473177.666667,80334270,95218216.6666667,47030192.3333333,66925626.6666667,70093306.6666667,77266720,75571023.3333333
"sp|O00178|GTPB1_HUMAN",9217569.76666667,11889102.8333333,6846167.5,8972780.76666667,14752219.6666667,14181430,10187801.6666667,6274067.5,9712808,6978269.5,12762530,11741133.6666667
"sp|O00186|STXB3_HUMAN",43681728.3333333,48754000,30509480,37084953.3333333,51528330,43112343.3333333,31814622.3333333,24449705,30421698.3333333,37625326.6666667,36178773.3333333,51823940
"sp|O00193|SMAP_HUMAN",456356332,466463533.666667,439658324,457688527,506027253.333333,444990032.666667,575401846.333333,391677223.333333,429089070,416973915.333333,450388350,430576224
"sp|O00203|AP3B1_HUMAN",51484663.3333333,227399796.666667,40126890,67489450,78807410,55621453.3333333,67251983.3333333,34731470,119143923.333333,36786483.3333333,69962550,50515916.6666667
"sp|O00217|NDUS8_HUMAN",103370526.666667,149852509.666667,101135086.666667,93208763.3333333,170897934.666667,66453075.6666667,99093251.6666667,86177026.6666667,109693099,63838240,114801381.666667,148175420.333333
"sp|O00221|IKBE_HUMAN",4020296,3294512,NA,NA,955245600,1914879.9,NA,2535923,NA,2069295,543612.6,1601400.3
"sp|O00231|PSD11_HUMAN",352309780,410791403.333333,263989630.333333,376544724.333333,403063630,350604800,387453436.666667,179588233.333333,250298450,224263962,324923117,299903446.666667
"sp|O00232|PSD12_HUMAN",201049630,228577526.666667,157237466.666667,181192290,217811006.666667,199661333.333333,206792436.666667,121653250.333333,138084290,158403256.666667,180409566.666667,154793030
"sp|O00233|PSMD9_HUMAN",13480900,16926930,19383366,NA,26459930,15853770,NA,10345649,18033350,18082310,22720339,20166710
"sp|O00255|MEN1_HUMAN",11418849,5917117,NA,3008511,16954860,NA,7195706,NA,10793722,7233753,9351776,NA
"sp|O00257|CBX4_HUMAN",12761280,NA,NA,NA,NA,4730230,NA,NA,NA,NA,13452600,NA
"sp|O00264|PGRC1_HUMAN",22397279.6666667,36761260,22008280,31214285,36615455,42645602,9318408,44326800,26290506.6666667,30185136.6666667,48978140,34664910
"sp|O00267|SPT5H_HUMAN",58615986.6666667,125037903.333333,37121526.6666667,106515903.333333,111006993.333333,50779700,53164173.3333333,39190365,43499513.3333333,57678836.6666667,61856323.3333333,100240710
"sp|O00268|TAF4_HUMAN",6811886,9856714.66666667,5600050.93333333,7937888.33333333,9993092,7281565.86666667,3512164.83333333,3518855.3,9180062.66666667,8690495.66666667,12328313.3333333,8221337.33333333
"sp|O00273|DFFA_HUMAN",88201066.6666667,112920096.666667,129272353.333333,115922433.333333,156580773.333333,130266766.666667,103918506.666667,110250456.666667,117938610,116912780,135744553.333333,121268543.333333
"sp|O00299|CLIC1_HUMAN",1460133400,1651286133.33333,1162259966.66667,1504478833.33333,1752215233.33333,1479366576.66667,1845517500,923092640,1158889470,1068793453.33333,1351145866.66667,1491882933.33333
"sp|O00303|EIF3F_HUMAN",203974643.333333,254182700,165101640,205176543.333333,287393796.666667,224221090,218907906.666667,117841560,149866898.666667,136134926.666667,209437300,193228590
"sp|O00308|WWP2_HUMAN",1260488,16437160,3825223.5,1528792,NA,486514.8,895233.4,NA,943963.7,NA,4588832,1807967
"sp|O00330|ODPX_HUMAN",159240928,145560966.666667,94451681.3333333,155920793.333333,226105156.666667,104270513.666667,117286050,122867956.666667,175851446.666667,154522126.666667,102568606.666667,125616773.666667
"sp|O00338|ST1C2_HUMAN",10245592,9852075,7254711.5,9924553,12749920,9123195,10324758,5685086.5,7938038.5,4443670,8243039.5,8004963
"sp|O00401|WASL_HUMAN",5560465,8043985,4475292.5,4898328,10787750,5169686.5,5877110.5,4639839,5835207.5,6379173.5,5534325,10477417.5
"sp|O00410|IPO5_HUMAN",143698970,139547446,122314603.333333,138231396.666667,187951220,130782296.666667,145170083.333333,83301236.6666667,121423646.666667,118028586.666667,126330133.333333,104762846.666667
"sp|O00411|RPOM_HUMAN",3680215.15,4909521.5,666780.9,3363799.1,3961251.66666667,4149315.5,3290513.5,NA,3307796,2020588697.75,3754834.3,1718614.5
"sp|O00418|EF2K_HUMAN",17222693.3333333,73824610,55695513.3333333,62950453.3333333,56835473.3333333,65860466.6666667,38966400,22581780.3333333,51196336.6666667,15401428,38784756.6666667,13149147.3333333
"sp|O00422|SAP18_HUMAN",133465983.333333,167446780,136120686.666667,113523230,180221793.333333,122034923.333333,105733723.333333,98588130,120273433.333333,125329170,154372220,146189343.333333
"sp|O00425|IF2B3_HUMAN",226306873.333333,277492400,166020813.333333,204424010,291161700,220101816.666667,243722558.333333,130309216.333333,185203183.333333,165331963.333333,219350033.333333,252790703.333333
"sp|O00429|DNM1L_HUMAN",57732160,54611223,47577656.6666667,53280696.6666667,61277523.3333333,54783713.3333333,55242486.6666667,31017378.6666667,37609858,35908526.6666667,46129326.6666667,52992140
"sp|O00442|RTCA_HUMAN",38835810,60648099.3333333,21403155.3333333,38831766.6666667,57806156.3333333,35176223.3333333,37055778.3333333,18790158,31240431.6666667,23356967.3333333,40393836.6666667,43411472.3333333
"sp|O00443|P3C2A_HUMAN",6632772,9569068,3473287.5,16112762.6666667,10191190,6405496.33333333,8388322,3202874,4289182.33333333,3873812,20531644.6666667,7168435.5
"sp|O00461|GOLI4_HUMAN",14767660,12131221.5,3897831,13586890,18883430,16636450,14589020,3957712,36195715,8644684,4161771,NA
"sp|O00462|MANBA_HUMAN",22626650,30495280,15886460,12989332.6666667,33621180,28587580,10830374,14873030,13334902,12582860,22978140,20886700
"sp|O00468|AGRIN_HUMAN",49463446.6666667,80619786.6666667,56159570,49831430,82681350,58604990,63631368.6666667,38006030,51930730,45148468.3333333,67518603.3333333,53242366.6666667
"sp|O00469|PLOD2_HUMAN",131308194.333333,168397080,111820160,135856690,195924686.666667,133902413.333333,132652004.333333,91804264,156055293.333333,120566287.666667,155549200,174915793.333333
"sp|O00471|EXOC5_HUMAN",4709105,4579630,4406254,5482704,7668788,8103908,5743214,2773054,4097453,4840100,5992766.5,7905695
"sp|O00483|NDUA4_HUMAN",45275483.3333333,69127900,39579740,62822084.6666667,108102820,75629376.6666667,18249975,26815581,67779893.3333333,49344646.6666667,71409623.3333333,75672143.3333333
"sp|O00487|PSDE_HUMAN",169226630,195860793.333333,133411120,164984383.333333,139019833.333333,182164156.666667,206024653.333333,415145116.666667,96666553.3333333,90380630,128070756.666667,114648503.333333
"sp|O00505|IMA4_HUMAN",145346456.666667,141379580,99735896.6666667,128583390,132172800,121785980,178628383.333333,94263530.6666667,123677303.333333,117952118.333333,133981376.666667,129195973.333333
"sp|O00515|LAD1_HUMAN",67917103,93616573.3333333,75516116.6666667,56219457.6666667,112448467.666667,78485071.3333333,36741693.3333333,54790119.6666667,76998186.6666667,83751806.3333333,77165009,81664572.6666667
"sp|O00541|PESC_HUMAN",64814433.3333333,68136213.3333333,44119516.6666667,49452150,76825326.6666667,72720580,87663970,30879440,53928410,39187673.3333333,66701860,72249763.3333333
"sp|O00560|SDCB1_HUMAN",28036125.6666667,28215453.6666667,17882355.3333333,22126070.3333333,27116760,27251331.3333333,18498003.1333333,2676682.66666667,22050780.6666667,12400908.6666667,24496942.3333333,22376084.3333333
"sp|O00566|MPP10_HUMAN",73417110,85120626.6666667,73398880,63401640,97468863.3333333,88929023.3333333,72756783.3333333,57801756.6666667,65518223.3333333,61093243.3333333,77520210,72203074
"sp|O00567|NOP56_HUMAN",581927870,681235623.333333,615327640,596309896.666667,729854896.666667,743462940,639392700,427052586.666667,539392493.333333,524841513.333333,718581143.333333,623491470
"sp|O00571|DDX3X_HUMAN",259487805.666667,158711319,96069564.6666667,127890891.666667,174068435,311800546.666667,123063620.333333,60490297.6666667,190395144.333333,171981685.666667,129240883,135690777.666667
"sp|O00584|RNT2_HUMAN",37195114.3333333,109732663.333333,61035936.6666667,20844233.3333333,100434163.333333,61835613.3333333,40446070,45659550,72052750,48569193.3333333,106017406.666667,101978524.333333
"sp|O00625|PIR_HUMAN",51384830,57748270,19549725,18542370.3333333,68806763.3333333,15500863,9986125,10931007.3333333,17190726,18185070,23328792.6666667,15883350
"sp|O00629|IMA3_HUMAN",54741070,54162826.6666667,40636640,39066520,45302940,45783914.5,51925483.3333333,34555333.3333333,44022486.6666667,42613020,41550333.3333333,47712420
"sp|O00743|PPP6_HUMAN",53576020,96759540,36986752,79342323.3333333,45525133.3333333,106204670,67542706.6666667,26441627,37965997,39974375.3333333,67179020,52519600
"sp|O00748|EST2_HUMAN",245397443.333333,256826246.666667,166931390.333333,217349550,310391756.666667,178507133.333333,258405478.666667,142698918.333333,177469003.333333,205129368.666667,186045109.333333,225530153.333333
"sp|O00754|MA2B1_HUMAN",14958930,16219448,14870909,16376307.3333333,16978911.6666667,10857083,11377224.6666667,6862889.66666667,5529759.5,4430606,6615444.66666667,12090888.3333333
"sp|O00764|PDXK_HUMAN",97917560.6666667,139547357,57013796.6666667,105702080.666667,126693322.666667,106237460,162796523.333333,32077092.1333333,122471757.333333,56038492,88066264.3333333,111336709.666667
"sp|O14497|ARI1A_HUMAN",16857488,36992186,18305013.3333333,9958460.66666667,39945503.3333333,16992113.3333333,25755746.6666667,12054056.3333333,11243965,18700953.3333333,14025071,16942973.3333333
"sp|O14529|CUX2_HUMAN",310472600,254981560,163744050,474708600,501153700,579375600,87898050,246753070,103175800,NA,491596950,308053550
"sp|O14530|TXND9_HUMAN",33885490,41214346.6666667,29208530,31773163.3333333,42094350,34408846.6666667,26459566.6666667,24967036.6666667,33533656.6666667,31357430,36396536.6666667,30273706.6666667
"sp|O14548|COX7R_HUMAN",237090313.333333,288173083.333333,184687452.666667,24118780,27100745,282752716.666667,5240193,127398959.333333,181192147,168904066.666667,248740040,29388804.5
"sp|O14561|ACPM_HUMAN",150285883.333333,161447850,117170280,140334006.666667,189733356.666667,198290090,106326953.333333,118862906.666667,135373446.666667,92488113.3333333,162491876.666667,149476463.333333
"sp|O14562|UBFD1_HUMAN",181370290,175202023.333333,208595523.333333,109149553.333333,207870840,163445970,103978903.333333,175616706.666667,214090326.666667,202879506.666667,164951573.333333,144519440
"sp|O14579|COPE_HUMAN",271967196.666667,282252066.666667,214683993.333333,248308593.333333,310857433.333333,308585733.333333,375712116.666667,190144400,227691516.666667,225142100,255766883.333333,206631950
"sp|O14617|AP3D1_HUMAN",149588963.333333,212955536.666667,141591466.666667,129252636.666667,229685713.333333,174639896.666667,123199196.666667,81670643.3333333,114736740,113176366.666667,177255000,176498136.666667
"sp|O14618|CCS_HUMAN",21936377.5,27542130,33981460,15588388.3333333,27144190,32280500,19450008,18597629,23831922,22281448.3333333,23505254,30717290
"sp|O14639|ABLM1_HUMAN",4687065,NA,7437474.66666667,NA,7280707,10383740,NA,3714206.5,6036714,5562014.5,3324596,18720530
"sp|O14647|CHD2_HUMAN",6249207,5778762,NA,7636430,9075127,6843237,NA,258349300,NA,NA,9822672,NA
"sp|O14653|GOSR2_HUMAN",15826037,20568522.6666667,5318011.6,7067687.5,48117471.3333333,23064989,12896346,6100268,7147894.5,5143659.66666667,29565007.6666667,33333420
"sp|O14732|IMPA2_HUMAN",11954129.3333333,12549006,5132860,9790710,13836456,4666360,12600914.6666667,5604974.3,7744354,9281510.5,8244999.5,10391579.3333333
"sp|O14734|ACOT8_HUMAN",18491809,29134970,11158920.5,11206280,26572576.6666667,19295776,14988557,9833577,18297324,9880037.5,31737166.6666667,22001200
"sp|O14737|PDCD5_HUMAN",41350166.3333333,63130113.3333333,45470610,41435801.3333333,69872855,54533013,23966806.6666667,44603489.3333333,40180266.6666667,44088487,58315566.6666667,51613067.3333333
"sp|O14744|ANM5_HUMAN",315769763.333333,347878336.666667,255889200,290058120,352820696.666667,366634830,341707533.333333,185689723.333333,237833390,233462786.666667,291971876.666667,259935983.333333
"sp|O14745|NHRF1_HUMAN",221222186.666667,286874636.666667,264804653.333333,227175543.333333,388227643.333333,243871466.666667,157568983.333333,208531126.666667,259898236.666667,259789073.333333,253622516.666667,349569533.333333
"sp|O14773|TPP1_HUMAN",720478583.333333,916515883.333333,479402463.333333,627736406.666667,1017781870,664889563.333333,727303316.666667,372369163.333333,615227163.333333,459561330,717840160,834635000
"sp|O14776|TCRG1_HUMAN",74461406.6666667,99539950,69671890,83270003.3333333,181352106.666667,99274040,81024570,50119696.6666667,62259342.3333333,56051340,82449573.3333333,91717313.3333333
"sp|O14787|TNPO2_HUMAN",34153490,32338442.3333333,17512550,17924850,14165588,14561359.7,42107196.6666667,17454998.5,27303830,15287521.7,16168285,9778439.66666667
"sp|O14791|APOL1_HUMAN",17260003.3333333,12887459.5,NA,NA,10562757.4,13806240,15785090,NA,10199320.5,2448829,NA,19328070
"sp|O14802|RPC1_HUMAN",12720869,11118059.3333333,8343118,11617406,17337090,9235567.33333333,11868744,7168931.66666667,7710938,6095926,11610124.3333333,15147762.3333333
"sp|O14818|PSA7_HUMAN",460068206.666667,477158666.666667,358957986.666667,433048430,529794210,432358873.333333,541589616.666667,271666723.333333,341871126.666667,328105766.666667,379997930,468992476.666667
"sp|O14828|SCAM3_HUMAN",53515625.3333333,62371472,56068890,44397959.6666667,62498980,69767618.5,82298588,6423638.5,71843391.5,48121834.6666667,37908233.6666667,74996140
"sp|O14832|PAHX_HUMAN",8251181,NA,NA,NA,NA,NA,6084341,5628700,6940377,6771893.66666667,9872586,NA
"sp|O14841|OPLA_HUMAN",28472530,36229220,30644963.3333333,25922480,43384596.6666667,46775103.3333333,40218180,31209820.3333333,24212227.3333333,29329163.3333333,33468603.3333333,34704347.6666667
"sp|O14874|BCKD_HUMAN",50551040,15833120,22831680,14471095,27885854.6666667,NA,NA,10383009,39340409.6666667,22621495,28351660,15933966.6666667
"sp|O14880|MGST3_HUMAN",8349828,30447990,16383896.6666667,20213010,26197356.6666667,16674226,NA,3459796,25981443.3333333,17848251.3333333,21625506.6666667,32906636.6666667
"sp|O14893|GEMI2_HUMAN",16018717.3333333,7407778,27133558,NA,17638385.6666667,7743408,25287688.5,21620202,19056450.5,28454534,18312040,26185540
"sp|O14908|GIPC1_HUMAN",15414255.5,19934875,14993180,12280072,15633622.6666667,17982565,20166684,6915995,NA,18866195,13106762.6666667,21809835
"sp|O14929|HAT1_HUMAN",118274029.333333,140609440,105276433.333333,123266246.666667,66191816.6666667,139765056.666667,163146843.333333,73532886.6666667,111111006.666667,88485256.6666667,71177310,112786803.666667
"sp|O14936|CSKP_HUMAN",13184190,14645970.3333333,11354248.9666667,14827700,12499966.3333333,17826970,17151211.65,15213345,25241603.3333333,12311784.1,14030456.3333333,9435436.56666667
"sp|O14964|HGS_HUMAN",78464603.3333333,89368673.3333333,66887083.3333333,62341296.6666667,96853730,90095003.3333333,81947626.6666667,63489974,73046440,70517880,79038660,74716973.3333333
"sp|O14974|MYPT1_HUMAN",91526189.6666667,163527700,182957323.333333,86314960,117299510,129223233.333333,95562770,67689134,78508023.3333333,75572953.3333333,90332600,163646660
"sp|O14975|S27A2_HUMAN",NA,3871635,NA,NA,5150817,7531850,NA,NA,NA,1783222,NA,1649590
"sp|O14976|GAK_HUMAN",62368150,30268273.3333333,13574219,22249220.3333333,28422110,77217496.6666667,46334566.6666667,11903950.6666667,48286616.6666667,13827442.3333333,19475372.6666667,26989930
"sp|O14979|HNRDL_HUMAN",408671740,605754066.666667,532373560,469887790,708397333.333333,438558416.666667,215580926.666667,416037413.333333,468109476.666667,459883163.333333,547179223.333333,596705960
"sp|O14980|XPO1_HUMAN",105763037.666667,140448600,102450426,105081453.333333,148555443.333333,114829508,119464270,74884156.6666667,136968200,124139641,110983600,119186703.333333
"sp|O14981|BTAF1_HUMAN",6369594.5,3005477,NA,NA,4142962,1296614,4676231.5,2344683,NA,NA,4721687,NA
"sp|O15027|SC16A_HUMAN",82083256.6666667,107584073.333333,63599606.6666667,87860316.6666667,102601560,83329420,82176443.3333333,42563013.3333333,80758110,47472356.6666667,84251353.3333333,97919713.3333333
"sp|O15031|PLXB2_HUMAN",23671320,33614340,31687347,49028313.3333333,43572220,58157256.6666667,13064429,18524643.3333333,20544970,19052050,37548820,34691550
"sp|O15037|KHNYN_HUMAN",23246100,26669220,21416980,11447473.5,19470273,21063530,24706016.6666667,14171590,20857490,19260080,20600250,19772825
"sp|O15042|SR140_HUMAN",70520940,92901733.3333333,71911103.6666667,58486193.3333333,102424876.666667,72014356.6666667,85017893.3333333,49021335,62371990,62100470,69073706.6666667,82173910
"sp|O15047|SET1A_HUMAN",10823980.6666667,13740370,6301667,17032570,6829341.5,NA,15152303.3333333,8799016,9943012,3833053,8928521,11595657.3333333
"sp|O15056|SYNJ2_HUMAN",NA,306889900,NA,NA,NA,NA,NA,1337012,NA,NA,NA,12373380
"sp|O15067|PUR4_HUMAN",117367310,106917716.666667,64292220,82322450,140873410,75127013.3333333,97143920,72080906.6666667,77394470,64222756.6666667,77029103.3333333,128678696.666667
"sp|O15084|ANR28_HUMAN",3046617.275,4692695.69,15945770,4361133.89,17892063.3333333,15593800,12993696.53,12970810,15739.64,7702.702637,NA,33231.96
"sp|O15085|ARHGB_HUMAN",NA,4201635,NA,14566825.6666667,7213264,NA,569241.8,NA,3810655,NA,3791108.5,4177233
"sp|O15091|MRPP3_HUMAN",6613828.33333333,NA,5783223.66666667,8934855,5823024,7619595,NA,7067785,6836474,6078263.66666667,45438726,6829484
"sp|O15116|LSM1_HUMAN",20228233.3333333,19473208.5,16914157.6666667,11966735,19665357.5,15936773,18174782.3333333,12782627.3333333,18984400,13060850.6666667,3683070,13629047
"sp|O15127|SCAM2_HUMAN",18798945,26940386.6666667,31518965,20810220,25898550,23148226.6666667,NA,14299255,24902780,27731126.6666667,21592480,21734703.3333333
"sp|O15143|ARC1B_HUMAN",150528734.333333,167099624.333333,143059753.333333,156613117,209780147.333333,167740791.666667,209316849,117967104.666667,157604946.666667,130452640,153802486.666667,149998533
"sp|O15144|ARPC2_HUMAN",259383340,319774560,201057696.666667,245319416.666667,325228343.333333,296212580,304508070,143888260,200413953.333333,163508536.666667,251824993.333333,238644193.333333
"sp|O15145|ARPC3_HUMAN",248032350,206841107.333333,185640678.333333,245160435.666667,236449676.666667,180423923.333333,288304320,165772408.666667,212013642,200328792,198922150.666667,158434112.333333
"sp|O15160|RPAC1_HUMAN",44194460,70625406.6666667,36469750,53380096.6666667,60488453.3333333,80872100,98409913.3333333,32901116,36724720,37369023.3333333,65002710,57434953.3333333
"sp|O15164|TIF1A_HUMAN",27212850,44912580,8477482,39820804.3333333,25815750,9146996,26714526.6666667,16157079,37312278,33841053.6666667,47298627.6666667,37745941.3333333
"sp|O15173|PGRC2_HUMAN",22590870,43218566.6666667,43010760,22172205,30072533.3333333,35264989.6666667,20709370,18030295,36783744.3333333,27701490.3333333,17272914,47471815
"sp|O15205|UBD_HUMAN",23962663.3333333,23857053.3333333,11028730.3333333,19000156.6666667,22968940,7959249.5,18006932.5,11696542.3333333,50875440,14360840,20647450,12691114
"sp|O15212|PFD6_HUMAN",NA,NA,17701990,NA,32398100,NA,NA,11227550,18393940,19102610,3779994,19147920
"sp|O15213|WDR46_HUMAN",NA,5233882,NA,4312416,15698120.5,4180588,13358843,12415209,NA,15869701,4753155.5,6020423
"sp|O15226|NKRF_HUMAN",NA,NA,4129115,12907140,6757399,7135032,3540864,2694001,5085070,NA,6624939,NA
"sp|O15230|LAMA5_HUMAN",139253976.666667,130837293.333333,248504733.333333,85316033.3333333,109466126.666667,123943096.666667,101169436.666667,109127896.666667,102088850,150238543.333333,129793796.666667,92501346.6666667
"sp|O15234|CASC3_HUMAN",100028875.5,99894264.5,NA,NA,90426610.5,83959233,272347300,130982800,249687000,165725900,56275533.5,NA
"sp|O15254|ACOX3_HUMAN",6469985.66666667,7088510,1310437,4919922,11152047.6666667,4499715.5,NA,3476557,4172271.66666667,2929938.5,3973069,10263910
"sp|O15258|RER1_HUMAN",78626080,35072793.3333333,36808963.3333333,27225883.3333333,58417636.6666667,47319483.3333333,26924990,16593450,58483776.6666667,33604803.3333333,42727986.6666667,36237613.3333333
"sp|O15260|SURF4_HUMAN",72949569.5333333,232059468,104909000.333333,126012817.333333,251779712.7,163767174.033333,53390046.5333333,71120068.6333333,176213044.766667,98611614.6,167538389.566667,167586611.333333
"sp|O15264|MK13_HUMAN",20444320,22315840,19707940,6376469,8838073,24183460,18902955,16939135,13461340,13838492.3333333,NA,NA
"sp|O15269|SPTC1_HUMAN",19543063.3333333,28338650,13494850,137690128,19415646.6666667,27422384,10564095,13925708,18930030,15398685,24206333.3333333,14794560
"sp|O15294|OGT1_HUMAN",20996783.3333333,15690996.6666667,9782416,24010003.3333333,24762893.3333333,19383064.3333333,15662896.6666667,7419553.33333333,13042883,21285516.6666667,12394433.3333333,9648923
"sp|O15305|PMM2_HUMAN",129868240,138642326.666667,98139401,109691190,144125300,119756520,171597913.333333,91263880,105011594,106563936,114310294,134549062
"sp|O15321|TM9S1_HUMAN",26462930,38130900,20916614.5,19315899.6666667,29400603.3333333,38959170,NA,17856535,25475856.6666667,7700857.5,34024620,23331386.6666667
"sp|O15347|HMGB3_HUMAN",114025583.333333,130840240,128118563.333333,81924450,74844720,78277156.6666667,80610752.3333333,114276563.333333,64400733.3333333,115768820,90464990,76724746.6666667
"sp|O15355|PPM1G_HUMAN",212687183.333333,250720996.666667,194640547.666667,161210796,253964320,217496086.666667,227229713.333333,137403557,190959043.333333,185513410,204718051.333333,189970530
"sp|O15357|SHIP2_HUMAN",357919.4,NA,NA,NA,NA,7727520,4205524,2017726,NA,165302.9,5273605,NA
"sp|O15371|EIF3D_HUMAN",169765550,198603330,134436770,167006133.333333,190392040,171596050,222442433.333333,101554851.333333,143905056.666667,115692173.333333,164844683.333333,148625053.333333
"sp|O15372|EIF3H_HUMAN",201585760,201602926.666667,160917136.666667,186149660,256270633.333333,156866066.666667,269597240,111939576.666667,136412270,154498383.333333,182020373.333333,186839816.666667
"sp|O15400|STX7_HUMAN",45830273.3333333,62408343.3333333,239069750,36658273.6666667,69416233.3333333,41461446.6666667,42510233.3333333,35855310.3333333,63603337.3333333,200098282.666667,52779893.3333333,59743955
"sp|O15427|MOT4_HUMAN",150989176.666667,190596016.666667,138560963.333333,110911406.666667,189357683.333333,169223560,118638483.333333,88606340,187131746.666667,129057746.666667,109071926.666667,119516713.333333
"sp|O15438|MRP3_HUMAN",3681471,5507996,3616854.5,2747077,6375791.5,3790507,1035500,NA,4003736.66666667,2293621.35,5737771,NA
