"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_10","mean_1","ngood_10","ngood_1"
"1554","sp|P38720|6PGD1_YEAST",NA,27.0732937645019,NA,NA,NA,NA,NA,27.0732937645019,NA,5,0
"1555","sp|P38742|NPR3_YEAST",NA,24.4264428208947,NA,NA,NA,NA,NA,24.4264428208947,NA,6,0
"1556","sp|P38749|YAP3_YEAST",NA,21.5715815737552,NA,NA,NA,NA,NA,21.5715815737552,NA,3,0
"1557","sp|P38750|YHA8_YEAST",NA,21.0158238372976,NA,NA,NA,NA,NA,21.0158238372976,NA,3,0
"1558","sp|P38753|HSE1_YEAST",2.59532295872948,23.7564837851555,8.31284980532656,1.64617086585834e-05,7.80211623470184e-05,3.16603782715566,TRUE,24.6215914380654,22.0262684793359,6,3
"1559","sp|P38754|RL14B_YEAST;sp|P36105|RL14A_YEAST",NA,22.68798814432,NA,NA,NA,NA,NA,22.68798814432,NA,6,0
"1560","sp|P38758|TDA3_YEAST",NA,24.0830530622809,NA,NA,NA,NA,NA,24.0830530622809,NA,5,0
"1561","sp|P38759|VPS29_YEAST",NA,22.467557835303,NA,NA,NA,NA,NA,22.467557835303,NA,3,0
"1562","sp|P38764|RPN1_YEAST",7.85882271203833,24.2478413192305,53.5004742995822,1.45907171518361e-12,1.306637117571e-10,18.0095396072894,TRUE,26.86744888991,19.0086261778717,6,3
"1563","sp|P38770|BRL1_YEAST",2.16650017239385,23.6593192734446,10.3526971314717,1.73049866669176e-05,8.16766569036348e-05,3.66450559501634,TRUE,23.9688192980723,21.8023191256784,6,1
"1564","sp|P38772|BCD1_YEAST",NA,22.1907540759164,NA,NA,NA,NA,NA,22.1907540759164,NA,6,0
"1565","sp|P38777|FSH1_YEAST",2.01799736577695,25.3168431470807,8.3767409866477,6.88018987006341e-05,0.000269427918617098,2.23152395782995,TRUE,25.6051284850488,23.5871311192719,6,1
"1566","sp|P38779|CIC1_YEAST",3.05572112426679,22.8974513213515,7.21095947936781,5.07274610149734e-05,0.000206489892145879,1.95881612039841,TRUE,23.9160250294405,20.8603039051737,6,3
"1567","sp|P38782|MED6_YEAST",1.19879769588056,22.3343301139683,1.48642128428645,0.180860202035402,0.237448791483978,-6.00767257487113,FALSE,22.5055869276655,21.306789231785,6,1
"1568","sp|P38784|VMA22_YEAST",NA,24.2259500721939,NA,NA,NA,NA,NA,24.2259500721939,NA,1,0
"1569","sp|P38788|SSZ1_YEAST",4.15058504728104,29.2283322597173,17.8981874640114,1.79065867967532e-09,3.3298423425875e-08,12.3789461651691,TRUE,31.1149618266633,26.9643767793822,6,5
"1570","sp|P38800|LAM4_YEAST",NA,22.3225089778207,NA,NA,NA,NA,NA,22.3225089778207,NA,3,0
"1571","sp|P38804|SDO1L_YEAST",NA,26.0206567364725,NA,NA,NA,NA,NA,26.0206567364725,NA,2,0
"1572","sp|P38806|YNG2_YEAST",0.503326762872874,22.1934813357244,0.796089656749363,0.452189555118246,0.518813572510921,-6.75215582861406,FALSE,22.265385158992,21.7620583961191,6,1
"1573","sp|P38809|YHP7_YEAST",NA,23.9959674203166,NA,NA,NA,NA,NA,23.9959674203166,NA,6,0
"1574","sp|P38810|SFB3_YEAST",NA,24.1257266404209,NA,NA,NA,NA,NA,24.1257266404209,NA,6,0
"1575","sp|P38811|TRA1_YEAST",4.40063828412342,24.5427012863708,15.5044025787305,8.64055562258577e-08,9.07525024187018e-07,8.69960013093482,TRUE,26.009580714412,21.6089424302886,6,3
"1576","sp|P38814|SBE22_YEAST",5.31297601175289,24.6165187580601,10.8855384132845,7.37230209318325e-07,5.55043009360677e-06,6.26605876842259,TRUE,26.7417091627612,21.4287331510083,6,4
"1577","sp|P38823|DMA1_YEAST",NA,22.3152285173615,NA,NA,NA,NA,NA,22.3152285173615,NA,6,0
"1578","sp|P38825|TOM71_YEAST",NA,22.852071147376,NA,NA,NA,NA,NA,22.852071147376,NA,6,0
"1579","sp|P38826|ORC6_YEAST",NA,23.7927909630961,NA,NA,NA,NA,NA,23.7927909630961,NA,6,0
"1580","sp|P38827|SET1_YEAST",NA,21.5168567883717,NA,NA,NA,NA,NA,21.5168567883717,NA,4,0
"1581","sp|P38828|LSM12_YEAST",NA,24.6054356250063,NA,NA,NA,NA,NA,24.6054356250063,NA,4,0
"1582","sp|P38837|NSG1_YEAST",2.9639995719582,25.3899661339533,28.0489229077024,2.68494869576939e-12,1.82737608234065e-10,18.7666101258145,TRUE,26.8719659199324,23.9079663479742,6,6
"1583","sp|P38845|CRP1_YEAST",3.75724998333468,27.2442767543878,8.52927259945082,1.95916671034533e-06,1.28459428040562e-05,4.90132294260895,TRUE,29.1229017460551,25.3656517627204,6,6
"1584","sp|P38850|RT107_YEAST",1.84041660407268,23.6609264559224,7.91906540845995,4.75424740940516e-05,0.000197542172578825,2.28750327530849,TRUE,24.1210306069406,22.2806140028679,6,2
"1585","sp|P38851|LAM1_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1586","sp|P38853|KEL1_YEAST",3.7056845915939,27.2180908078387,11.0158088056228,1.26397068874669e-07,1.24675137791449e-06,7.79421838767537,TRUE,29.0709331036357,25.3652485120418,6,6
"1587","sp|P38854|TDA11_YEAST",NA,24.1515004294489,NA,NA,NA,NA,NA,24.1515004294489,NA,6,0
"1588","sp|P38858|SOL3_YEAST",NA,23.304426230383,NA,NA,NA,NA,NA,23.304426230383,NA,6,0
"1589","sp|P38859|DNA2_YEAST",NA,22.2328652654137,NA,NA,NA,NA,NA,22.2328652654137,NA,6,0
"1590","sp|P38879|NACA_YEAST",NA,24.1720194771193,NA,NA,NA,NA,NA,24.1720194771193,NA,6,0
"1591","sp|P38881|NVJ1_YEAST",NA,23.9317650128931,NA,NA,NA,NA,NA,23.9317650128931,NA,6,0
"1592","sp|P38882|UTP9_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1593","sp|P38889|SKN7_YEAST",NA,22.6195496872381,NA,NA,NA,NA,NA,22.6195496872381,NA,6,0
"1594","sp|P38894|FLO5_YEAST",-0.191116529926714,23.1132606850141,-1.11366110474181,0.302283959194422,0.36698976565773,-6.79119952729082,FALSE,23.0313536007598,23.2224701306865,4,3
"1595","sp|P38903|2A5D_YEAST",NA,24.2103338262305,NA,NA,NA,NA,NA,24.2103338262305,NA,5,0
"1596","sp|P38904|SPP41_YEAST",NA,23.0558691341806,NA,NA,NA,NA,NA,23.0558691341806,NA,5,0
"1597","sp|P38910|CH10_YEAST",2.36404626642766,22.7177184258502,11.2587432527752,9.92075155545052e-06,5.14930773492368e-05,4.22876457906216,TRUE,23.0554393210541,20.6913930546264,6,1
"1598","sp|P38911|FKBP3_YEAST",NA,25.907844488095,NA,NA,NA,NA,NA,25.907844488095,NA,6,0
"1599","sp|P38912|IF1A_YEAST",NA,23.5345666938305,NA,NA,NA,NA,NA,23.5345666938305,NA,6,0
"1600","sp|P38915|SPT8_YEAST",NA,25.7422900641258,NA,NA,NA,NA,NA,25.7422900641258,NA,6,0
"1601","sp|P38919|IF4A3_HUMAN",-0.850736292326973,27.6091716553468,-3.62073054002259,0.00351756101016387,0.00784935089677879,-2.93634901814332,TRUE,27.1838035091834,28.0345398015103,6,6
"1602","sp|P38928|AXL2_YEAST",NA,24.9116950851739,NA,NA,NA,NA,NA,24.9116950851739,NA,6,0
"1603","sp|P38931|SSN2_YEAST",4.07877581490513,24.5267242827737,17.0601542421344,9.02589818281984e-10,1.89599577260098e-08,12.9520909954435,TRUE,26.5661121902262,22.4873363753211,6,6
"1604","sp|P38934|BFR1_YEAST",NA,24.6324496669634,NA,NA,NA,NA,NA,24.6324496669634,NA,6,0
"1605","sp|P38966|YD089_YEAST",NA,24.2888730383173,NA,NA,NA,NA,NA,24.2888730383173,NA,6,0
"1606","sp|P38968|SEC31_YEAST",4.62095095363675,25.7990137569965,14.172463340837,2.10516422041173e-08,2.77669528762059e-07,9.83080573466071,TRUE,27.8994460086496,23.2784950550128,6,5
"1607","sp|P38970|HAL5_YEAST",2.73525233021668,22.9066116953597,14.4916858426661,4.96043394564041e-08,5.76121389659192e-07,9.10285777257544,TRUE,24.0007126274464,21.2654602972297,6,4
"1608","sp|P38985|SRP14_YEAST",NA,24.0068145671128,NA,NA,NA,NA,NA,24.0068145671128,NA,6,0
"1609","sp|P38986|ASPG1_YEAST",NA,22.5052379496406,NA,NA,NA,NA,NA,22.5052379496406,NA,5,0
"1610","sp|P38987|TEM1_YEAST",NA,21.8475502301457,NA,NA,NA,NA,NA,21.8475502301457,NA,6,0
"1611","sp|P38990|SAK1_YEAST",NA,23.2930032720296,NA,NA,NA,NA,NA,23.2930032720296,NA,6,0
"1612","sp|P38991|IPL1_YEAST",NA,21.7757800494484,NA,NA,NA,NA,NA,21.7757800494484,NA,3,0
"1613","sp|P38996|NAB3_YEAST",3.34715448271073,24.3561414889747,31.6611881380127,3.82433386138052e-12,2.20579798818269e-10,18.3764349132546,TRUE,25.8775753447523,22.5304208620416,6,5
"1614","sp|P39001|UME6_YEAST",NA,22.1106254419089,NA,NA,NA,NA,NA,22.1106254419089,NA,6,0
"1615","sp|P39004|HXT7_YEAST;sp|P39003|HXT6_YEAST",NA,24.0914913636856,NA,NA,NA,NA,NA,24.0914913636856,NA,6,0
"1616","sp|P39006|PSD1_YEAST",NA,22.1460867727781,NA,NA,NA,NA,NA,22.1460867727781,NA,5,0
"1617","sp|P39009|DUN1_YEAST",NA,23.190173655538,NA,NA,NA,NA,NA,23.190173655538,NA,6,0
"1618","sp|P39013|END3_YEAST",NA,24.5982163237581,NA,NA,NA,NA,NA,24.5982163237581,NA,2,0
"1619","sp|P39014|MET30_YEAST",NA,21.5442190474463,NA,NA,NA,NA,NA,21.5442190474463,NA,2,0
"1620","sp|P39015|STM1_YEAST",3.09700472413924,25.3956745185193,8.55067032543865,2.73118391987564e-05,0.000121652079572471,2.88225598349304,TRUE,26.1699256995541,23.0729209754148,6,2
"1621","sp|P39019|RS19_HUMAN",NA,20.8337169026378,NA,NA,NA,NA,NA,NA,20.8337169026378,0,3
"1622","sp|P39023|RL3_HUMAN",-0.390127356250108,25.026044455144,-4.10073615389758,0.00147466956515976,0.00360769268888473,-2.04590943087371,TRUE,24.830980777019,25.2211081332691,6,6
"1623","sp|P39076|TCPB_YEAST",NA,21.041064559868,NA,NA,NA,NA,NA,21.041064559868,NA,1,0
"1624","sp|P39077|TCPG_YEAST",NA,22.126094905983,NA,NA,NA,NA,NA,22.126094905983,NA,4,0
"1625","sp|P39083|RGA1_YEAST",NA,23.5857167434928,NA,NA,NA,NA,NA,23.5857167434928,NA,6,0
"1626","sp|P39101|CAJ1_YEAST",NA,21.8981505964262,NA,NA,NA,NA,NA,21.8981505964262,NA,4,0
"1627","sp|P39104|PIK1_YEAST",3.79418417424826,24.9676529528149,30.0742307399934,3.98696909210719e-11,1.44336764047242e-09,16.1136689227497,TRUE,26.4853266225142,22.6911424482659,6,4
"1628","sp|P39107|MNN9_YEAST",1.27720124487256,26.5120641902776,2.71774451417471,0.0420368870683184,0.0662582337626158,-4.37416963577659,FALSE,26.7675044392521,25.4903031943796,4,1
"1629","sp|P39109|YCFI_YEAST",NA,21.9629686393897,NA,NA,NA,NA,NA,21.9629686393897,NA,4,0
"1630","sp|P39516|RS14B_YEAST",NA,25.6988131380236,NA,NA,NA,NA,NA,25.6988131380236,NA,1,0
"1631","sp|P39517|DHH1_YEAST",5.37448586721091,26.8069547047471,48.9409689602188,3.18424834504962e-13,6.77249819887741e-11,20.0029625013275,TRUE,28.9567490516314,23.5822631844205,6,4
"1632","sp|P39521|FHL1_YEAST",3.349370748283,24.9594150968099,34.7826092523502,1.3745474834288e-12,1.306637117571e-10,19.2941996253362,TRUE,26.4818563460295,23.1324855977465,6,5
"1633","sp|P39522|ILV3_YEAST",NA,20.9664794098326,NA,NA,NA,NA,NA,20.9664794098326,NA,1,0
"1634","sp|P39523|YM11_YEAST",NA,25.9403935437332,NA,NA,NA,NA,NA,25.9403935437332,NA,6,0
"1635","sp|P39531|RCY1_YEAST",NA,24.5203810764346,NA,NA,NA,NA,NA,24.5203810764346,NA,5,0
"1636","sp|P39538|UBP12_YEAST",NA,23.171116245545,NA,NA,NA,NA,NA,23.171116245545,NA,5,0
"1637","sp|P39678|MBP1_YEAST",3.08440533917679,23.7147679655611,21.7942432556993,9.49012194536321e-10,1.95726575636794e-08,13.1215248343967,TRUE,25.2569706351495,22.1725652959727,5,5
"1638","sp|P39685|PO152_YEAST",NA,21.1575816885228,NA,NA,NA,NA,NA,21.1575816885228,NA,6,0
"1639","sp|P39687|AN32A_HUMAN",-0.783074576696334,24.9547605706987,-1.02509817630862,0.3255660913426,0.391346311847003,-7.17587785779656,FALSE,24.5632232823505,25.3462978590469,6,6
"1640","sp|P39704|ERP2_YEAST",NA,22.9771947510823,NA,NA,NA,NA,NA,22.9771947510823,NA,1,0
"1641","sp|P39705|NUP60_YEAST",3.83460417999144,24.2384527657336,21.1051384103888,7.61289410562201e-11,2.33393501274159e-09,15.4725955047328,TRUE,26.1557548557293,22.3211506757378,6,6
"1642","sp|P39719|FLC2_YEAST",NA,24.8746861655409,NA,NA,NA,NA,NA,24.8746861655409,NA,6,0
"1643","sp|P39720|OAF1_YEAST",3.57680856713969,24.0530697490115,14.286071566107,2.00121584165275e-06,1.3096418286816e-05,5.79374348807113,TRUE,24.56404240146,20.9872338343204,6,1
"1644","sp|P39730|IF2P_YEAST",NA,21.7887940957892,NA,NA,NA,NA,NA,21.7887940957892,NA,6,0
"1645","sp|P39732|GIP4_YEAST",NA,23.4510388469946,NA,NA,NA,NA,NA,23.4510388469946,NA,6,0
"1646","sp|P39744|NOC2_YEAST",7.02862933168087,26.0549954069305,30.4951568960728,5.75015633551843e-12,3.05746593902644e-10,18.0025400846827,TRUE,29.2498269213309,22.22119758965,6,5
"1647","sp|P39748|FEN1_HUMAN",-2.0701847896321,23.5247960999956,-6.66681353989894,2.31990705595928e-05,0.000105543365126062,2.2918510961453,TRUE,22.4897037051796,24.5598884948117,6,6
"1648","sp|P39880|CUX1_HUMAN",-0.557602314438002,25.132768346711,-2.45887666983913,0.0301257533670239,0.0492874705326839,-5.07500821321632,TRUE,24.853967189492,25.41156950393,6,6
"1649","sp|P39923|NPR2_YEAST",NA,22.087958775184,NA,NA,NA,NA,NA,22.087958775184,NA,5,0
"1650","sp|P39926|SSO2_YEAST",NA,25.9659753086307,NA,NA,NA,NA,NA,25.9659753086307,NA,1,0
"1651","sp|P39928|SLN1_YEAST",NA,23.5139285039196,NA,NA,NA,NA,NA,23.5139285039196,NA,6,0
"1652","sp|P39929|SNF7_YEAST",NA,24.2381450740536,NA,NA,NA,NA,NA,24.2381450740536,NA,6,0
"1653","sp|P39935|IF4F1_YEAST",5.68539897540902,24.6929198083508,25.9571721937126,3.299506608918e-11,1.23324469165464e-09,16.3551539120286,TRUE,27.2771920699004,21.5917930944913,6,5
"1654","sp|P39936|IF4F2_YEAST",5.39745879905928,25.0429633707332,49.5911227113425,2.86025758876934e-14,2.51384159864254e-11,22.4464616372389,TRUE,27.496353733942,22.0988949348827,6,5
"1655","sp|P39954|SAHH_YEAST",5.05406721513266,25.021986566153,3.06983923485988,0.0181262443934612,0.0317465824348681,-3.72287258386715,TRUE,25.7439961683148,20.6899289531822,6,1
"1656","sp|P39956|RPH1_YEAST",NA,24.3397229130362,NA,NA,NA,NA,NA,24.3397229130362,NA,6,0
"1657","sp|P39960|BEM2_YEAST",NA,23.9685220661579,NA,NA,NA,NA,NA,23.9685220661579,NA,6,0
"1658","sp|P39962|KC13_YEAST",NA,21.6449967162837,NA,NA,NA,NA,NA,21.6449967162837,NA,6,0
"1659","sp|P39968|VAC8_YEAST",2.79116799404754,28.8537642543136,1.82025402484674,0.111630402373152,0.155242443512806,-5.55924655908487,FALSE,29.2525025391776,26.46133454513,6,1
"1660","sp|P39969|BOI2_YEAST",NA,26.2826094715551,NA,NA,NA,NA,NA,26.2826094715551,NA,6,0
"1661","sp|P39984|HAT2_YEAST",NA,21.7977691097642,NA,NA,NA,NA,NA,21.7977691097642,NA,5,0
"1662","sp|P39985|DPO5_YEAST",NA,24.1173778236718,NA,NA,NA,NA,NA,24.1173778236718,NA,6,0
"1663","sp|P39986|SPF1_YEAST",NA,22.0192383816726,NA,NA,NA,NA,NA,22.0192383816726,NA,6,0
"1664","sp|P39993|GEA2_YEAST",NA,24.7415930422349,NA,NA,NA,NA,NA,24.7415930422349,NA,6,0
"1665","sp|P39996|GTT3_YEAST",NA,22.4797699383096,NA,NA,NA,NA,NA,22.4797699383096,NA,4,0
"1666","sp|P39998|EDC3_YEAST",NA,22.9999036181033,NA,NA,NA,NA,NA,22.9999036181033,NA,6,0
"1667","sp|P40002|MIT1_YEAST",NA,21.6137736356033,NA,NA,NA,NA,NA,21.6137736356033,NA,4,0
"1668","sp|P40009|YND1_YEAST",NA,21.979529836014,NA,NA,NA,NA,NA,21.979529836014,NA,6,0
"1669","sp|P40013|BIM1_YEAST",NA,19.6849014700331,NA,NA,NA,NA,NA,19.6849014700331,NA,1,0
"1670","sp|P40016|RPN3_YEAST",NA,21.7366161869602,NA,NA,NA,NA,NA,21.7366161869602,NA,1,0
"1671","sp|P40017|YAT2_YEAST",NA,21.6291715453299,NA,NA,NA,NA,NA,21.6291715453299,NA,2,0
"1672","sp|P40019|CHZ1_YEAST",3.88124181336827,23.9148122440631,13.2986419886281,9.95510630019462e-07,7.16220438468547e-06,6.3704488351432,TRUE,24.8851226974052,21.0038808840369,6,2
"1673","sp|P40021|ZRG8_YEAST",NA,25.9820411632184,NA,NA,NA,NA,NA,25.9820411632184,NA,6,0
"1674","sp|P40024|ARB1_YEAST",NA,23.2046964810779,NA,NA,NA,NA,NA,23.2046964810779,NA,5,0
"1675","sp|P40026|KRE29_YEAST",2.79314434685367,23.6184878678656,16.0757909832473,2.30118692714015e-07,2.11076525958435e-06,7.8524671702549,TRUE,24.3167739545791,21.5236296077254,6,2
"1676","sp|P40032|TPA1_YEAST",NA,28.4836313507628,NA,NA,NA,NA,NA,28.4836313507628,NA,5,0
"1677","sp|P40036|GIP2_YEAST",NA,23.1744334508633,NA,NA,NA,NA,NA,23.1744334508633,NA,6,0
"1678","sp|P40038|PCL6_YEAST",NA,21.2873207723315,NA,NA,NA,NA,NA,21.2873207723315,NA,2,0
"1679","sp|P40040|THO1_YEAST",-0.0428345735962105,22.5870086134315,-0.03681133157699,0.971665660776089,0.977410063145442,-7.09570380387115,FALSE,22.580889388632,22.6237239622282,6,1
"1680","sp|P40048|PTP3_YEAST",NA,23.0389372084258,NA,NA,NA,NA,NA,23.0389372084258,NA,6,0
"1681","sp|P40052|YEQ9_YEAST",NA,22.453442427961,NA,NA,NA,NA,NA,22.453442427961,NA,5,0
"1682","sp|P40056|GET2_YEAST",NA,23.8207045817675,NA,NA,NA,NA,NA,23.8207045817675,NA,6,0
"1683","sp|P40059|DOT6_YEAST",NA,24.7320463493736,NA,NA,NA,NA,NA,24.7320463493736,NA,6,0
"1684","sp|P40060|IES5_YEAST",NA,23.3855805780156,NA,NA,NA,NA,NA,23.3855805780156,NA,6,0
"1685","sp|P40061|TSC11_YEAST",NA,21.6021730140594,NA,NA,NA,NA,NA,21.6021730140594,NA,6,0
"1686","sp|P40064|NU157_YEAST",NA,23.3627804178808,NA,NA,NA,NA,NA,23.3627804178808,NA,6,0
"1687","sp|P40075|SCS2_YEAST",NA,24.7056502537658,NA,NA,NA,NA,NA,24.7056502537658,NA,5,0
"1688","sp|P40079|LCP5_YEAST",NA,22.0256176871497,NA,NA,NA,NA,NA,22.0256176871497,NA,2,0
"1689","sp|P40087|DDI1_YEAST",NA,22.2141945141348,NA,NA,NA,NA,NA,22.2141945141348,NA,1,0
"1690","sp|P40091|PEA2_YEAST",3.0762801726655,24.9127366655319,21.9650142079731,2.00005374855076e-10,5.11743075663026e-09,14.5912214557121,TRUE,26.3110458349253,23.2347656622598,6,5
"1691","sp|P40094|COG3_YEAST",NA,24.0167020495167,NA,NA,NA,NA,NA,24.0167020495167,NA,6,0
"1692","sp|P40096|NCB1_YEAST",NA,25.1850569250303,NA,NA,NA,NA,NA,25.1850569250303,NA,6,0
"1693","sp|P40123|CAP2_HUMAN",-0.647330636298821,27.4477329014017,-2.97939613375881,0.0115145145463345,0.0214471226060079,-4.13125442472465,TRUE,27.1240675832522,27.7713982195511,6,6
"1694","sp|P40150|SSB2_YEAST;sp|P11484|SSB1_YEAST",4.34333268223977,25.7803407349298,9.24747621862856,8.37450670201191e-07,6.14190653166951e-06,5.79924817692065,TRUE,27.9520070760497,23.6086743938099,6,6
"1695","sp|P40157|VID27_YEAST",2.99263611472728,25.2513161876616,24.548930366754,1.29272527657878e-11,5.71317417687997e-10,17.2389433505453,TRUE,26.7476342450252,23.7549981302979,6,6
"1696","sp|P40185|MMF1_YEAST",NA,20.6180469017306,NA,NA,NA,NA,NA,20.6180469017306,NA,1,0
"1697","sp|P40186|PCL7_YEAST",NA,21.8653344588383,NA,NA,NA,NA,NA,21.8653344588383,NA,5,0
"1698","sp|P40187|PIG2_YEAST;REV__sp|P54296|MYOM2_HUMAN",2.49742404344165,23.4858450235864,11.4742659296371,8.74305687099222e-06,4.64884727062289e-05,4.35563539768099,TRUE,23.8426198869352,21.3451958434936,6,1
"1699","sp|P40189|IL6RB_HUMAN",-1.43016372132977,22.1676815225558,-4.31905360250595,0.00100098687284648,0.00260027353305081,-1.646171467198,TRUE,21.4525996618909,22.8827633832207,6,6
"1700","sp|P40202|CCS1_YEAST",NA,21.1674204091022,NA,NA,NA,NA,NA,21.1674204091022,NA,4,0
"1701","sp|P40208|GID8_YEAST",NA,21.0071889575934,NA,NA,NA,NA,NA,21.0071889575934,NA,1,0
"1702","sp|P40218|YM24_YEAST",NA,22.3066118885997,NA,NA,NA,NA,NA,22.3066118885997,NA,4,0
"1703","sp|P40227|TCPZ_HUMAN",-2.16066150974682,23.3269554046524,-2.9320917248567,0.0150127358269977,0.0268603259827935,-4.20912658990411,TRUE,22.0305584988043,24.1912200085511,4,6
"1704","sp|P40306|PSB10_HUMAN",0.477206716202006,21.3444944048197,1.5714508922076,0.167275292543392,0.221838589448622,-6.17394815690507,FALSE,21.5830977629207,21.1058910467187,3,3
"1705","sp|P40308|TGL3_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1706","sp|P40316|SECU_YEAST",NA,21.9187920455166,NA,NA,NA,NA,NA,21.9187920455166,NA,1,0
"1707","sp|P40317|SOK1_YEAST",NA,24.2125969213709,NA,NA,NA,NA,NA,24.2125969213709,NA,6,0
"1708","sp|P40318|DOA10_YEAST",NA,23.4033615382197,NA,NA,NA,NA,NA,23.4033615382197,NA,4,0
"1709","sp|P40335|PEP8_YEAST",NA,22.5394444313627,NA,NA,NA,NA,NA,22.5394444313627,NA,6,0
"1710","sp|P40340|ATAD2_YEAST",NA,25.0784951672172,NA,NA,NA,NA,NA,25.0784951672172,NA,6,0
"1711","sp|P40343|VPS27_YEAST",4.64407783482142,25.3979025506797,12.0440621845463,1.13758522325646e-07,1.1532149791382e-06,8.06163375261598,TRUE,27.5088470210531,22.8647691862317,6,5
"1712","sp|P40347|PPAL_YEAST",-0.142245700844774,22.0219388751616,-0.382768843968892,0.721440529580025,0.77082013254657,-6.94088738230994,FALSE,21.915254599528,22.0575003003728,1,3
"1713","sp|P40357|SEC9_YEAST",NA,22.8087926213051,NA,NA,NA,NA,NA,22.8087926213051,NA,1,0
"1714","sp|P40361|YJH0_YEAST",NA,22.9017847636968,NA,NA,NA,NA,NA,22.9017847636968,NA,6,0
"1715","sp|P40364|MPM1_YEAST",NA,20.7817917224536,NA,NA,NA,NA,NA,20.7817917224536,NA,1,0
"1716","sp|P40366|DLS1_YEAST",NA,20.7364028467079,NA,NA,NA,NA,NA,20.7364028467079,NA,5,0
"1717","sp|P40414|TPM2_YEAST",5.29609508996883,25.3017445886206,36.1752548303982,3.87265629052836e-10,9.21583871095664e-09,13.358587933745,TRUE,26.6257683611128,21.329673271144,6,2
"1718","sp|P40425|PBX2_HUMAN",-0.721307399589204,22.3016883149346,-0.932738823307049,0.382073739063138,0.448963029707134,-6.63114251249598,FALSE,21.6834248295724,22.4047322291616,1,6
"1719","sp|P40433|6P21_YEAST",NA,22.1002506862909,NA,NA,NA,NA,NA,22.1002506862909,NA,1,0
"1720","sp|P40453|UBP7_YEAST",NA,24.2378985706127,NA,NA,NA,NA,NA,24.2378985706127,NA,6,0
"1721","sp|P40457|MLP2_YEAST",NA,23.3375634481778,NA,NA,NA,NA,NA,23.3375634481778,NA,6,0
"1722","sp|P40463|VHS2_YEAST",NA,22.567019685587,NA,NA,NA,NA,NA,22.567019685587,NA,6,0
"1723","sp|P40467|ASG1_YEAST",4.0161865563264,24.9801984468484,12.424878121149,3.32860555666097e-08,4.07341534900664e-07,9.19716384731724,TRUE,26.9882917250116,22.9721051686852,6,6
"1724","sp|P40468|TAO3_YEAST",NA,21.362547470674,NA,NA,NA,NA,NA,21.362547470674,NA,2,0
"1725","sp|P40470|RRT14_YEAST",NA,23.6926405671561,NA,NA,NA,NA,NA,23.6926405671561,NA,6,0
"1726","sp|P40476|PRM5_YEAST",NA,21.9765168770952,NA,NA,NA,NA,NA,21.9765168770952,NA,1,0
"1727","sp|P40477|NU159_YEAST",4.53591997600707,26.4553602401775,25.5658315905883,6.05350948719427e-09,9.27932107428924e-08,11.2346709762525,TRUE,27.5893402341793,23.0534202581722,6,2
"1728","sp|P40480|HOS4_YEAST",NA,25.3448999121171,NA,NA,NA,NA,NA,25.3448999121171,NA,6,0
"1729","sp|P40484|MOB1_YEAST",3.00330593778967,26.1160709025046,35.1557477771775,1.84864372889027e-13,5.71903146310326e-11,21.2593323315644,TRUE,27.6177238713994,24.6144179336098,6,6
"1730","sp|P40485|SLM1_YEAST",NA,19.2623030071488,NA,NA,NA,NA,NA,19.2623030071488,NA,5,0
"1731","sp|P40494|PRK1_YEAST",NA,22.6502531192973,NA,NA,NA,NA,NA,22.6502531192973,NA,4,0
"1732","sp|P40498|UTP25_YEAST",3.83158281428228,27.1195412884624,21.0083282452906,1.43213841853684e-07,1.3924477252231e-06,8.10349896696702,TRUE,27.6669102619313,23.835327447649,6,1
"1733","sp|P40506|PPCS_YEAST",-1.16771886721391,22.1492347647145,-5.23571670627725,0.00339961720241642,0.00762114449263708,-1.74179427910884,TRUE,21.4486034443861,22.6163223116,2,3
"1734","sp|P40507|AIR1_YEAST",NA,21.6583806828842,NA,NA,NA,NA,NA,21.6583806828842,NA,6,0
"1735","sp|P40510|SER33_YEAST",NA,21.6686019401084,NA,NA,NA,NA,NA,21.6686019401084,NA,2,0
"1736","sp|P40517|YRB2_YEAST",NA,23.482034295633,NA,NA,NA,NA,NA,23.482034295633,NA,6,0
"1737","sp|P40527|ATC7_YEAST",NA,23.2125187049777,NA,NA,NA,NA,NA,23.2125187049777,NA,1,0
"1738","sp|P40529|AGE2_YEAST",NA,23.8239856462624,NA,NA,NA,NA,NA,23.8239856462624,NA,6,0
"1739","sp|P40531|GVP36_YEAST",NA,26.3214183313895,NA,NA,NA,NA,NA,26.3214183313895,NA,6,0
"1740","sp|P40535|ACA2_YEAST",NA,22.8570175942034,NA,NA,NA,NA,NA,22.8570175942034,NA,6,0
"1741","sp|P40537|ULP2_YEAST",NA,23.1188125520443,NA,NA,NA,NA,NA,23.1188125520443,NA,6,0
"1742","sp|P40541|SCC3_YEAST",NA,22.5171723268219,NA,NA,NA,NA,NA,22.5171723268219,NA,5,0
"1743","sp|P40546|FAF1_YEAST",NA,21.8537425151888,NA,NA,NA,NA,NA,21.8537425151888,NA,4,0
