"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_4","mean_1","ngood_4","ngood_1"
"1179","sp|P30519|HMOX2_HUMAN",NA,24.5483379356177,NA,NA,NA,NA,NA,NA,24.5483379356177,0,1
"1180","sp|P30520|PURA2_HUMAN;sp|Q8N142|PURA1_HUMAN",-0.238108582058099,22.5293880500423,-1.20075238357954,0.264355582393153,0.461806696137014,-6.62148799889872,FALSE,22.4400973317705,22.6782059138286,5,3
"1181","sp|P30530|UFO_HUMAN",0.344827265990396,23.7532899177686,1.00835607320142,0.333248600376019,0.532909233674898,-7.07098495936805,FALSE,23.9257035507638,23.5808762847734,6,6
"1182","sp|P30622|CLIP1_HUMAN",0.602653441862198,27.2351683838573,0.859901801035559,0.406749422319001,0.599334808953486,-7.21061245692644,FALSE,27.5364951047884,26.9338416629262,6,6
"1183","sp|P30624|LCF1_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1184","sp|P30740|ILEU_HUMAN",-0.244736684113087,22.3396097534641,-1.45091919405833,0.190330435962496,0.373979058747586,-6.27289343817554,FALSE,22.1997602196852,22.4444969037983,3,4
"1185","sp|P30822|XPO1_YEAST",NA,23.2394196402697,NA,NA,NA,NA,NA,23.2394196402697,NA,1,0
"1186","sp|P30837|AL1B1_HUMAN",NA,22.0186919129754,NA,NA,NA,NA,NA,NA,22.0186919129754,0,1
"1187","sp|P30838|AL3A1_HUMAN",0.793975131994222,22.1546687344403,2.07169078764763,0.077251383631724,0.203252572033895,-5.41818232931002,FALSE,22.6083688098655,21.8143936778713,3,4
"1188","sp|P31109|SNC1_YEAST",NA,23.0605217897102,NA,NA,NA,NA,NA,23.0605217897102,NA,1,0
"1189","sp|P31116|DHOM_YEAST",NA,26.0962732338956,NA,NA,NA,NA,NA,26.0962732338956,NA,6,0
"1190","sp|P31150|GDIA_HUMAN",-0.630882801011367,21.4808620416494,-2.98121913620428,0.0138363308732707,0.0554353646918242,-4.00688105247257,FALSE,21.2285089212449,21.8593917222563,6,4
"1191","sp|P31244|RAD16_YEAST",NA,24.7853721959491,NA,NA,NA,NA,NA,24.7853721959491,NA,6,0
"1192","sp|P31321|KAP1_HUMAN",0.250431312256156,26.0118935286662,1.1580385119266,0.269450168155459,0.466129692077148,-6.91148160012074,FALSE,26.1371091847943,25.8866778725381,6,6
"1193","sp|P31327|CPSM_HUMAN",-0.665471138322378,23.8021190012259,-1.48275443851974,0.164003682262896,0.340014988642134,-6.50777874692184,FALSE,23.4693834320647,24.1348545703871,6,6
"1194","sp|P31350|RIR2_HUMAN",-3.27248541289937,27.2479489470334,-3.7230868827673,0.0029262841510988,0.0154645116654635,-2.62955211853727,TRUE,25.6117062405837,28.8841916534831,6,6
"1195","sp|P31373|CYS3_YEAST",NA,23.61537729125,NA,NA,NA,NA,NA,23.61537729125,NA,1,0
"1196","sp|P31374|PSK1_YEAST",3.81293677891022,25.5456296004976,16.2784580247138,2.15175223686401e-07,3.56438240492181e-06,7.90496864457071,TRUE,26.4988637952252,22.6859270163149,6,2
"1197","sp|P31376|SWC3_YEAST",-0.108693791188255,23.4502238730834,-0.786633027978367,0.448171320766312,0.636503213729625,-7.22330145060161,FALSE,23.4008176043615,23.5095113955498,6,5
"1198","sp|P31380|FUN30_YEAST",2.54596580312046,24.6679918257715,20.986161615454,3.37026949882683e-10,2.48995510573326e-08,14.065921037856,TRUE,25.825249009008,23.2792832058876,6,5
"1199","sp|P31384|CCR4_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1200","sp|P31385|DEP1_YEAST",2.35223445527334,21.5639187430588,10.8329705359237,4.83771310893281e-06,5.36652018750684e-05,4.78265883457047,TRUE,22.1519773568771,19.7997429016038,6,2
"1201","sp|P31412|VATC_YEAST",NA,25.3768522744343,NA,NA,NA,NA,NA,25.3768522744343,NA,3,0
"1202","sp|P31539|HS104_YEAST",NA,23.7779219993272,NA,NA,NA,NA,NA,NA,23.7779219993272,0,5
"1203","sp|P31629|ZEP2_HUMAN",NA,20.2825183556344,NA,NA,NA,NA,NA,NA,20.2825183556344,0,1
"1204","sp|P31641|SC6A6_HUMAN",0.0493448671181131,24.4446353727459,0.459885283277513,0.655473373274207,0.783511952688839,-7.39264022098416,FALSE,24.469307806305,24.4199629391869,5,5
"1205","sp|P31688|TPS2_YEAST",2.02785094764961,23.3322480058185,17.6204187972382,2.17535447194057e-09,8.73452110798747e-08,12.2113746593682,TRUE,24.2539984365684,22.2261474889188,6,5
"1206","sp|P31689|DNJA1_HUMAN",0.54357375024133,27.5931465437265,1.96430766411271,0.0731600675812539,0.196690894938247,-5.79160991898781,FALSE,27.8649334188472,27.3213596686059,6,6
"1207","sp|P31751|AKT2_HUMAN",-0.419455032702581,21.965484755375,-2.07995994688482,0.0643115918771642,0.179566908839187,-5.51766343465364,FALSE,21.7138117357534,22.133266768456,4,6
"1208","sp|P31787|ACBP_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1209","sp|P31930|QCR1_HUMAN",-0.910963360622824,23.0945358416174,-1.68332694011895,0.136431652527177,0.300344770223714,-5.62953599310512,FALSE,22.3137101039407,23.2246734645635,1,6
"1210","sp|P31939|PUR9_HUMAN",0.5992753115229,21.838928003714,2.33406639307658,0.067284696341027,0.185484827077428,-4.95339659720375,FALSE,22.1984931906277,21.5992178791048,2,3
"1211","sp|P31946|1433B_HUMAN",-0.170267008832234,32.2378714989338,-0.602125031514018,0.55833330278151,0.721743832692103,-7.40532530897199,FALSE,32.1527379945177,32.3230050033499,6,6
"1212","sp|P31947|1433S_HUMAN",0.352972512500735,27.9532818275992,0.675296753093604,0.51653304006054,0.69299026616214,-7.20235662543512,FALSE,28.1101584998218,27.757185987321,5,4
"1213","sp|P31948|STIP1_HUMAN",0.0599095605641294,25.8215249377504,0.164694913571343,0.871934804546869,0.924331287721701,-7.58371356021559,FALSE,25.8514797180325,25.7915701574683,6,6
"1214","sp|P31949|S10AB_HUMAN",NA,25.7831107686966,NA,NA,NA,NA,NA,NA,25.7831107686966,0,3
"1215","sp|P32004|L1CAM_HUMAN",-0.130216148161069,25.9715143705775,-0.281145881304269,0.783403110020927,0.869558620317699,-7.55577735960033,FALSE,25.906406296497,26.0366224446581,6,6
"1216","sp|P32047|MLF3_YEAST",2.74875325156701,23.3210874047696,8.44143695582042,0.000156250447669978,0.00117793704835286,1.60497428437258,TRUE,23.7792129466975,21.0304596951304,5,1
