"","sumIntensity_1","sumIntensity_2","sumIntensity_3","sumIntensity_4","sumIntensity_5","sumIntensity_6","sumIntensity_7","sumIntensity_8","sumIntensity_9","sumIntensity_10","sumIntensity_11","sumIntensity_12","sumIntensity_13","sumIntensity_14","sumIntensity_15","sumIntensity_16","sumIntensity_17","sumIntensity_18"
"sp|Q06315|SKG3_YEAST",-50383539.0510751,-48913569.6076329,-43351865.522678,-44392525.5226782,-32241363.2777734,-49470566.8471422,47477454.9090791,49550722.9090791,43296279.4952192,59374673.1143927,51799344.5032719,54268218.1947934,125545270.986379,123897184.759664,123329961.271747,113661053.489809,127230796.408992,128250261.878451
"sp|Q06336|GGA1_YEAST",-181909822.478826,131763804.802518,205381417.521174,267214984.802518,237164884.802518,218709023.333333,202828103.333333,183264115.983469,214112106.666667,232025390,240165196.666667,260110849.421648,122237273.313577,237838899.394695,260571424.07325,260396803.072581,284945997.412952,246263793.239413
"sp|Q06340|ESC2_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83636587.5,84478260,81824113.5,80341545,90091905.5,72699939.5
"sp|Q06344|ESF1_YEAST",78337977.7818723,76178177.7818723,113679562.159677,57108318.8409018,12293634.992612,14578983.9926122,104552998.372306,107437772.278608,112597376.454831,91764362.9308999,113230525.737658,114651905.516221,306579223.07899,307264877.841527,305381748.837781,297610694.599371,316093215.93184,301616212.944119
"sp|Q06407|RGA2_YEAST",-9150185.04545455,9019364.95454545,20410474.9545455,23079803.5,31688594.9545455,33182974.9545454,23783578.5,8584003.49999999,18845129,30673551.0454545,17261141.5,15435830,54151145,61201654.9545455,61192965.5,55307465,57208065,65150360
"sp|Q06440|CORO_YEAST",72845800.4441957,59246185.3030159,-96605294.111562,55076789.5947074,29643129.6339756,-115897415.767017,119898536.210519,121292660.210519,122950200.810519,130693610.166667,124841952.810519,119243094.410519,200455477.666596,202671007.704263,201908911.324724,208645680.549358,208689925.23552,212776401.984693
"sp|Q06451|TPO3_YEAST",NA,NA,NA,NA,NA,NA,5257786.33333333,NA,5788501.33333333,NA,NA,NA,17116120,18017430,18031845,18000250,17317325,21363460
"sp|Q06505|IWS1_YEAST",NA,56582774.5,59059786.4999998,-357287922.3125,67816113.9999998,62853182.9999999,371625890,376487100,374128845,355628105,371382545,382965105,941495015,961992570,968164530,980237920,1032781615,1064226405
"sp|Q06511|RRP15_YEAST",NA,-77321394.3960158,-77822764.3960158,-75570854.3960158,-68963444.3960157,27374211,135006355,130858685,130923435,146176834.5,132890500,136381465,33272883,370861325,48115415.0000001,355173870,365432470,379235335
"sp|Q06523|YP148_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,15151390,26645580,NA,NA,17920280,17480310,18841980,16007590,19367860,16172360
"sp|Q06604|BSP1_YEAST",NA,NA,NA,5916920,NA,NA,27759430,32116370,37574760,31979350,29281220,26496090,76307610,73057960,70769810,79961810,82540660,87698420
"sp|Q06631|BFR2_YEAST",NA,-403351995.5295,-395210365.5295,-79386687.7743066,146585433.575348,-73299178.2743069,220815793.333333,229032983.333333,229143326.666667,230123983.333333,241547376.666667,243345113.333333,476612471.668749,502182776.165423,476203746.453587,479296393.203715,502595395.36393,485438712.234555
"sp|Q06685|VIP1_YEAST",-36209750.9880978,-41830360.9880978,20193889.0119022,11822296,46541155,34194037.5,67291495,36531076,49871540,76011770.5,56437976,12549019.0119022,109853305,108071855,111441050,114572500,101188460,131083345
"sp|Q06704|IMH1_YEAST",NA,-35489423.37,-34630092.37,NA,-35028286.37,-32168696.37,28543366,32026739.8,7173937.62999994,34865248.5,-807296.370000027,29400160,73894720,77040600,75876800,90378185,74746060,84543375
"sp|Q06810|OPY2_YEAST",11572320,17904490,19673310,19541480,19641640,20730020,86335580,80923140,92716210,85707810,84907780,86809240,175459700,197068100,187258200,186108000,198658100,239891200
"sp|Q06830|PRDX1_HUMAN",33603270,23983380,29248948,30816287,36536210,39445910,74498060,81736112,80492740,79259500,78010440,86104302,156144076,161901248,137423076,137999800,167217800,147331200
"sp|Q06833|NVJ2_YEAST",17767634.1943781,-30695676.3938572,-28450397.3938572,-27742526.3938572,-46152705.0095416,-42024007.6762083,65912506.0000001,64130120.8,64679014,62415918,67035314,72566850,179240328,178359244,180277150.4,187197895.371749,183748459.6,194392627
"sp|Q06839|YP097_YEAST",NA,NA,NA,NA,-15704803.5213607,-14666061.5213607,44252162.4786393,49071052.4786393,51957732.4786392,33112713.5,40070002.4786393,33730482.4786393,83090110,138789700,150827900,142517550,138843750,136238945
"sp|Q07021|C1QBP_HUMAN",64544136.9100013,67730531.7394222,69417732.96453,67501668.9274639,74313889.9410152,67714748.5204594,61978677.1557236,72913200,70710787.5,70131652.5,67168450.3467436,66080195,61508449.9295386,62347158.5692956,58842218.1318273,64655928.185521,65736922.3716087,61565264.4623285
"sp|Q07065|CKAP4_HUMAN",19055951.3403142,28174525,15208948.6596858,31828990,21498045,46149408.6596858,36777660.5,10754981.6596858,12206875,13164328.6596858,13006915,13642758.6596858,14033825,12874825,12215175.5,14238000,14739875,13515490
"sp|Q07084|SSK1_YEAST",-20073401.5918308,-11136505.7611234,1478983.31759879,444148.317598783,1454312.31759874,-4454664.78285688,17365754.2349272,17249240.9015939,16432694.2349272,12933788.2388766,18172994.2349272,15142937.9015939,48893078.5600306,57429639.9391072,51829440.6156219,59959038.0533518,67546954.0090547,52094266.5941442
"sp|Q07157|ZO1_HUMAN",126988606.463125,187861983.333333,175427576.666667,174370846,176045686.666667,178799680,209466238.14743,177126604.05053,179424573.333333,186940613.333333,195590533.333333,199092583.333333,200792410,198569700,197904705,201940420,205420942.230391,207658327.825388
"sp|Q07343|PDE4B_HUMAN",20876810,18878600,27812730,25924040,19300000,27475770,22818840,25486450,17295470,24334280,25106530,16006320,NA,18890430,15286080,NA,NA,NA
"sp|Q07418|PEX19_YEAST",NA,7952340,NA,NA,8363089,7392690,40537980,39225530,43241910,43766590,43529400,45724510,101215000,102205200,104006600,107339600,106972100,105319200
"sp|Q07478|SUB2_YEAST",30449650.7474566,31281087.3333334,804019.749431768,30472638.0971509,28311962.3888044,28344713.7984023,86442619.3333334,88399736.6666667,92040213,89143040,90616745,89525883.3333334,174873939.493481,176220252.035241,173874678.135693,210725049.662562,186590274.993651,183346562.500212
"sp|Q07533|CYK3_YEAST",-9518105.33605135,9942844.66394864,5890374.6639486,24170359.5,3882224.66394863,-4172745.33605137,41045624.6639486,42440138.5,43479206,51339763,47534875,55059218,75308605,78978238.5,86596685,43615118.5,88667176,45803410
