ProteinName,Ibaq,IbaqLog,IbaqPpb,Condition
sp|O43396|TXNL1_HUMAN,7816168404.0,85.86459842801764,5556.7406329127225,frontal cortex
sp|P55327|TPD52_HUMAN,7765956736.454545,85.85530054677929,5521.043703308013,frontal cortex
sp|Q02218|ODO1_HUMAN,7717427665.0188675,85.84625693226393,5486.542980039801,frontal cortex
sp|O14950|ML12B_HUMAN;sp|P19105|ML12A_HUMAN,7703594066.545455,85.84366856041463,5476.708273983919,frontal cortex
sp|P21266|GSTM3_HUMAN,7699236486.315789,85.84285226115927,5473.610343914888,frontal cortex
sp|Q9H115|SNAB_HUMAN,7681059789.227273,85.83944225624282,5460.688003189449,frontal cortex
sp|Q14315|FLNC_HUMAN,7641485188.590698,85.8319899423982,5432.553272715114,frontal cortex
sp|P49419|AL7A1_HUMAN,7629586299.866667,85.82974170837726,5424.094007888438,frontal cortex
sp|Q9H8H3|MET7A_HUMAN,7623058673.538462,85.82850685701557,5419.453329159479,frontal cortex
sp|Q8WU39|MZB1_HUMAN,7576384992.1,85.81964651950825,5386.271656409951,frontal cortex
sp|P53004|BIEA_HUMAN,7571599213.315789,85.81873492368734,5382.869307579193,frontal cortex
sp|P13796|PLSL_HUMAN,7570140946.778572,85.8184570383339,5381.832583636959,frontal cortex
sp|Q16864|VATF_HUMAN,7522749473.571428,85.80939692245462,5348.140611917291,frontal cortex
sp|P13591|NCAM1_HUMAN,7477339526.234042,85.80066192015356,5315.857364363546,frontal cortex
sp|P04844|RPN2_HUMAN,7475611370.275862,85.8003284472412,5314.628768210485,frontal cortex
sp|P80748|LV321_HUMAN,7469577689.0,85.79916355565055,5310.339249333888,frontal cortex
sp|Q9UBB6|NCDN_HUMAN,7455325706.7,85.79640825869599,5300.207102090817,frontal cortex
sp|P56134|ATPK_HUMAN,7438309055.0,85.79311156851989,5288.109471250478,frontal cortex
sp|Q13561|DCTN2_HUMAN,7437474491.807693,85.79294969198057,5287.516156091217,frontal cortex
sp|P41567|EIF1_HUMAN,7423366188.6,85.79021041422021,5277.4861544787245,frontal cortex
sp|P08686|CP21A_HUMAN,7423340560.940001,85.79020543360079,5277.467935032535,frontal cortex
sp|O75083|WDR1_HUMAN,7415211553.184211,85.78862472946474,5271.688787838272,frontal cortex
sp|P12074|CX6A1_HUMAN,7403578738.333333,85.78635968523183,5263.418682638909,frontal cortex
sp|Q96I99|SUCB2_HUMAN,7385076428.709678,85.78274972827968,5250.264854525906,frontal cortex
sp|Q8IXJ6|SIR2_HUMAN,7382933695.32,85.78233107866731,5248.741523262236,frontal cortex
sp|O43678|NDUA2_HUMAN,7373778728.571428,85.78054100152238,5242.232992087457,frontal cortex
sp|Q15370|ELOB_HUMAN,7347426235.6,85.7753758466825,5223.498241132253,frontal cortex
sp|Q8TAT6|NPL4_HUMAN,7341336145.808824,85.774179538564,5219.168619807385,frontal cortex
sp|Q9UBY9|HSPB7_HUMAN,7302151350.25,85.76645844819132,5191.311013059471,frontal cortex
sp|Q6ZMU5|TRI72_HUMAN,7284139345.642858,85.7628953979994,5178.50575699187,frontal cortex
sp|P61803|DAD1_HUMAN,7266059427.6,85.75931004195976,5165.65221929467,frontal cortex
sp|O00264|PGRC1_HUMAN,7260666885.0,85.75823894105832,5161.818504483101,frontal cortex
sp|Q03403|TFF2_HUMAN,7248344240.0,85.7557883504628,5153.057979039276,frontal cortex
sp|Q16762|THTR_HUMAN,7231875914.090909,85.75250680058144,5141.350168894312,frontal cortex
sp|Q96GW7|PGCB_HUMAN,7231764814.208333,85.75248463697096,5141.271184768088,frontal cortex
sp|P21964|COMT_HUMAN,7200967666.466666,85.74632766568149,5119.3765999295165,frontal cortex
sp|Q93052|LPP_HUMAN,7197659679.931034,85.74566476695658,5117.02485643506,frontal cortex
sp|P15085|CBPA1_HUMAN,7178525164.074074,85.7418243478555,5103.421574589307,frontal cortex
sp|Q96C19|EFHD2_HUMAN,7153879935.1875,85.73686278218747,5085.900567148964,frontal cortex
sp|P00491|PNPH_HUMAN,7089418269.636364,85.72380412697512,5040.072900993522,frontal cortex
sp|P02808|STAT_HUMAN,7088378170.0,85.72359245140248,5039.3334640196845,frontal cortex
sp|P05129|KPCG_HUMAN,7050568787.860465,85.71587652484908,5012.453678531368,frontal cortex
sp|Q00839|HNRPU_HUMAN,7043215914.981632,85.71437118693954,5007.226308113716,frontal cortex
sp|P63167|DYL1_HUMAN,7038991936.160001,85.71350570994247,5004.223359157459,frontal cortex
sp|P30038|AL4A1_HUMAN,7030013443.842105,85.71166432489068,4997.84028876972,frontal cortex
sp|P08294|SODE_HUMAN,7014059809.1,85.7083866092006,4986.498387491246,frontal cortex
sp|P51571|SSRD_HUMAN,7003982407.1,85.70631233660666,4979.334070363824,frontal cortex
sp|P15259|PGAM2_HUMAN,6999691040.4375,85.70542812095859,4976.283213438576,frontal cortex
sp|P54652|HSP72_HUMAN,6995495311.121951,85.70456308666668,4973.300347874871,frontal cortex
sp|O43491|E41L2_HUMAN,6959497683.301587,85.69712005687059,4947.708591037145,frontal cortex
sp|O75746|S2512_HUMAN,6952433585.490697,85.6956549346587,4942.686519184067,frontal cortex
sp|P46821|MAP1B_HUMAN,6894236519.418033,85.68352767050465,4901.312538347525,frontal cortex
sp|P54819|KAD2_HUMAN,6869477271.894117,85.67833719899525,4883.710471753608,frontal cortex
sp|P54920|SNAA_HUMAN,6869402901.761905,85.67832158004822,4883.657599871352,frontal cortex
sp|Q9BX68|HINT2_HUMAN,6833936049.990909,85.67085362415808,4858.443187109144,frontal cortex
sp|P61158|ARP3_HUMAN,6798367161.375,85.66332515668384,4833.156233396835,frontal cortex
sp|P04118|COL_HUMAN,6790972415.228571,85.66175504879347,4827.899094059751,frontal cortex
sp|O60262|GBG7_HUMAN,6776647128.8,85.65870852654943,4817.714832787308,frontal cortex
sp|O75380|NDUS6_HUMAN,6761526371.555555,85.65548583915199,4806.965048258917,frontal cortex
sp|P47929|LEG7_HUMAN,6749077036.363636,85.65282709791228,4798.114455086144,frontal cortex
sp|O00151|PDLI1_HUMAN,6731419525.7,85.64904764994898,4785.561219036303,frontal cortex
sp|Q13153|PAK1_HUMAN,6725307236.3,85.6477370533428,4781.215815366172,frontal cortex
sp|P63010|AP2B1_HUMAN,6723098228.153846,85.64726310494277,4779.645367457465,frontal cortex
sp|P09093|CEL3A_HUMAN,6716913324.28,85.64593528900419,4775.248340053491,frontal cortex
sp|Q9H4M9|EHD1_HUMAN,6713686484.971429,85.6452420444397,4772.95428647442,frontal cortex
sp|Q06520|ST2A1_HUMAN,6711977932.4,85.64487484915482,4771.739626937111,frontal cortex
sp|P51398|RT29_HUMAN,6704075539.166667,85.64317528156266,4766.12158657421,frontal cortex
sp|Q15691|MARE1_HUMAN,6697022007.578947,85.64165658565787,4761.107026555395,frontal cortex
sp|P62857|RS28_HUMAN,6689585823.533333,85.64005376781415,4755.8204278149005,frontal cortex
sp|P46459|NSF_HUMAN,6688500770.192857,85.63981974315512,4755.0490319500395,frontal cortex
sp|P45954|ACDSB_HUMAN,6669954650.533333,85.63581382911659,4741.864058012912,frontal cortex
sp|O00757|F16P2_HUMAN,6658724817.44706,85.63338279633858,4733.880444228518,frontal cortex
sp|P16435|NCPR_HUMAN,6641684389.9512825,85.62968604486112,4721.765910485932,frontal cortex
sp|P28838|AMPL_HUMAN,6640162701.717143,85.62935546853937,4720.684098221379,frontal cortex
sp|Q03013|GSTM4_HUMAN,6636730315.117647,85.62860952786944,4718.243915116377,frontal cortex
sp|P47755|CAZA2_HUMAN,6632821128.75,85.62775949703402,4715.4647612384215,frontal cortex
sp|Q96KP4|CNDP2_HUMAN,6631926209.676666,85.62756483138709,4714.8285373342105,frontal cortex
sp|Q15404|RSU1_HUMAN,6626217644.5625,85.62632246757202,4710.770152958909,frontal cortex
sp|P08648|ITA5_HUMAN,6621746293.826087,85.62534861290146,4707.591340139535,frontal cortex
sp|P50502|F10A1_HUMAN,6602462016.058824,85.62114097324987,4693.881588211609,frontal cortex
sp|Q9UHG2|PCS1N_HUMAN,6568196820.133333,85.61363423567755,4669.521467414257,frontal cortex
sp|P06454|PTMA_HUMAN,6554861196.666667,85.61070210744336,4660.040786222111,frontal cortex
sp|Q52LJ0|FA98B_HUMAN,6534529653.964286,85.60622027329921,4645.586503301811,frontal cortex
sp|Q9NQR4|NIT2_HUMAN,6522414792.047619,85.60354306864446,4636.973696873534,frontal cortex
sp|P29972|AQP1_HUMAN,6521385957.822223,85.60331548251884,4636.242268806827,frontal cortex
sp|P40123|CAP2_HUMAN,6515491558.375,85.60201090304106,4632.051769418631,frontal cortex
sp|P62244|RS15A_HUMAN,6492953911.0,85.59701184535794,4616.029102753103,frontal cortex
sp|Q14847|LASP1_HUMAN,6488847694.611111,85.59609918032136,4613.109874523067,frontal cortex
sp|P26641|EF1G_HUMAN,6481726081.62963,85.5945149301654,4608.046913468413,frontal cortex
sp|P33316|DUT_HUMAN,6421936093.052631,85.58114518502197,4565.540477860249,frontal cortex
sp|Q9UI09|NDUAC_HUMAN,6380208385.7,85.57174042166316,4535.875041423899,frontal cortex
sp|Q9Y5L4|TIM13_HUMAN,6376011293.333333,85.57079106131748,4532.891206827653,frontal cortex
sp|P30531|SC6A1_HUMAN,6368431320.8,85.56907492662182,4527.502384684212,frontal cortex
sp|Q9NR45|SIAS_HUMAN,6347865449.4,85.56440842550359,4512.881510701872,frontal cortex
sp|Q9Y2J8|PADI2_HUMAN,6333911235.912821,85.56123352608346,4502.96105593725,frontal cortex
sp|O95336|6PGL_HUMAN,6333181293.04,85.56106725510035,4502.442118395035,frontal cortex
sp|P55786|PSA_HUMAN,6327535596.288136,85.55978059506091,4498.428428960436,frontal cortex
sp|A0A0A0MRZ8|KVD11_HUMAN;sp|P04433|KV311_HUMAN,6320301480.857142,85.55813025381569,4493.285486654074,frontal cortex
sp|Q96GD0|PLPP_HUMAN,6311640937.315789,85.55615201091962,4487.128455265814,frontal cortex
sp|P13611|CSPG2_HUMAN,6289421076.63125,85.55106410388316,4471.331712368074,frontal cortex
sp|Q13424|SNTA1_HUMAN,6288416512.133333,85.55083365406026,4470.617538353975,frontal cortex
sp|P18206|VINC_HUMAN,6276804869.639535,85.54816723644578,4462.362485196839,frontal cortex
sp|P30533|AMRP_HUMAN,6269990656.2,85.54660016971818,4457.518063385069,frontal cortex
sp|P78324|SHPS1_HUMAN,6266118761.833333,85.54570899003986,4454.765421471341,frontal cortex
sp|O75306|NDUS2_HUMAN,6243879701.137931,85.5405796182862,4438.955028729456,frontal cortex
sp|Q9Y2T3|GUAD_HUMAN,6238096216.357142,85.5392426816562,4434.843381791962,frontal cortex
sp|P55735|SEC13_HUMAN,6216521877.435715,85.53424449983001,4419.505559022999,frontal cortex
sp|P04179|SODM_HUMAN,6175706902.2,85.52474116086921,4390.489010299771,frontal cortex
sp|O95299|NDUAA_HUMAN,6165090073.4,85.52225884954544,4382.941199027504,frontal cortex
sp|P01034|CYTC_HUMAN,6155028833.1,85.51990249165262,4375.7883717209825,frontal cortex
sp|P08603|CFAH_HUMAN,6150491632.176471,85.51883861181317,4372.562744095231,frontal cortex
sp|Q9UHP9|SMPX_HUMAN,6146618738.666667,85.51792987727688,4369.809391861692,frontal cortex
sp|P10515|ODP2_HUMAN,6136116091.472973,85.51546265463878,4362.342755602361,frontal cortex
sp|P30043|BLVRB_HUMAN,6121424196.933333,85.51200422284165,4351.897861999365,frontal cortex
sp|P02774|VTDB_HUMAN,6119003248.544827,85.51143354174486,4350.176739630288,frontal cortex
sp|P27338|AOFB_HUMAN,6114371909.372726,85.51034118411025,4346.884186395478,frontal cortex
sp|Q14019|COTL1_HUMAN,6109073854.9,85.50909055846176,4343.117645931876,frontal cortex
sp|P51991|ROA3_HUMAN,6095296652.8,85.5058333139234,4333.323033692234,frontal cortex
sp|P30153|2AAA_HUMAN,6087837815.197436,85.50406680147248,4328.020329881599,frontal cortex
sp|O14773|TPP1_HUMAN,6042713997.785186,85.49333353741636,4295.940500383751,frontal cortex
sp|P52907|CAZA1_HUMAN,6041871004.6875,85.49313225918245,4295.341192160456,frontal cortex
sp|P15538|C11B1_HUMAN,6034667584.75,85.49141118002109,4290.220072169981,frontal cortex
sp|P08217|CEL2A_HUMAN,6032916670.0,85.49099253184906,4288.97529613226,frontal cortex
sp|Q9NR12|PDLI7_HUMAN,6016627086.774194,85.48709181731097,4277.394559340851,frontal cortex
sp|Q9NWV4|CZIB_HUMAN,6005768199.166667,85.4844856698356,4269.67466144739,frontal cortex
sp|P31937|3HIDH_HUMAN,5998957332.8125,85.4828486471246,4264.832619175608,frontal cortex
sp|P49821|NDUV1_HUMAN,5995834570.259259,85.48209745540946,4262.612556778072,frontal cortex
sp|Q08209|PP2BA_HUMAN,5990081809.896552,85.48071258349466,4258.522752719794,frontal cortex
sp|Q9HC38|GLOD4_HUMAN,5983498571.590909,85.4791261563925,4253.842537824425,frontal cortex
sp|P51970|NDUA8_HUMAN,5980383716.916667,85.47837493109877,4251.628097367241,frontal cortex
sp|P09467|F16P1_HUMAN,5972503165.3,85.4764725899328,4246.025584842601,frontal cortex
sp|Q9HDC9|APMAP_HUMAN,5950995266.666667,85.47126784695746,4230.7349963998995,frontal cortex
sp|Q7Z7H5|TMED4_HUMAN,5948616386.8,85.47069102170767,4229.043781762155,frontal cortex
sp|P04899|GNAI2_HUMAN,5936047405.476191,85.46763949006953,4220.108128686847,frontal cortex
sp|P12956|XRCC6_HUMAN,5905955064.375,85.4603072563811,4198.714611314462,frontal cortex
sp|P12694|ODBA_HUMAN,5894009357.555555,85.45738622759498,4190.222062146957,frontal cortex
sp|P10109|ADX_HUMAN,5889476206.428572,85.45627620714515,4186.999313638934,frontal cortex
sp|P16870|CBPE_HUMAN,5882220691.7,85.45449778955012,4181.841157951767,frontal cortex
sp|O95810|CAVN2_HUMAN,5871625392.454545,85.45189680435617,4174.308652663758,frontal cortex
sp|P00734|THRB_HUMAN,5855935600.243243,85.4480365645442,4163.154324686654,frontal cortex
sp|Q9H910|JUPI2_HUMAN,5848878670.153846,85.44629693860186,4158.137348574508,frontal cortex
sp|P11216|PYGB_HUMAN,5839421684.2541065,85.44396237340028,4151.414103232574,frontal cortex
sp|O94819|KBTBB_HUMAN,5838405033.76875,85.44371117655473,4150.69133693975,frontal cortex
sp|P26447|S10A4_HUMAN,5828844196.5,85.44134671594716,4143.894260649947,frontal cortex
sp|P22570|ADRO_HUMAN,5812809342.176471,85.43737246617822,4132.494618017275,frontal cortex
sp|P31943|HNRH1_HUMAN,5805950801.192307,85.43566922347541,4127.618682469405,frontal cortex
sp|Q02878|RL6_HUMAN,5790979935.994444,85.43194437498468,4116.975460540838,frontal cortex
sp|P22352|GPX3_HUMAN,5788825494.833333,85.43140754357876,4115.443805883162,frontal cortex
sp|P12081|HARS1_HUMAN,5770785482.657143,85.42690457937282,4102.618638423058,frontal cortex
sp|Q92820|GGH_HUMAN,5766037353.45,85.42571705956,4099.243055767731,frontal cortex
sp|Q00325|MPCP_HUMAN,5764842645.76,85.42541810599081,4098.393703447984,frontal cortex
sp|Q05707|COEA1_HUMAN,5760719371.847873,85.42438585661851,4095.462348530347,frontal cortex
sp|Q16563|SYPL1_HUMAN,5746735730.833333,85.42087958363368,4085.5209728837067,frontal cortex
sp|P30837|AL1B1_HUMAN,5736231194.133333,85.4182400485152,4078.052993319585,frontal cortex
sp|P09496|CLCA_HUMAN,5733260945.5,85.41749282047456,4075.941357487602,frontal cortex
sp|P27482|CALL3_HUMAN,5725792275.090909,85.41561220868586,4070.6316632498488,frontal cortex
sp|Q03252|LMNB2_HUMAN,5719024020.317073,85.4139058416313,4065.8199147854175,frontal cortex
sp|P36578|RL4_HUMAN,5707530541.777778,85.41100355118263,4057.648867807959,frontal cortex
sp|O43776|SYNC_HUMAN,5704816107.032258,85.41031725909205,4055.7190974823734,frontal cortex
sp|P62266|RS23_HUMAN,5674958019.375,85.40274659672839,4034.492117672004,frontal cortex
sp|Q00796|DHSO_HUMAN,5663998402.166667,85.39995773508497,4026.700608186161,frontal cortex
sp|O15230|LAMA5_HUMAN,5649351102.636792,85.39622204245171,4016.2874184679804,frontal cortex
sp|Q14166|TTL12_HUMAN,5644030828.405405,85.39486274479145,4012.5050813340135,frontal cortex
sp|P0DPB6|RPAC2_HUMAN,5643689950.0,85.39477560876199,4012.26274099687,frontal cortex
sp|Q15417|CNN3_HUMAN,5627740801.25,85.3906927600673,4000.924028940188,frontal cortex
sp|Q8NCW5|NNRE_HUMAN,5622726148.944445,85.38940665976156,3997.3589672902945,frontal cortex
sp|Q92876|KLK6_HUMAN,5619068407.714286,85.38846784073347,3994.758573047522,frontal cortex
sp|Q16658|FSCN1_HUMAN,5603114175.1866665,85.38436576745393,3983.4162467860006,frontal cortex
sp|P20774|MIME_HUMAN,5583070323.789474,85.37919560492679,3969.166491951925,frontal cortex
sp|P29692|EF1D_HUMAN,5579161424.333333,85.37818517077375,3966.387542047674,frontal cortex
sp|P41219|PERI_HUMAN,5546566927.1081085,85.36973196167938,3943.2151693736055,frontal cortex
sp|P43353|AL3B1_HUMAN,5527546291.28,85.3647760788151,3929.692848140635,frontal cortex
sp|O60662|KLH41_HUMAN,5509956987.405001,85.36017793332628,3917.1881022734856,frontal cortex
sp|Q09666|AHNK_HUMAN,5507435937.152771,85.35951768515594,3915.3958145885113,frontal cortex
sp|O14594|NCAN_HUMAN,5489365916.470589,85.35477638799742,3902.5493132118427,frontal cortex
sp|P51148|RAB5C_HUMAN,5471494556.0,85.35007184020448,3889.844045136819,frontal cortex
sp|P53396|ACLY_HUMAN,5461325582.120895,85.34738804366675,3882.614626906765,frontal cortex
sp|P07998|RNAS1_HUMAN,5452853462.333333,85.34514826225791,3876.591551425643,frontal cortex
sp|Q96FZ7|CHMP6_HUMAN,5452805243.090909,85.3451355045394,3876.557270968798,frontal cortex
sp|P10915|HPLN1_HUMAN,5452235110.818182,85.34498465191042,3876.1519474135416,frontal cortex
sp|P20700|LMNB1_HUMAN,5447170506.384615,85.34364390352783,3872.5513733482194,frontal cortex
sp|P61247|RS3A_HUMAN,5441516041.894737,85.34214552838854,3868.531450674575,frontal cortex
sp|P01591|IGJ_HUMAN,5439063696.4,85.34149519783102,3866.7880071927816,frontal cortex
sp|P29966|MARCS_HUMAN,5416294567.866667,85.33544307938519,3850.6007738634135,frontal cortex
sp|Q00577|PURA_HUMAN,5407173797.133333,85.33301160485651,3844.116553626877,frontal cortex
sp|P52179|MYOM1_HUMAN,5404242699.897479,85.33222934296671,3842.0327516579796,frontal cortex
sp|P28482|MK01_HUMAN,5403380806.458333,85.33199923698785,3841.4200066342037,frontal cortex
sp|P17568|NDUB7_HUMAN,5403105079.375,85.33192561636778,3841.2239842600225,frontal cortex
sp|P49368|TCPG_HUMAN,5384694929.162162,85.32700148759683,3828.135674942973,frontal cortex
sp|P52943|CRIP2_HUMAN,5369273144.307693,85.32286367583637,3817.17188116276,frontal cortex
sp|P23381|SYWC_HUMAN,5364302064.366667,85.32152735447987,3813.6377963695495,frontal cortex
sp|P17538|CTRB1_HUMAN,5359556737.545455,85.32025056409206,3810.2642060115954,frontal cortex
sp|P16219|ACADS_HUMAN,5350775088.695652,85.31788476547983,3804.021077349897,frontal cortex
sp|P67775|PP2AA_HUMAN,5340143007.894737,85.31501525414993,3796.4624229881747,frontal cortex
sp|O94925|GLSK_HUMAN,5337403929.884286,85.31427507396211,3794.515133051381,frontal cortex
sp|O43175|SERA_HUMAN,5332525454.660714,85.31295582389981,3791.0468836355158,frontal cortex
sp|P48426|PI42A_HUMAN,5314869594.541667,85.30817117092774,3778.4948210056564,frontal cortex
sp|P09622|DLDH_HUMAN,5293577114.7,85.30237982424556,3763.357380024841,frontal cortex
sp|Q16851|UGPA_HUMAN,5265880550.23125,85.2948116727156,3743.6670896906626,frontal cortex
sp|P05783|K1C18_HUMAN,5255169103.870968,85.29187406546308,3736.052012052752,frontal cortex
sp|P40121|CAPG_HUMAN,5247051409.6,85.28964380195157,3730.280907942717,frontal cortex
sp|P31939|PUR9_HUMAN,5244472723.815789,85.28893460904108,3728.4476454877645,frontal cortex
sp|P12104|FABPI_HUMAN,5233116225.0,85.28580717752618,3720.373981365453,frontal cortex
sp|P0DJI8|SAA1_HUMAN,5228018752.333333,85.28440119258568,3716.7500403206905,frontal cortex
sp|P35637|FUS_HUMAN,5223593706.888889,85.28317956453071,3713.6041472753154,frontal cortex
sp|P31948|STIP1_HUMAN,5222893803.302325,85.28298624645439,3713.106565532246,frontal cortex
sp|Q8NHG7|SVIP_HUMAN,5209701932.5,85.27933770927112,3703.728082275168,frontal cortex
sp|P01701|LV151_HUMAN,5206533672.280001,85.27846007293068,3701.4756742677996,frontal cortex
sp|P05556|ITB1_HUMAN,5182708742.675,85.27184319622857,3684.5378413592052,frontal cortex
sp|P09455|RET1_HUMAN,5182526156.333333,85.27179236932261,3684.408035437516,frontal cortex
sp|Q96A26|F162A_HUMAN,5181100580.909091,85.27139546760856,3683.3945525548907,frontal cortex
sp|Q9UL25|RAB21_HUMAN,5178932677.333333,85.27079168117167,3681.8533270764988,frontal cortex
sp|Q9UPY8|MARE3_HUMAN,5177114308.333333,85.2702850492552,3680.560595857611,frontal cortex
sp|Q9P121|NTRI_HUMAN,5168677036.0,85.26793193517288,3674.5622944415895,frontal cortex
sp|Q13162|PRDX4_HUMAN,5146794486.61875,85.26181105300853,3659.0053559247212,frontal cortex
sp|Q8IXM2|BAP18_HUMAN,5146484520.7,85.26172416402133,3658.7849921701927,frontal cortex
sp|Q96FQ6|S10AG_HUMAN,5145668440.0,85.26149537698605,3658.2048167503403,frontal cortex
sp|Q9NZN4|EHD2_HUMAN,5141751936.930555,85.26039688589267,3655.420461217037,frontal cortex
sp|Q9C040|TRIM2_HUMAN,5123097881.5,85.25515333272553,3642.158752612278,frontal cortex
sp|P24666|PPAC_HUMAN,5098324381.3,85.24816004452192,3624.546553377885,frontal cortex
sp|Q96FW1|OTUB1_HUMAN,5097493563.4375,85.24792492521726,3623.955900882125,frontal cortex
sp|P98160|PGBM_HUMAN,5090234302.2829485,85.24586894139463,3618.7950817521564,frontal cortex
sp|P09110|THIK_HUMAN,5083308072.4,85.24390454420042,3613.871024204499,frontal cortex
sp|P00751|CFAB_HUMAN,5076877908.434884,85.24207844241043,3609.299634293943,frontal cortex
sp|P00488|F13A_HUMAN,5067903785.767442,85.23952601180403,3602.919670417346,frontal cortex
sp|P16615|AT2A2_HUMAN,5050280428.833333,85.23450037581557,3590.390715243611,frontal cortex
sp|Q9BXF6|RFIP5_HUMAN,5039405484.718919,85.23139042092625,3582.6594023140815,frontal cortex
sp|P60891|PRPS1_HUMAN,5037459057.578947,85.23083308470218,3581.2756308523317,frontal cortex
sp|P13473|LAMP2_HUMAN,5031373028.409091,85.2290890323441,3576.9488963408385,frontal cortex
sp|Q15746|MYLK_HUMAN,5026835307.318644,85.22778729988048,3573.722898913351,frontal cortex
sp|P20142|PEPC_HUMAN,5021039345.2,85.22612290675808,3569.60238147478,frontal cortex
sp|P09651|ROA1_HUMAN,5019669765.8,85.22572933188226,3568.6287077885677,frontal cortex
sp|P35573|GDE_HUMAN,5005331957.866019,85.22160262964769,3558.4355446150516,frontal cortex
sp|Q9H936|GHC1_HUMAN,5004376238.45,85.2213271347703,3557.7560959852167,frontal cortex
sp|Q9Y5Z4|HEBP2_HUMAN,5002771429.25,85.22086441544785,3556.6151906171663,frontal cortex
sp|P62269|RS18_HUMAN,4998738557.75,85.21970095032378,3553.748105394194,frontal cortex
sp|P62750|RL23A_HUMAN,4998071518.0,85.21950842192051,3553.2738875049413,frontal cortex
sp|P28062|PSB8_HUMAN,4958890770.684211,85.20815432416073,3525.419158770321,frontal cortex
sp|Q8N5M4|TTC9C_HUMAN,4955558619.25,85.20718457216714,3523.050235749161,frontal cortex
sp|P01042|KNG1_HUMAN,4955113325.789474,85.20705492956142,3522.733663723357,frontal cortex
sp|Q53H82|LACB2_HUMAN,4947264631.625,85.204767948683,3517.1537995847193,frontal cortex
sp|Q9Y265|RUVB1_HUMAN,4932160771.36,85.2003567040224,3506.416027608694,frontal cortex
sp|P19338|NUCL_HUMAN,4930367478.359574,85.19983205661322,3505.1411236446133,frontal cortex
sp|P01019|ANGT_HUMAN,4928393563.5,85.19925434564021,3503.7378103663978,frontal cortex
sp|P11413|G6PD_HUMAN,4909810942.897436,85.19380434987026,3490.5268868510566,frontal cortex
sp|P11586|C1TC_HUMAN,4909437648.051724,85.19369465703217,3490.261500727062,frontal cortex
sp|P07203|GPX1_HUMAN,4905269016.461538,85.19246913604826,3487.297899721616,frontal cortex
sp|Q06323|PSME1_HUMAN,4899211772.777778,85.19068653139561,3482.9916296463985,frontal cortex
sp|Q08426|ECHP_HUMAN,4867524643.48,85.18132515974597,3460.4643311277005,frontal cortex
sp|P19086|GNAZ_HUMAN,4857546828.5,85.17836478063039,3453.370813298853,frontal cortex
sp|P02649|APOE_HUMAN,4856980754.92,85.17819664655686,3452.9683751858774,frontal cortex
sp|Q02790|FKBP4_HUMAN,4847545362.617647,85.17539127557679,3446.260481358114,frontal cortex
sp|P11940|PABP1_HUMAN,4840332432.613954,85.17324301142867,3441.1326003859776,frontal cortex
sp|O95954|FTCD_HUMAN,4839153333.857142,85.1728915299598,3440.294344909185,frontal cortex
sp|Q02750|MP2K1_HUMAN,4834876000.333333,85.17161576614888,3437.2534645489163,frontal cortex
sp|Q13347|EIF3I_HUMAN,4833230480.73913,85.17112467040313,3436.08361698183,frontal cortex
sp|Q92686|NEUG_HUMAN,4829258858.0,85.16993867359592,3433.260075277965,frontal cortex
sp|P03950|ANGI_HUMAN,4798896873.272727,85.16083968699496,3411.6748604374593,frontal cortex
sp|P12429|ANXA3_HUMAN,4781919303.375,85.15572666090539,3399.6050139829563,frontal cortex
sp|P50990|TCPQ_HUMAN,4772010505.095238,85.15273409563609,3392.560562126429,frontal cortex
sp|P06748|NPM_HUMAN,4771699913.705263,85.15264019323575,3392.3397537062797,frontal cortex
sp|Q9NZR1|TMOD2_HUMAN,4758321960.5,85.14858976823594,3382.828979076239,frontal cortex
sp|Q01814|AT2B2_HUMAN,4727772003.618571,85.13929734000706,3361.110129383864,frontal cortex
sp|P05090|APOD_HUMAN,4725807716.5,85.13869780683349,3359.7136607457414,frontal cortex
sp|Q9NZD4|AHSP_HUMAN,4717323218.333333,85.13610533050169,3353.6817851161854,frontal cortex
sp|Q99832|TCPH_HUMAN,4716937125.530556,85.1359872472282,3353.4073005536256,frontal cortex
sp|Q9Y6R0|NUMBL_HUMAN,4714864191.379311,85.13535309225233,3351.933591591356,frontal cortex
sp|Q969P0|IGSF8_HUMAN,4684681289.757576,85.12608777782975,3330.475692120451,frontal cortex
sp|Q7L0J3|SV2A_HUMAN,4681358689.71875,85.12506418646981,3328.113559463072,frontal cortex
sp|Q86TD4|SRCA_HUMAN,4673432587.83871,85.12261946049509,3322.478663936143,frontal cortex
sp|Q5JTJ3|COA6_HUMAN,4671785556.875,85.12211093016623,3321.307741892674,frontal cortex
sp|P47914|RL29_HUMAN,4649031654.0,85.11506712546414,3305.131332925058,frontal cortex
sp|P13667|PDIA4_HUMAN,4644217772.511111,85.11357250000992,3301.709005067121,frontal cortex
sp|P37198|NUP62_HUMAN,4634677035.0,85.11060568557136,3294.9262182775205,frontal cortex
sp|P50991|TCPD_HUMAN,4634664985.5,85.11060193476492,3294.917651938773,frontal cortex
sp|Q5FWE3|PRRT3_HUMAN,4623193564.363636,85.10702664340216,3286.762286208287,frontal cortex
sp|Q13423|NNTM_HUMAN,4620586181.272727,85.10621276447857,3284.9086220063473,frontal cortex
sp|P40227|TCPZ_HUMAN,4614864223.553333,85.10442507882809,3280.8407164398686,frontal cortex
