"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_BaP","mean_Control","ngood_BaP","ngood_Control"
"1566","sp|P46783|RS10_HUMAN",-0.118705777012033,28.9437911117562,-0.740237247200161,0.473970073893173,0.885219343907569,-5.76739965367925,FALSE,29.0031440002622,28.8844382232501,6,6
"1567","sp|P46821|MAP1B_HUMAN",0.53349241736183,21.066795398343,0.721471174277005,0.495660427104462,0.889305836875441,-5.52140575672008,FALSE,20.8381557909022,21.371648208264,4,3
"1568","sp|P46926|GNPI1_HUMAN",-0.257647497958992,26.2611030484454,-2.15915170763515,0.0526976592656532,0.585795697190418,-4.05333486102034,FALSE,26.3899267974249,26.1322792994659,6,6
"1569","sp|P46937|YAP1_HUMAN",0.616374737803258,23.5225137774571,1.49151928252014,0.165183892659383,0.727319603591334,-4.96530683972167,FALSE,23.242343442092,23.8587181798953,6,5
"1570","sp|P46939|UTRN_HUMAN",-0.036696404909952,26.8093840981216,-0.128158433532668,0.900233176288493,0.976613555691757,-6.03339535838676,FALSE,26.8277323005766,26.7910358956666,6,6
"1571","sp|P46940|IQGA1_HUMAN",0.0214409645271857,25.8997271674076,0.13141738907307,0.897711816903481,0.976010653858373,-6.03296180613335,FALSE,25.889006685144,25.9104476496712,6,6
"1572","sp|P46952|3HAO_HUMAN",-0.0834437743196552,24.8665276594602,-0.304880328114918,0.765893932952064,0.950109549052037,-5.99430976318343,FALSE,24.90824954662,24.8248057723004,6,6
"1573","sp|P46976|GLYG_HUMAN",-0.0956539682360039,26.0114106531612,-0.56672420164316,0.581773141831415,0.907778487945457,-5.87934160622637,FALSE,26.0592376372792,25.9635836690432,6,6
"1574","sp|P46977|STT3A_HUMAN",-0.393184706213391,26.4521865443738,-1.52965229181617,0.153081508865503,0.709331370553625,-4.95430782820545,FALSE,26.6487788974805,26.2555941912671,6,6
"1575","sp|P47224|MSS4_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1576","sp|P47736|RPGP1_HUMAN",-1.26764303073849,22.2749974934524,-1.81821299670145,0.104255314756646,0.647375369583433,-4.43905513232658,FALSE,22.6975451703652,21.4299021396268,6,3
"1577","sp|P47755|CAZA2_HUMAN",0.0860297248174473,26.9937927311034,0.667878610614559,0.517365593873153,0.893012325719193,-5.81741732765692,FALSE,26.9507778686947,27.0368075935121,6,6
"1578","sp|P47756|CAPZB_HUMAN",0.0596561416627949,28.8068912553677,0.635046894368753,0.537804456730899,0.896439019737233,-5.83855113860449,FALSE,28.7770631845363,28.8367193261991,6,6
"1579","sp|P47813|IF1AX_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1580","sp|P47897|SYQ_HUMAN",0.0390257975205755,27.8138321953776,0.217702048485507,0.831468724036043,0.964853480085278,-6.01754508823812,FALSE,27.7943192966173,27.8333450941378,6,6
"1581","sp|P47914|RL29_HUMAN",0.0931330525139492,29.982816172491,0.700059821908719,0.497781463618386,0.890745529613064,-5.79575184300061,FALSE,29.936249646234,30.029382698748,6,6
"1582","sp|P47974|TISD_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1583","sp|P47985|UCRI_HUMAN",0.0248640037510834,26.1427107744008,0.134006006951836,0.895709911801666,0.975486153327792,-6.03260969847346,FALSE,26.1302787725252,26.1551427762763,6,6
"1584","sp|P48047|ATPO_HUMAN",0.0545148565093602,30.8900279963168,0.10908709991235,0.91501010664549,0.978926312267755,-6.03571480600216,FALSE,30.8627705680622,30.9172854245715,6,6
"1585","sp|P48059|LIMS1_HUMAN",0.153517239726135,25.9649727593953,0.360140770169242,0.725866132531858,0.942604571772497,-5.93064780052301,FALSE,25.881236083181,26.0347533229071,5,6
"1586","sp|P48066|S6A11_HUMAN",0.917865420099561,23.9069413180051,0.770907925492437,0.47244236132045,0.885219343907569,-5.19589762172305,FALSE,23.7539637479885,24.6718291680881,5,1
"1587","sp|P48147|PPCE_HUMAN",-0.3305297465275,30.8249390705252,-1.16626508607708,0.267079879754219,0.791258470779116,-5.38398293296582,FALSE,30.990203943789,30.6596741972615,6,6
"1588","sp|P48167|GLRB_HUMAN",1.35136585532972,23.7057661367085,3.3759727908575,0.0558525180140612,0.594620454260971,-3.54024700210502,FALSE,22.8048555664887,24.1562214218184,1,2
"1589","sp|P48200|IREB2_HUMAN",-0.126243212789419,22.6811649275331,-0.18456238112732,0.856780722348269,0.969431676740777,-6.02436236422927,FALSE,22.7442865339278,22.6180433211384,6,6
"1590","sp|P48426|PI42A_HUMAN",1.16542736777878,25.6275993908341,1.94183007438167,0.0793948475029829,0.630979774737455,-4.35619187381744,FALSE,25.0978596782074,26.2632870459861,6,5
"1591","sp|P48436|SOX9_HUMAN",0.0641418968533986,25.1122415688145,0.25815503452513,0.800840424880059,0.961720964747377,-6.00771555578658,FALSE,25.0801706203878,25.1443125172412,6,6
"1592","sp|P48444|COPD_HUMAN",0.038986525599597,28.1749525399222,0.465968139752916,0.649923328594879,0.921773174111918,-5.93146396118581,FALSE,28.1554592771224,28.194445802722,6,6
"1593","sp|P48449|LSS_HUMAN",0.279709316625423,26.2792363084202,0.65518757542938,0.525211819638629,0.894122675284906,-5.82570330448863,FALSE,26.1393816501074,26.4190909667329,6,6
"1594","sp|P48506|GSH1_HUMAN",-0.312436789866723,26.802670373777,-0.803727291398994,0.437821783759298,0.874203977324542,-5.71969810685723,FALSE,26.9588887687103,26.6464519788436,6,6
"1595","sp|P48507|GSH0_HUMAN",-2.23749767319714,26.1949014106442,-2.37700092347097,0.0357450645801883,0.522634441134944,-3.71127346767007,FALSE,27.3136502472428,25.0761525740456,6,6
"1596","sp|P48509|CD151_HUMAN",0.0643201454015591,26.2577268087118,0.170159742897316,0.86811189895362,0.971900228455474,-5.98205557297643,FALSE,26.2284903789838,26.2928105243854,6,5
"1597","sp|P48544|KCNJ5_HUMAN;sp|P48549|KCNJ3_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1598","sp|P48556|PSMD8_HUMAN",-0.174961338860619,27.3689223287272,-1.46974937166336,0.168399460310074,0.728480990920619,-5.03064193257022,FALSE,27.4564029981576,27.2814416592969,6,6
"1599","sp|P48634|PRC2A_HUMAN",0.0903443564410411,24.9034973283761,0.839182445276514,0.418437624588949,0.869540163266577,-5.69154494087253,FALSE,24.8583251501556,24.9486695065966,6,6
"1600","sp|P48637|GSHB_HUMAN",-0.0650244922788019,28.3537817192352,-0.63191802274139,0.53977608211855,0.896439019737233,-5.84051366535602,FALSE,28.3862939653746,28.3212694730958,6,6
"1601","sp|P48643|TCPE_HUMAN",-0.013817327488095,29.1005518225198,-0.151833207966679,0.881944479617649,0.972448223460405,-6.02999898946738,FALSE,29.1074604862639,29.0936431587758,6,6
"1602","sp|P48723|HSP13_HUMAN",1.56114004490014,23.1770441980777,1.92116588708107,0.0821975667258988,0.630979774737455,-4.38586530875512,FALSE,22.4674350867595,24.0285751316596,6,5
"1603","sp|P48728|GCST_HUMAN",0.0912674105863255,24.55752812984,0.218171732970299,0.831111328349327,0.964853480085278,-6.01744045979403,FALSE,24.5118944245469,24.6031618351332,6,6
"1604","sp|P48729|KC1A_HUMAN",0.1914976865653,26.2915598327899,0.15333376199858,0.882770252232035,0.97270454326043,-5.77009025831307,FALSE,26.2094893956905,26.4009870822558,4,3
"1605","sp|P48730|KC1D_HUMAN",1.81856206940542,22.6950894433888,4.20925375948304,0.0816936868473154,0.630979774737455,-3.82635158040665,FALSE,21.7858084086861,23.6043704780915,1,1
"1606","sp|P48735|IDHP_HUMAN",-0.0829693838596933,28.6507898506679,-0.987758059527027,0.343559862322749,0.826379729573178,-5.56219958408376,FALSE,28.6922745425977,28.6093051587381,6,6
"1607","sp|P48739|PIPNB_HUMAN",0.142535996620528,25.8301618946836,1.05000520039461,0.315240173061777,0.811768896354056,-5.50277264982726,FALSE,25.7588938963734,25.9014298929939,6,6
"1608","sp|P48960|AGRE5_HUMAN",-0.791607273563911,22.0585809088661,-0.946311137458743,0.391759381707957,0.854084478134715,-5.19375454913525,FALSE,22.3752238182917,21.5836165447278,3,2
"1609","sp|P49005|DPOD2_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1610","sp|P49006|MRP_HUMAN",0.498063667677921,25.3681739783764,1.50779894065491,0.158525104274107,0.716455348064289,-4.9823853022471,FALSE,25.1191421445374,25.6172058122153,6,6
"1611","sp|P49023|PAXI_HUMAN",-0.380351219172369,23.3849124780861,-0.8528394180024,0.412740183549823,0.866768775307582,-5.63593623431103,FALSE,23.5577993958917,23.1774481767194,6,5
"1612","sp|P49189|AL9A1_HUMAN",-0.100151784951285,26.7726487709956,-1.13234480965758,0.280503957553259,0.793511997552857,-5.41966100418332,FALSE,26.8227246634712,26.7225728785199,6,6
"1613","sp|P49207|RL34_HUMAN",-0.0862788236861785,28.6557341600653,-0.594872562756967,0.563428493495013,0.903296918200164,-5.86306236484277,FALSE,28.6988735719084,28.6125947482222,6,6
"1614","sp|P49221|TGM4_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1615","sp|P49247|RPIA_HUMAN",-0.32102256223135,25.5456783317222,-2.44277771583823,0.0317548764921238,0.511810140822189,-3.60601949837431,FALSE,25.7061896128379,25.3851670506065,6,6
"1616","sp|P49257|LMAN1_HUMAN",0.0494254771224631,27.6799438827536,0.394523444885928,0.700399332650438,0.933485082909705,-5.96249013372241,FALSE,27.6552311441924,27.7046566213148,6,6
"1617","sp|P49321|NASP_HUMAN",-0.0169422093524261,29.0845928783748,-0.186559351218826,0.855250387063225,0.969431676740777,-6.02398314650419,FALSE,29.0930639830511,29.0761217736986,6,6
"1618","sp|P49326|FMO5_HUMAN",-0.172291147487019,22.9360949365586,-0.223325147338802,0.831311763283524,0.964853480085278,-5.64393653300846,FALSE,23.0509557015499,22.8786645540629,2,4
"1619","sp|P49327|FAS_HUMAN",0.230768093329246,30.0025036480501,2.27152571937056,0.0431710531693663,0.548605861517673,-3.87825939982416,FALSE,29.8871196013855,30.1178876947148,6,6
"1620","sp|P49354|FNTA_HUMAN",-0.28848585737296,25.2304109609605,-2.29965814089303,0.0410570710868811,0.540101590188467,-3.83395442447039,FALSE,25.374653889647,25.0861680322741,6,6
"1621","sp|P49356|FNTB_HUMAN",-0.459795655971788,25.7660306985869,-0.552657946028873,0.602128311131094,0.907919849481917,-5.51522294553155,FALSE,26.0725611359014,25.6127654799297,2,4
"1622","sp|P49366|DHYS_HUMAN",-0.100777646722567,22.9821611913688,-0.168939073522272,0.869048185515641,0.971900228455474,-5.98226785869528,FALSE,23.0279692126063,22.9271915658837,6,5
"1623","sp|P49368|TCPG_HUMAN",-0.122288492517342,29.1904030251702,-1.47611508454202,0.166711830991289,0.727319603591334,-5.02262514919369,FALSE,29.2515472714288,29.1292587789115,6,6
"1624","sp|P49406|RM19_HUMAN",-0.44705980202601,25.2935493155832,-1.12243922604746,0.284520746974114,0.793511997552857,-5.42992375212733,FALSE,25.5170792165962,25.0700194145702,6,6
"1625","sp|P49407|ARRB1_HUMAN",-0.0713659067123547,24.7217512104581,-0.195701641132603,0.848252371059933,0.968579570893548,-6.02219529414007,FALSE,24.7574341638143,24.6860682571019,6,6
"1626","sp|P49411|EFTU_HUMAN",-0.0827589094634076,29.9091345873862,-0.789239245161455,0.445909077653011,0.877858568796312,-5.73089209428087,FALSE,29.9505140421179,29.8677551326545,6,6
"1627","sp|P49419|AL7A1_HUMAN",-0.0373938351745609,28.0410027300879,-0.202635170361692,0.842954064944019,0.968579570893548,-6.02078276498231,FALSE,28.0596996476751,28.0223058125006,6,6
"1628","sp|P49427|UB2R1_HUMAN",0.049762860859136,25.9707951966173,0.15128309536642,0.882368674232107,0.972505484218761,-6.03008440100035,FALSE,25.9459137661877,25.9956766270469,6,6
"1629","sp|P49441|INPP_HUMAN",-0.271950585579232,23.850164888302,-1.49024437978406,0.163017425564996,0.724119785405766,-5.00474952629029,FALSE,23.9861401810916,23.7141895955124,6,6
"1630","sp|P49458|SRP09_HUMAN",-0.0752236039020427,28.0120479868615,-0.485689854247414,0.636291490779233,0.916690544316106,-5.92202624656836,FALSE,28.0496597888125,27.9744361849105,6,6
"1631","sp|P49585|PCY1A_HUMAN",0.112046082250119,24.6094585414462,0.506151282956464,0.622294634397001,0.911677350629598,-5.91183898971573,FALSE,24.5534355003211,24.6654815825712,6,6
"1632","sp|P49588|SYAC_HUMAN",-0.011885853037523,28.5027912690067,-0.136627296914058,0.893683507554334,0.975396395101397,-6.03224617128767,FALSE,28.5087341955254,28.4968483424879,6,6
"1633","sp|P49589|SYCC_HUMAN",0.118331746735403,26.4260052110333,0.636925548323787,0.536622616529646,0.896439019737233,-5.83736846357791,FALSE,26.3668393376656,26.485171084401,6,6
"1634","sp|P49590|SYHM_HUMAN",-0.406515812746519,22.9786579047027,-0.988105195253005,0.343396957467097,0.826379729573178,-5.56187652652997,FALSE,23.1819158110759,22.7753999983294,6,6
"1635","sp|P49591|SYSC_HUMAN",0.175134188654644,29.6045342854023,2.0876754654389,0.0597591857372688,0.600414824124497,-4.1629405426349,FALSE,29.5169671910749,29.6921013797296,6,6
"1636","sp|P49593|PPM1F_HUMAN",-0.0805055652038737,24.1741212908098,-0.203534216864488,0.843000911014332,0.968579570893548,-5.93483296820881,FALSE,24.2143740734118,24.1338685082079,5,5
"1637","sp|P49641|MA2A2_HUMAN",4.36090594670607,22.9056929484416,13.2875839559976,0.00211812673692414,0.3195797455575,-2.71107921860261,FALSE,21.4520576328729,25.812963579579,2,1
"1638","sp|P49642|PRI1_HUMAN",0.684173406953311,22.7901920165598,0.986735656737752,0.386608832129909,0.851777817335264,-4.9894036871944,FALSE,22.6191486648215,23.3033220717748,3,1
"1639","sp|P49643|PRI2_HUMAN",0.86034732680242,22.0321812887318,1.13538628742415,0.283982773090126,0.793511997552857,-5.33479920998779,FALSE,21.6020076253306,22.462354952133,5,5
"1640","sp|P49662|CASP4_HUMAN",-1.00113188838879,24.4301921072929,-1.826645547093,0.10289166571051,0.647375369583433,-4.46311168769961,FALSE,24.8751396132435,23.8740077248547,5,4
"1641","sp|P49720|PSB3_HUMAN",-0.140352828105933,28.1556587916304,-1.18717409863426,0.259057829256926,0.784840030549888,-5.36158357556449,FALSE,28.2258352056834,28.0854823775774,6,6
"1642","sp|P49721|PSB2_HUMAN",-0.125950649708705,28.1552894542721,-0.914068860484188,0.379411109936338,0.849093902358799,-5.6286049957366,FALSE,28.2182647791264,28.0923141294177,6,6
"1643","sp|P49736|MCM2_HUMAN",0.147904726213824,25.6719009100986,0.895011125824144,0.389095215571523,0.853348847715477,-5.64506373103592,FALSE,25.5979485469917,25.7458532732055,6,6
"1644","sp|P49748|ACADV_HUMAN",-0.305501988425681,27.3773144875133,-1.0709408590384,0.306116167162259,0.80625714479257,-5.48211909250446,FALSE,27.5300654817261,27.2245634933005,6,6
"1645","sp|P49750|YLPM1_HUMAN",0.117332013500664,25.0445219417745,0.881228483160696,0.396204314628187,0.854084478134715,-5.65678032280639,FALSE,24.9858559350242,25.1031879485249,6,6
"1646","sp|P49753|ACOT2_HUMAN",0.58840084483243,27.1310872297046,0.82494294757044,0.429584679300661,0.872178002979136,-5.61765554656423,FALSE,26.8368868072884,27.4252876521208,5,5
"1647","sp|P49754|VPS41_HUMAN",0.875207933711599,25.7590317383526,2.08640625412203,0.0621489308801249,0.600414824124497,-4.14498151087109,FALSE,25.3612099503019,26.2364178840135,6,5
"1648","sp|P49755|TMEDA_HUMAN",-0.0456688848875407,28.3121492622434,-0.215336020925177,0.833269698563968,0.965349275174595,-6.01806875262479,FALSE,28.3349837046872,28.2893148197997,6,6
"1649","sp|P49756|RBM25_HUMAN",0.0563947065812257,26.7815708778992,0.515213976698913,0.616143926498197,0.910156229679552,-5.90719873576633,FALSE,26.7533735246086,26.8097682311898,6,6
"1650","sp|P49757|NUMB_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1651","sp|P49761|CLK3_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1652","sp|P49770|EI2BB_HUMAN",-0.588870592439066,24.7301072250317,-1.20051124752912,0.254040480774943,0.781471835339831,-5.34713605578807,FALSE,25.0245425212512,24.4356719288121,6,6
"1653","sp|P49773|HINT1_HUMAN",0.576927409719907,27.0089431124788,2.42897076430123,0.0325549385348053,0.511810140822189,-3.62817782790571,FALSE,26.7204794076188,27.2974068173387,6,6
"1654","sp|P49790|NU153_HUMAN",-0.48163637375696,24.1647742301414,-1.51548183596104,0.156592655171899,0.714322143074302,-4.97254392361164,FALSE,24.4055924170199,23.923956043263,6,6
"1655","sp|P49792|RBP2_HUMAN",-0.258999968947892,27.0799500385408,-1.15255836857397,0.272442962143831,0.793473382171946,-5.39849898775379,FALSE,27.2094500230147,26.9504500540668,6,6
"1656","sp|P49821|NDUV1_HUMAN",-0.120024192751831,27.3639599935236,-0.961689536974878,0.355953479854344,0.830363663645926,-5.58618800262063,FALSE,27.4239720898996,27.3039478971477,6,6
"1657","sp|P49840|GSK3A_HUMAN",-0.165366841265491,23.2372264054364,-0.953269828104319,0.370075261408064,0.841028033411614,-5.38112010128017,FALSE,23.299238970911,23.1338721296455,5,3
"1658","sp|P49841|GSK3B_HUMAN",-0.621050382499095,23.2301897289097,-0.953452777851952,0.401103016724737,0.855337423722259,-5.11154987750468,FALSE,23.5407149201593,22.9196645376602,2,2
"1659","sp|P49848|TAF6_HUMAN",-0.168535716456446,22.0081510391151,-0.808940632068735,0.438293543379206,0.874203977324542,-5.61208497954661,FALSE,22.0755653256977,21.9070296092413,6,4
"1660","sp|P49902|5NTC_HUMAN",-0.455100869281968,23.6319034971309,-1.21522732657037,0.248593722173076,0.778314057614423,-5.33105196138071,FALSE,23.8594539317718,23.4043530624899,6,6
"1661","sp|P49903|SPS1_HUMAN",-0.0262196600191215,25.8052769428549,-0.258109927014347,0.800874395093525,0.961720964747377,-6.00772743661369,FALSE,25.8183867728644,25.7921671128453,6,6
"1662","sp|P49914|MTHFS_HUMAN",0.0301132438244688,26.1272466598745,0.2252752525503,0.825710946029695,0.964853480085278,-6.01583080911037,FALSE,26.1121900379623,26.1423032817867,6,6
"1663","sp|P49915|GUAA_HUMAN",-0.149943134079816,26.9326785179435,-1.60250319129308,0.136085260029243,0.685902688728049,-4.85887153779911,FALSE,27.0076500849834,26.8577069509036,6,6
"1664","sp|P49916|DNLI3_HUMAN",1.20929705339399,23.6158381010158,1.35661219936122,0.203295629667325,0.755713380732134,-5.12903815060755,FALSE,23.0661576222003,24.2754546755943,6,5
"1665","sp|P49959|MRE11_HUMAN",-0.262833751771271,25.659717160227,-1.22274783201353,0.245846175084667,0.776054628040356,-5.32277493433458,FALSE,25.7911340361126,25.5283002843414,6,6
"1666","sp|P50053|KHK_HUMAN",-0.0910116181512253,26.4226567696552,-0.413291569611863,0.686980518379343,0.932401106510184,-5.95482267354677,FALSE,26.4681625787308,26.3771509605796,6,6
"1667","sp|P50120|RET2_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1668","sp|P50135|HNMT_HUMAN",-0.00295455186026433,28.318261581099,-0.0273969461627267,0.978611909491457,0.993635791535714,-6.04143444447124,FALSE,28.3197388570291,28.3167843051688,6,6
"1669","sp|P50148|GNAQ_HUMAN",0.336406843854934,21.5246434512996,0.315310576179469,0.770306040163991,0.952204394481837,-5.3746855994726,FALSE,21.4405417403358,21.7769485841908,3,1
"1670","sp|P50213|IDH3A_HUMAN",-0.0620057675673163,26.6424252705444,-0.476528625286239,0.642606856674063,0.918427072428319,-5.92645696680561,FALSE,26.673428154328,26.6114223867607,6,6
"1671","sp|P50225|ST1A1_HUMAN",-0.297453717791271,28.1588581109749,-1.26522187705729,0.230779961177378,0.767181551618384,-5.27530970810415,FALSE,28.3075849698706,28.0101312520793,6,6
"1672","sp|P50226|ST1A2_HUMAN",-0.601869567482141,24.4990322342332,-1.43403838962339,0.180603661603261,0.736026119307719,-5.03630570503037,FALSE,24.7726093103615,24.1707397428793,6,5
"1673","sp|P50336|PPOX_HUMAN",-0.0146638512063436,21.3178425209094,-0.0725428483038406,0.943530395768712,0.98600677663243,-5.99422035950527,FALSE,21.3258409852038,21.3111771339975,5,6
"1674","sp|P50395|GDIB_HUMAN",0.296856273627941,29.5443643416472,2.80121899296717,0.0165643584932402,0.46698041208459,-3.02162434686273,FALSE,29.3959362048332,29.6927924784612,6,6
"1675","sp|P50402|EMD_HUMAN",-0.0261788642257228,22.8100125946457,-0.108432098464434,0.915692912840202,0.978926312267755,-5.99088253337012,FALSE,22.8219120783846,22.7957332141589,6,5
"1676","sp|P50416|CPT1A_HUMAN",-0.465439164052879,26.2253233038553,-1.81610618567783,0.0954415323193566,0.64587526024194,-4.56419042886025,FALSE,26.4580428858818,25.9926037218289,6,6
"1677","sp|P50452|SPB8_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1678","sp|P50453|SPB9_HUMAN",-0.215532960786954,24.4043544032722,-1.69467905516129,0.116964141814903,0.664356325508647,-4.73428682636149,FALSE,24.5121208836657,24.2965879228787,6,6
"1679","sp|P50454|SERPH_HUMAN",0.00670080355775657,28.3312308647844,0.0784099318668263,0.938847160265362,0.984001237973362,-6.03866478772747,FALSE,28.3278804630055,28.3345812665632,6,6
"1680","sp|P50502|F10A1_HUMAN",0.520256852798391,23.7775917585254,1.48262058894532,0.167494324781232,0.728480990920619,-4.97641397545243,FALSE,23.5411113708898,24.0613682236881,6,5
"1681","sp|P50542|PEX5_HUMAN",1.19591056969981,21.9684910993983,1.9088559114189,0.0839105993601312,0.636852514453962,-4.40347602827807,FALSE,21.4248953858984,22.6208059555982,6,5
"1682","sp|P50552|VASP_HUMAN",0.643036705960083,26.1321088314593,2.38143261036676,0.0354616520571747,0.522634441134944,-3.70420731222761,FALSE,25.8105904784792,26.4536271844393,6,6
"1683","sp|P50570|DYN2_HUMAN",-0.392612983162511,26.617170971293,-1.8106862677154,0.0963202071235639,0.647185234245315,-4.57191787663041,FALSE,26.8134774628742,26.4208644797117,6,6
"1684","sp|P50579|MAP2_HUMAN",0.050355502759563,25.268086333893,0.31762750618156,0.756449563322516,0.948067303779037,-5.99027249757567,FALSE,25.2429085825133,25.2932640852728,6,6
"1685","sp|P50583|AP4A_HUMAN",0.0314699664684476,23.5267039230899,0.0442142505964191,0.965561487966329,0.990538725245346,-5.99592096534221,FALSE,23.512399392877,23.5438693593454,6,5
"1686","sp|P50613|CDK7_HUMAN",0.624327800598574,24.0262061135849,0.383621080831664,0.713455458073188,0.937168473611493,-5.70633076550475,FALSE,23.7586370561855,24.3829648567841,4,3
"1687","sp|P50750|CDK9_HUMAN",0.785274690902534,23.8776618016222,1.41776819470003,0.182730636992979,0.738992681701406,-5.09523357823989,FALSE,23.4850244561709,24.2702991470735,6,6
"1688","sp|P50851|LRBA_HUMAN",0.428904511786489,26.8446175724115,0.806100038377074,0.436506475079441,0.874203977324542,-5.71784759985725,FALSE,26.6301653165182,27.0590698283047,6,6
"1689","sp|P50895|BCAM_HUMAN",-0.644282313767059,26.2310381062239,-1.12706397346615,0.282639912231642,0.793511997552857,-5.42514110729069,FALSE,26.5531792631074,25.9088969493404,6,6
"1690","sp|P50897|PPT1_HUMAN",0.0295182187348727,27.2107098460931,0.287020091525553,0.779192930837427,0.954165144018377,-5.99969282823862,FALSE,27.1959507367257,27.2254689554605,6,6
"1691","sp|P50914|RL14_HUMAN",-0.304464725362317,28.4338699883599,-2.73604331312594,0.0186542486212774,0.480210540531362,-3.12890980952687,FALSE,28.5861023510411,28.2816376256787,6,6
"1692","sp|P50990|TCPQ_HUMAN",-0.216955208879203,29.5646063363742,-1.10004140544685,0.293765678692144,0.797315807533826,-5.45286533750313,FALSE,29.6730839408138,29.4561287319346,6,6
"1693","sp|P50991|TCPD_HUMAN",-0.0942092303555603,28.9512330633587,-0.747861094853593,0.469533002712081,0.885219343907569,-5.76185800487025,FALSE,28.9983376785365,28.9041284481809,6,6
"1694","sp|P50995|ANX11_HUMAN",-0.210111044252481,26.8777462374374,-1.87853072275244,0.0858337530222165,0.638222461355402,-4.47433473413343,FALSE,26.9828017595636,26.7726907153111,6,6
"1695","sp|P51003|PAPOA_HUMAN",0.0134370628951228,23.5470655786333,0.0360802075967633,0.971835922253324,0.992545792749657,-6.04115154769851,FALSE,23.5403470471858,23.5537841100809,6,6
"1696","sp|P51114|FXR1_HUMAN",-0.0443116135711446,25.8496891762517,-0.345582079026666,0.735883959449322,0.944669522116774,-5.98085121427477,FALSE,25.8718449830372,25.8275333694661,6,6
"1697","sp|P51116|FXR2_HUMAN",0.571157723970027,23.4494300908787,0.511424672343905,0.625904555296547,0.912630623522822,-5.56903935327554,FALSE,23.041460288043,23.612618012013,2,5
"1698","sp|P51148|RAB5C_HUMAN",-0.0462049196475845,27.0450131795444,-0.453965239386754,0.658285845492778,0.924528107053969,-5.93702385102283,FALSE,27.0681156393682,27.0219107197206,6,6
"1699","sp|P51149|RAB7A_HUMAN",-0.221493534633878,26.8847946226178,-1.69139625402968,0.117601946272293,0.665403300116495,-4.73879380018813,FALSE,26.9955413899348,26.7740478553009,6,6
"1700","sp|P51151|RAB9A_HUMAN",0.404176418205649,22.1832975324075,1.16824223894407,0.315653606279767,0.811768896354056,-4.84565219828917,FALSE,21.8801652187533,22.2843416369589,1,3
"1701","sp|P51153|RAB13_HUMAN",-1.29409512235876,22.9496035935687,-1.98821996906583,0.127219936754724,0.685902688728049,-4.19445909616811,FALSE,23.596651154748,22.3025560323893,2,2
"1702","sp|P51178|PLCD1_HUMAN",2.2738288434593,21.200710964187,1.3485035460206,0.241082873396397,0.771762125328672,-4.82878967046781,FALSE,20.2911794268033,22.5650082702626,3,2
"1703","sp|P51398|RT29_HUMAN",-0.0607366187952196,26.219316038424,-0.736378446260285,0.476225828714111,0.885219343907569,-5.77018498782093,FALSE,26.2496843478216,26.1889477290264,6,6
"1704","sp|P51452|DUS3_HUMAN",-0.201799113208123,26.7799617783142,-1.14598065365305,0.275046163300597,0.793473382171946,-5.40541753853501,FALSE,26.8808613349183,26.6790622217101,6,6
"1705","sp|P51532|SMCA4_HUMAN",NA,21.4128490073084,NA,NA,NA,NA,NA,NA,21.4128490073084,0,3
"1706","sp|P51553|IDH3G_HUMAN",0.141486284344018,24.1185619878297,0.917468365257964,0.377701472234773,0.848227058651954,-5.62563783836452,FALSE,24.0478188456576,24.1893051300017,6,6
"1707","sp|P51570|GALK1_HUMAN",0.0359183864223929,27.9573396633329,0.292355616324226,0.775212106598604,0.954013791933403,-5.9981181968589,FALSE,27.9393804701217,27.9752988565441,6,6
"1708","sp|P51571|SSRD_HUMAN",-0.337447385213931,28.0625046633108,-3.60029189950796,0.00387819136657354,0.347833416917673,-1.70091545272126,FALSE,28.2312283559177,27.8937809707038,6,6
"1709","sp|P51572|BAP31_HUMAN",-0.473438441361305,25.2759899455432,-0.972398646484941,0.350823839034402,0.826941512249608,-5.57639854809694,FALSE,25.5127091662239,25.0392707248626,6,6
"1710","sp|P51580|TPMT_HUMAN",-0.103969327354725,25.6110235892967,-0.447034508922425,0.66313682353998,0.926559392469901,-5.94017062326075,FALSE,25.6630082529741,25.5590389256194,6,6
"1711","sp|P51608|MECP2_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1712","sp|P51610|HCFC1_HUMAN",-0.0229328885101135,25.9214305625694,-0.163915407958731,0.872637762034466,0.971900228455474,-6.02804526160417,FALSE,25.9328970068245,25.9099641183144,6,6
