"","1_TechRep1","1_TechRep2","1_TechRep3","1_TechRep4","1_TechRep5","1_TechRep6","4_TechRep1","4_TechRep2","4_TechRep3","4_TechRep4","4_TechRep5","4_TechRep6","10_TechRep1","10_TechRep2","10_TechRep3","10_TechRep4","10_TechRep5","10_TechRep6"
"sp|P55265|DSRAD_HUMAN",13858153,61693230,65064210,37107295,63301330,66821910,36756646.5,15626411,15373815,65536490,68737030,65569990,63748120,45373190,59455350,28174828,36059008,68293380
"sp|P55285|CADH6_HUMAN",11630680,52518760,56919610,52517600,56360680,61113710,68989255,72193900,71308215,72395860,74129290,70539930,73437750,77406685,67805340,76757315,75613540,79595680
"sp|P55327|TPD52_HUMAN",5276976,23109090,17784953,NA,23313540,18311799.5,NA,14351306,6771486,12264899.5,17633177,7846875,NA,NA,NA,NA,NA,NA
"sp|P55884|EIF3B_HUMAN",17210329,32299440,21884880,14288874.5,24926140,38442430,22854220,26497020,27445060,19091420,17880210,45867450,22690950,20274440,24030050,25249220,20429770,22147920
"sp|P56192|SYMC_HUMAN",35135963.3333333,43601352.3333333,44063590.5,47363183.6666667,88309350,64833430,81495920,86415800,59931100,64188950,45758665.6666667,92310110,88766130,60988165,85085910,89551880,86513970,58428895
"sp|P56537|IF6_HUMAN",NA,7187048.5,15471094.5,32222930,33798880,39726505,73630620,71759930,74301820,75191100,82723740,81885810,94446870,96020020,94748230,46613366,47323879.5,81579090
"sp|P56945|BCAR1_HUMAN",30236909.3333333,43755503.3333333,40757978.6666667,42527935.6666667,72947056.6666667,53753223.3333333,56941085,39729160,43937365,45288833.6666667,51775915,54902162.3333333,44072260,38592596.3333333,44934103.3333333,42028926.6666667,46067310,47582500
"sp|P56962|STX17_HUMAN",16003830,NA,4974893,4910478,NA,NA,NA,NA,NA,7708455,NA,NA,NA,NA,NA,NA,NA,NA
"sp|P57682|KLF3_HUMAN",54962821.5,96065430,86339280,42960424.5,81347790,85309630,71946460,77626660,82399160,57021306.5,100587900,94970650,90946460,55470680,56545280,85301130,96908710,102967400
"sp|P58107|EPIPL_HUMAN",38671590,56996300,41280580,68483190,66483370,58551330,56075350,64310010,40327710,75320130,46894450,54488065,42275076.6666667,43569710,42641050,12132540,45474940,54630085
"sp|P58546|MTPN_HUMAN",NA,20226720,NA,33248720,NA,4125348,NA,NA,26633420,NA,NA,NA,8154933,9747445,NA,NA,NA,2993724
"sp|P60010|ACT_YEAST",NA,NA,NA,NA,NA,24446730,62004920,42866410,45455948,NA,41643380,45172700,NA,17079896.5,13712640,609133.7,NA,NA
"sp|P60174|TPIS_HUMAN",93621056.6666667,132068700,151032073.333333,167070053.333333,172255790,174938113.333333,167865080,176264400,173484266.666667,170264140,157964960,170986903.333333,158160646.666667,161966423.333333,162362400,164711073.333333,171350290,168292626.666667
"sp|P60660|MYL6_HUMAN",18511309,22458416.6666667,25579491,25233744.5,20726420,19834889.6666667,20332108.3333333,17117735.6666667,20812902.6666667,21888983.3333333,22442240,16249312,20679917,17734480,18607657,18318250,11675304,23774356.6666667
"sp|P60842|IF4A1_HUMAN",44682433.3333333,191813640,238458540,113423446.666667,206418606.666667,119486523.333333,163227393.333333,149461516.666667,115748936.666667,118924103.333333,101619440,54767960,46778460,65390806.6666667,63875453.3333333,61713390,59610956.6666667,54935296.6666667
"sp|P60981|DEST_HUMAN",16337450,16920240,13615540,13338040,19988530,19399310,10813570,8837415.5,NA,NA,8680831,NA,NA,NA,NA,NA,NA,NA
"sp|P61006|RAB8A_HUMAN",35869035,36216453.5,37696354.5,39802871,39798393.5,41350559.5,32822782.5,38830320.5,41742795,55255202.5,42095839,74481193,38847116,39935177.5,41577530,40668989,36604590.5,46701328.5
"sp|P61073|CXCR4_HUMAN",151296497.5,344369292,316669225,328230095,315001977.5,328587820,313268920,339394806,341181739.5,342614450,318640127.5,320520265,311772863,317299245,313626790,316406485,308677380,338024573.5
"sp|P61106|RAB14_HUMAN",7439298.5,10949890,15152730,54819280,55121515,12138000,3031401,14701460,12177580,11465280,10889140,11558680,14142930,11802470,11494380,13281090,10772840,56889175
"sp|P61160|ARP2_HUMAN",10641836,17509255,16626740,18711075,20913230,25035530,20668650,21633460,17199355,21259470,18306115,24060565,21221210,15510220,20468060,13331910,NA,17320765
"sp|P61221|ABCE1_HUMAN",NA,6846910,21792036,8477152,18617251.5,7683335,NA,17270420,75183805,18105270,16013530,17788350,7124407,11893470,NA,10749020,8807450,2190466
"sp|P61247|RS3A_HUMAN",201727796.666667,308855083.333333,234990080,291194590.333333,282867063.333333,279967650,326200196.666667,331935050,328769246.666667,346633800,339317456.666667,348437153.333333,509206605,323215120,479138490,336075156.666667,489597705,345802563.333333
"sp|P61604|CH10_HUMAN",12315254.5,15323930,14807510,10721836,10449778.6666667,16265027,12118502,13349753,15865414.5,14493020,11276241.5,13465592.5,NA,NA,NA,13873870,2509891,NA
"sp|P61978|HNRPK_HUMAN",589395713.666667,356747510.666667,711455208.333333,812140433.666667,736724634.666667,690188602,751246351.333333,495790021.666667,827523514,726261667,722597217.333333,664955770.333333,641737093.333333,704322300,443792549.666667,687306533.333333,740386233.333333,774415166.666667
"sp|P61981|1433G_HUMAN",1345080805,1627938983.33333,2102314415,1973199750,1170950320.33333,1150773063,2065474087.33333,1486595912.66667,2612010865,2331192509,147207279,1223990410,2804669395,1904842655,1813184115,761096745,1985708805,1527136715
"sp|P62081|RS7_HUMAN",3807271,NA,5281928,61470610,NA,29055882.5,4443319,6753688,5726606,6386177,18674796,5882717,NA,NA,NA,NA,NA,5491380
"sp|P62191|PRS4_HUMAN",8506995,12587860,7193460,15560750,10284834,14590350,16985850,18405280,22130010,19929850,23601890,6638408,NA,19976210,11653761.5,19102480,25213530,7701754
"sp|P62241|RS8_HUMAN",83462230,75681953.3333333,76476686.6666667,77923500,81035557.6666667,78361345.6666667,75929860,77651336.6666667,83760630,78754203.3333333,88161063.3333333,73251703.3333333,85078030,59570543.3333333,86192040,85892585,93200560,68859973.3333333
"sp|P62249|RS16_HUMAN",4051429,3307441,NA,2434971,NA,1480712,NA,NA,1408239,NA,NA,3259859,NA,NA,NA,NA,NA,NA
"sp|P62258|1433E_HUMAN",2417432320,2605083363.33333,2567270966.66667,2793212226.66667,2668428923.33333,2590280593.33333,2702565566.66667,2615352366.66667,2563785133.33333,2587396020,2596607666.66667,2556105333.33333,2634621266.66667,2589757956.66667,2557298033.33333,2709769117.33333,2647197613.33333,2868515233.33333
"sp|P62263|RS14_HUMAN",66760430,119310000,NA,NA,NA,55068680,NA,NA,NA,61740170,NA,NA,NA,NA,4978221,10108580,13088120,NA
