ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
RAB19_HUMAN,PXD010154-V299,lung,3.2087209711964304,1.953337405351173e-05,5.290777266649811,1953.337405351173
ZBT7B_HUMAN,PXD010154-V133,lung,3.206420813634441,1.665470035105605e-05,5.2215368233343975,1665.470035105605
RGS6_HUMAN,PXD010154-V299,lung,3.2062947613184707,1.9518604285275744e-05,5.2904487593924285,1951.8604285275744
MSLN_HUMAN,PXD010154-V133,lung,3.2056221130023026,1.6650551762810268e-05,5.22142862964855,1665.055176281027
ULBP3_HUMAN,PXD010154-V299,lung,3.2044135259553532,1.9507152097827746e-05,5.2901938701901114,1950.7152097827745
DPOA2_HUMAN,PXD010154-V133,lung,3.20428780513879,1.6643621138623835e-05,5.221247821319555,1664.3621138623835
RPF1_HUMAN,PXD010154-V133,lung,3.2033382888740207,1.66386891880823e-05,5.221119109165869,1663.86891880823
STK16_HUMAN,PXD010154-V299,lung,3.203256539547088,1.9500108840252423e-05,5.2900370353927295,1950.0108840252424
SPI2A_HUMAN;SPI2B_HUMAN,PXD010154-V299,lung,3.2031991888431053,1.949975971274549e-05,5.290029259769099,1949.975971274549
XPP3_HUMAN,PXD010154-V299,lung,3.2030426735445334,1.949880691195678e-05,5.2900080386750545,1949.8806911956779
HLAG_HUMAN,PXD010154-V133,lung,3.2028496138765212,1.6636150926224156e-05,5.221052851710268,1663.6150926224157
MPLKI_HUMAN,PXD010154-V299,lung,3.201778970153242,1.9491114005263936e-05,5.289836661719613,1949.1114005263935
SCD_HUMAN,PXD010154-V299,lung,3.2017786277345976,1.949111192076001e-05,5.2898366152733916,1949.111192076001
TRI68_HUMAN,PXD010154-V299,lung,3.2003447381635333,1.948238299057429e-05,5.289642076585774,1948.238299057429
AROS_HUMAN,PXD010154-V133,lung,3.200103336487731,1.662188628984309e-05,5.220680306980325,1662.188628984309
MALT1_HUMAN,PXD010154-V299,lung,3.1997840131607562,1.947896952729134e-05,5.289565978186927,1947.8969527291342
CLC4G_HUMAN,PXD010154-V133,lung,3.1976489121840643,1.6609137588506665e-05,5.220347082765884,1660.9137588506665
RFNG_HUMAN,PXD010154-V133,lung,3.1976343630593713,1.660906201785446e-05,5.220345106745652,1660.906201785446
CHM1B_HUMAN,PXD010154-V299,lung,3.195893279993473,1.9455284343387488e-05,5.28903758249837,1945.5284343387489
P4K2B_HUMAN,PXD010154-V133,lung,3.194986991127549,1.6595311113402116e-05,5.219985398568502,1659.5311113402117
WDFY3_HUMAN,PXD010154-V299,lung,3.193773040043683,1.9442377194279094e-05,5.288749364460626,1944.2377194279095
GLT10_HUMAN,PXD010154-V299,lung,3.1930368190170832,1.9437895383355764e-05,5.288649240380597,1943.7895383355765
WWP1_HUMAN,PXD010154-V133,lung,3.1913792598801063,1.657657193774002e-05,5.219494722688653,1657.6571937740018
SHRM2_HUMAN,PXD010154-V299,lung,3.191070837420216,1.9425927295678884e-05,5.288381758993383,1942.5927295678885
ITB6_HUMAN,PXD010154-V299,lung,3.1903476286853656,1.9421524698237904e-05,5.288283321454513,1942.1524698237904
STRAA_HUMAN,PXD010154-V133,lung,3.190236515228782,1.6570636325775223e-05,5.219339185997292,1657.0636325775222
SNX14_HUMAN,PXD010154-V299,lung,3.190013044949955,1.941948789001598e-05,5.28823777297298,1941.948789001598
KIT_HUMAN,PXD010154-V299,lung,3.1890038744561995,1.9413344474955822e-05,5.288100360833796,1941.3344474955823
ANGL8_HUMAN,PXD010154-V299,lung,3.187591013305195,1.9404743557145897e-05,5.287907907707192,1940.4743557145898
NSMA2_HUMAN,PXD010154-V299,lung,3.1868587323434525,1.9400285731717516e-05,5.287808126362926,1940.0285731717515
TFE2_HUMAN,PXD010154-V299,lung,3.184552061339545,1.9386243667000084e-05,5.287493667112136,1938.6243667000083
VGLL4_HUMAN,PXD010154-V299,lung,3.184506048933625,1.9385963562390177e-05,5.287487392107686,1938.5963562390177
MKS1_HUMAN,PXD010154-V133,lung,3.184278506906285,1.6539689407367526e-05,5.21852734983969,1653.9689407367525
MYCPP_HUMAN,PXD010154-V133,lung,3.183758296845052,1.653698734697277e-05,5.21845639410671,1653.6987346972771
CEBPA_HUMAN,PXD010154-V133,lung,3.1828795541235637,1.6532423006369123e-05,5.218336508815191,1653.2423006369122
KKCC1_HUMAN,PXD010154-V299,lung,3.182588211605286,1.9374288557226278e-05,5.287225763754157,1937.4288557226278
SYT15_HUMAN,PXD010154-V299,lung,3.181565470619249,1.9368062530588422e-05,5.28708617857358,1936.8062530588422
KCJ13_HUMAN,PXD010154-V133,lung,3.1815345418297714,1.652543678153352e-05,5.21815294708675,1652.543678153352
ABRX1_HUMAN,PXD010154-V133,lung,3.1800742870076903,1.651785196721516e-05,5.217953569652645,1651.785196721516
TM231_HUMAN,PXD010154-V133,lung,3.1794503872473463,1.6514611324716385e-05,5.217868356924359,1651.4611324716386
IF2M_HUMAN,PXD010154-V299,lung,3.177140666338724,1.9341126141322746e-05,5.28648175737489,1934.1126141322745
HCFC2_HUMAN,PXD010154-V133,lung,3.175135244363135,1.6492197731527702e-05,5.217278533090065,1649.2197731527701
CAD16_HUMAN,PXD010154-V299,lung,3.1749175544512234,1.9327592750151883e-05,5.286177766060184,1932.7592750151882
SPIN3_HUMAN,PXD010154-V299,lung,3.174364788398758,1.9324227737686226e-05,5.28610214704247,1932.4227737686226
TOR2A_HUMAN,PXD010154-V299,lung,3.174195060232975,1.9323194502394216e-05,5.286078925396113,1932.3194502394217
CEP83_HUMAN,PXD010154-V299,lung,3.1710594442135482,1.9304106161231038e-05,5.285649697271536,1930.4106161231039
RSBNL_HUMAN,PXD010154-V299,lung,3.1704060236347664,1.9300128405391817e-05,5.285560198415422,1930.0128405391818
ARI3B_HUMAN,PXD010154-V299,lung,3.170039091325123,1.929789467234961e-05,5.285509931699253,1929.7894672349612
MTO1_HUMAN,PXD010154-V133,lung,3.169877497966727,1.6464888093821485e-05,5.216558783307812,1646.4888093821485
IGSF3_HUMAN,PXD010154-V299,lung,3.1690215649124203,1.9291700389890316e-05,5.285370508483736,1929.1700389890316
EDEM3_HUMAN,PXD010154-V133,lung,3.167959773672761,1.6454927104504012e-05,5.216295962705641,1645.4927104504013
IF44L_HUMAN,PXD010154-V299,lung,3.1677025441653366,1.9283670733878335e-05,5.285189707353567,1928.3670733878334
RB39B_HUMAN,PXD010154-V133,lung,3.166715566404049,1.6448464478280127e-05,5.2161253612686025,1644.8464478280127
CND3_HUMAN,PXD010154-V133,lung,3.1659772179362493,1.644462936954032e-05,5.2160240897628904,1644.462936954032
CO4A3_HUMAN,PXD010154-V133,lung,3.1652303543791653,1.644075003196446e-05,5.215921626300944,1644.0750031964458
FBW1B_HUMAN,PXD010154-V299,lung,3.1647939285436992,1.9265964277808975e-05,5.2847907506991945,1926.5964277808976
WNK2_HUMAN,PXD010154-V133,lung,3.1641089095444626,1.6434925054905054e-05,5.215767727990786,1643.4925054905054
SARAF_HUMAN,PXD010154-V299,lung,3.163354870541843,1.925720388434152e-05,5.284593228491687,1925.720388434152
PROP_HUMAN,PXD010154-V299,lung,3.163099293984701,1.9255648039338237e-05,5.284558139171304,1925.5648039338237
LMBR1_HUMAN,PXD010154-V299,lung,3.162931893016316,1.925462897106719e-05,5.284535154359911,1925.462897106719
CAHD1_HUMAN,PXD010154-V133,lung,3.162757083737819,1.6427903439513606e-05,5.2155821414783246,1642.7903439513607
MET15_HUMAN,PXD010154-V299,lung,3.162582978953143,1.9252504925701556e-05,5.2844872431762315,1925.2504925701555
