ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
NR1D1_HUMAN,PXD010154-V233,ovary,1.9586314877707132,1.0391008987591583e-05,5.01665772046071,1039.1008987591583
CRY2_HUMAN,PXD010154-V233,ovary,1.9571288765777164,1.0383037275450339e-05,5.016324413148273,1038.3037275450338
F135A_HUMAN,PXD010154-V233,ovary,1.9569175754068693,1.0381916272148252e-05,5.016277522068296,1038.1916272148253
CEP95_HUMAN,PXD010154-V233,ovary,1.9564431544523633,1.0379399355396452e-05,5.016172222088113,1037.9399355396451
CP110_HUMAN,PXD010154-V233,ovary,1.9553401485607171,1.0373547645054295e-05,5.015927305972961,1037.3547645054296
CCD71_HUMAN,PXD010154-V233,ovary,1.9547429051479202,1.0370379125754519e-05,5.015794633844526,1037.0379125754519
PHAR2_HUMAN,PXD010154-V233,ovary,1.9544648056140277,1.0368903741143292e-05,5.0157328427594114,1036.8903741143292
SC5A4_HUMAN,PXD010154-V233,ovary,1.9511566725057157,1.0351353302954561e-05,5.014997131781799,1035.135330295456
FHOD3_HUMAN,PXD010154-V233,ovary,1.9505427052632154,1.0348096059734108e-05,5.014860451549997,1034.8096059734107
MSL2_HUMAN,PXD010154-V233,ovary,1.9502396073373833,1.0346488052668406e-05,5.014792960597474,1034.6488052668406
CC177_HUMAN,PXD010154-V233,ovary,1.9502143749961192,1.0346354189056752e-05,5.014787341627669,1034.6354189056751
SNPC4_HUMAN,PXD010154-V233,ovary,1.9453750445497426,1.0320680382382961e-05,5.013708328742204,1032.0680382382961
Z280D_HUMAN,PXD010154-V233,ovary,1.945339476429955,1.0320491684991598e-05,5.01370038827879,1032.0491684991598
NEK3_HUMAN,PXD010154-V233,ovary,1.9453209553459039,1.0320393426206299e-05,5.013696253451429,1032.03934262063
TMCO4_HUMAN,PXD010154-V233,ovary,1.9436137454730806,1.0311336269082576e-05,5.013314950121913,1031.1336269082576
CMYA5_HUMAN,PXD010154-V233,ovary,1.9415931364131642,1.0300616454235783e-05,5.012863216419898,1030.0616454235783
ARSG_HUMAN,PXD010154-V233,ovary,1.9404566104292966,1.029458691177885e-05,5.012608924481555,1029.458691177885
RIPR2_HUMAN,PXD010154-V233,ovary,1.9402463394823641,1.0293471374061292e-05,5.012561861094727,1029.3471374061291
KLH20_HUMAN,PXD010154-V233,ovary,1.9399737176598075,1.0292025050020202e-05,5.0125008345799245,1029.2025050020202
DCBD1_HUMAN,PXD010154-V233,ovary,1.9389271948361382,1.028647299587711e-05,5.012266490311387,1028.647299587711
LIGO2_HUMAN,PXD010154-V233,ovary,1.9380354996166458,1.0281742339243746e-05,5.01206671623528,1028.1742339243747
UBP36_HUMAN,PXD010154-V233,ovary,1.9378259574606125,1.0280630667936399e-05,5.012019757383325,1028.0630667936398
S22A7_HUMAN,PXD010154-V233,ovary,1.937798896854402,1.0280487104941472e-05,5.012013692672526,1028.0487104941471
ATR_HUMAN,PXD010154-V233,ovary,1.9373677618084262,1.0278199830298144e-05,5.0119170570495,1027.8199830298145
MMP25_HUMAN,PXD010154-V233,ovary,1.9362199400246582,1.0272110360918245e-05,5.011659676698332,1027.2110360918246
HEXD_HUMAN,PXD010154-V233,ovary,1.9333886300817973,1.0257089583785528e-05,5.011024148591603,1025.7089583785528
PKH4B_HUMAN,PXD010154-V233,ovary,1.9325378959882091,1.0252576235732197e-05,5.010833007282587,1025.2576235732197
ANKE1_HUMAN,PXD010154-V233,ovary,1.9284108777259823,1.0230681415740528e-05,5.009904560910633,1023.0681415740528
NPCL1_HUMAN,PXD010154-V233,ovary,1.9274435030198231,1.022554926131085e-05,5.009686645261261,1022.5549261310849
LARG1_HUMAN,PXD010154-V233,ovary,1.923247864625179,1.0203290395087345e-05,5.008740247251158,1020.3290395087345
SHRM4_HUMAN,PXD010154-V233,ovary,1.9231963844537248,1.020301728045215e-05,5.008728622200621,1020.301728045215
