"","1_TechRep1","1_TechRep2","1_TechRep3","1_TechRep4","1_TechRep5","1_TechRep6","4_TechRep1","4_TechRep2","4_TechRep3","4_TechRep4","4_TechRep5","4_TechRep6","10_TechRep1","10_TechRep2","10_TechRep3","10_TechRep4","10_TechRep5","10_TechRep6"
"sp|Q96F24|NRBF2_HUMAN",20931538.0295975,17458498.054747,16835186.9437279,17336130.6692933,13608316.2062745,15781713.2164514,1673992.77331299,13985409.0815853,10992539.7928924,NA,13653588.8519913,16349386.310647,5106422.91476344,NA,5440816.45871843,NA,6665253.20549776,7582960.60476176
"sp|Q96F81|DISP1_HUMAN",NA,NA,7270909.023171,NA,7065327.59308656,NA,9319656.01087143,NA,NA,NA,NA,8706024.02499571,NA,NA,NA,NA,NA,NA
"sp|Q96F86|EDC3_HUMAN",150477515.267239,127857697.042686,118523527.892645,114469886.012945,105099787.545072,105089335.979882,89128455.135029,89218541.1799527,84611466.8749405,88926170.4528895,91689580.9241309,89032233.1180805,76964435.0654522,24256612.9266273,75243061.9093494,38233497.4616702,77103970.1141599,73263307.2085482
"sp|Q96FF9|CDCA5_HUMAN",31886874.3884514,71939962.9143016,59704145.2038332,40679296.0256045,106141659.176364,50958750.6771581,46529574.2211786,38314379.056372,48968047.734901,78682807.713697,38003235.5727022,46530207.4915191,55668050.9502087,22249643.9360862,27365183.739061,36910649.5263831,22017156.9006125,31864931.0783093
"sp|Q96FV9|THOC1_HUMAN",158564910.031086,98713609.1189853,98978846.4364198,95771478.9113227,91199250.9020872,87403570.9646696,76474527.9616575,77249436.1620356,76170284.378661,71262820.710611,76739365.1958111,71625570.554849,57184456.7951464,74793662.7781818,52650473.9786784,72588509.7571606,55148734.1954416,51047068.2664574
"sp|Q96FW1|OTUB1_HUMAN",14790419.5600625,10256480.7429355,9257693.36547459,11107008.557517,11179748.7286642,8542513.47034084,13204323.4012485,12011855.1181586,11035549.6340782,9557470.32954176,21415442.2705666,13320923.3707328,10769342.400055,19036380.0182585,18900649.5794719,19978526.6019056,18661513.9476414,19313784.8947706
"sp|Q96GA3|LTV1_HUMAN",14533830.9209651,89029018.544056,89464905.950276,114752863.001839,119697696.230188,117293756.459724,132752227.567597,130851645.74808,145190460.391749,137115926.816694,279321708.320764,138743052.093343,130588317.021421,123776579.529623,124366605.937921,114810497.600285,116633940.77231,122744962.122033
"sp|Q96GN5|CDA7L_HUMAN",85567138.8941254,308821477.541822,307397033.016279,288156908.569184,301498807.60463,166616470.456078,189920845.795803,201683722.119401,202812555.050977,193358037.918373,185150806.577566,196036181.913086,156348136.273409,141941567.554909,271029325.836791,152136953.57529,148705864.369959,275796788.628379
"sp|Q96GQ7|DDX27_HUMAN",27337524.0174617,13346588.7508708,26009430.4107713,17566050.2947443,24236076.2015184,16004044.512812,65007725.0990702,13697910.0924696,61197264.0030053,60811322.941399,NA,14568154.7287618,102691844.627275,4750766.11513303,NA,6447292.26352696,NA,9957259.63794415
"sp|Q96GX2|A7L3B_HUMAN",93926340.5135148,135412626.51501,197909975.414826,173671090.456204,171252075.614912,153968231.554802,122322737.743063,147018799.218172,130609867.004081,137237072.023416,130075570.910351,146784830.586123,95545894.9876162,83473090.3924473,38023985.2052559,969580964.194273,976796219.337499,957058071.433189
"sp|Q96GX5|GWL_HUMAN",86235366.6314554,39176398.5060405,39585559.5847395,41785893.9434732,36876153.8852806,36418006.7104934,31189686.5341274,30936701.8134424,28209417.9346511,26603731.0813888,29809454.0052785,31593878.6200094,26918724.0519066,29743305.5186238,25548523.4128526,25442369.4223434,25008806.6412919,33090259.1921007
"sp|Q96GY0|ZC21A_HUMAN",21612568.5340607,18164603.9888722,16317085.9348703,15715346.8562575,15500086.7313209,16060266.0839761,13177010.4586558,11173863.3612953,12935935.6445769,12995952.7090172,13783409.1021298,13172078.50935,12637360.6765132,10676755.9571541,NA,11648562.8950821,9459634.29948201,9921306.29139798
"sp|Q96HC4|PDLI5_HUMAN",318680799.506514,268616703.46549,296299570.953556,280779332.307033,270832002.631559,224847518.229278,193130208.376198,187073386.614598,185300451.374885,255434929.697621,194466034.313295,247123837.254765,199341109.852117,198101129.727191,192075681.13603,195285984.158638,142071128.093912,209228332.019518
"sp|Q96HE9|PRR11_HUMAN",62321697.0386553,48546504.1366029,51909261.8552589,39727444.8975508,16399439.921498,48256265.6272925,16661229.4151214,39024844.2102774,13436383.9698305,16073362.1456272,12945828.669335,14046983.7276619,32933864.9143969,36632459.8469631,32300233.7398866,36231641.0846953,31814686.8576618,35435233.6823524
"sp|Q96HH9|GRM2B_HUMAN",20752691.9566281,13339340.3975903,18651926.9767315,16808403.7194069,11467906.946719,16617454.6195721,13422268.683183,12100799.5839379,52997658.7522387,14426372.6156568,10431587.8790383,25638420.3800554,12681454.1457596,1214157.6205341,11546324.825332,12903829.2679033,14455945.7591716,10663067.4471736
"sp|Q96HI0|SENP5_HUMAN",NA,NA,9562124.34862518,NA,NA,NA,NA,NA,NA,NA,NA,10481514.8034008,20875424.961039,20656820.0672545,20494693.8889484,17893180.1956934,19602878.0661031,17416223.6020797
"sp|Q96I25|SPF45_HUMAN",893787546.17091,430008749.407877,91429788.2091736,97512381.3573543,166121053.404575,277707166.398658,155828001.811123,98801641.4652103,133729017.198392,112589442.446664,274481483.150075,141890437.316723,132405432.683417,20656563.7110379,134038861.684031,221361744.746769,213072458.607608,73577819.4815309
"sp|Q96IZ0|PAWR_HUMAN",16920418.3022726,20300717.1919705,27073305.7602143,23099069.5812441,18251814.2301603,18122106.1529964,24573571.8415629,20750857.4466477,13073941.8197083,12168480.615705,16739116.2000952,NA,NA,NA,NA,1906660.69540376,10103770.0922399,10447907.7191275
"sp|Q96JG6|VPS50_HUMAN",461486278.485494,286234886.054436,288022662.193065,270898107.597554,264103429.728613,227983596.818789,232113156.559223,286268783.323406,268609421.198753,279995613.140961,295402008.681062,282895144.032704,241411334.069188,233591585.753802,235544460.854363,224885193.925617,231166534.838311,215319577.069054
"sp|Q96JM2|ZN462_HUMAN",26612706.588317,29625916.618212,46270182.420357,44236111.4795576,51095164.8599635,51923725.9905994,42034623.8676057,41522742.3339566,45298491.9839061,36565495.225526,36360778.1954045,43041898.0315087,29772547.275771,30107648.3457138,31525122.5578014,30517809.2620363,33276159.8186336,50175000.208446
"sp|Q96JM3|CHAP1_HUMAN",850441613.807755,1154250777.14367,1126556428.18465,1064654672.69484,987731633.511983,1001657647.09683,933231311.194612,913624515.873512,902951302.78687,909354487.435207,901573904.886366,961530993.466276,681333820.178578,718915386.76004,694851394.836033,708428226.046481,728780260.097647,794078537.758479
"sp|Q96JP5|ZFP91_HUMAN",32569988.4626014,28655678.8225601,27126155.4698982,24738909.423021,25423562.9326659,21522826.7239092,28895762.8332552,20615071.6429292,28208940.5578952,27022841.6361003,27561609.7042061,29817377.9591613,16318816.3933849,10275192.963943,3708326.87669156,9265142.71641254,11899676.4950714,11589136.8309604
"sp|Q96K21|ANCHR_HUMAN",177582215.211357,162193473.429886,152872385.090351,157503680.761508,136706780.764294,139875614.003726,112980949.640027,114333075.02896,113722199.684545,109435843.391764,110527686.399735,117409518.879413,96716380.3554839,101559848.423916,100779276.153399,103681090.569467,101411244.155811,97925455.2946181
"sp|Q96K76|UBP47_HUMAN",14210843.2231097,17568263.4827438,13225753.5204117,23633650.2105275,21900324.3238434,16880126.3422525,17640165.9731472,10694686.6528517,13945720.3612808,15768750.3922318,12911663.0936751,10721086.3555669,15798445.6716688,20054019.0979813,14108124.4751748,19887925.0785411,17310962.0649687,19178774.3235311
"sp|Q96K83|ZN521_HUMAN",23035173.2991161,23189258.6181528,16721446.8915964,19884200.1228064,27941571.0444167,26085673.4698159,46350475.7522779,30794430.5385818,19152987.846154,23427821.00374,20399783.7671199,27769325.4166355,27850549.0194253,31555407.6742131,22734973.5699045,32702337.7362413,28942890.0723479,20876646.1255378
"sp|Q96KB5|TOPK_HUMAN",112882714.96291,113250878.815869,100181561.157821,114160908.315342,114699670.890703,124552896.548906,93714199.9358442,85459307.5386099,103111007.145589,102984781.497587,97996510.1104502,98588336.9693622,105329975.553978,90288146.7481367,82441852.8369331,88771715.1694887,85806014.8267406,67467764.8041886
"sp|Q96KC8|DNJC1_HUMAN",9683762.8485298,5774694.56571493,9829878.36598331,9565498.96950549,10313481.9505149,11196599.8264017,132910478.113503,110427855.633456,129664803.74837,115118555.226569,132763454.850186,246246639.563497,88835120.8592606,217668507.543688,168261515.651637,169806358.487096,168407409.493639,180320058.368881
"sp|Q96KM6|Z512B_HUMAN",80529474.669215,64355323.023976,64385660.4420555,61468497.8913948,53510167.2338596,54608097.238024,39725952.742945,44803097.122094,50880932.1578654,59519450.5099207,39887727.1643322,49816333.7754267,45472250.0206934,37731856.7128249,30390666.6130137,45160942.4665845,38946774.0741569,43781778.85164
"sp|Q96KQ7|EHMT2_HUMAN",40067309.8988973,34158685.6161115,31361279.7240877,38179563.3604398,33988197.8424494,29568305.861495,21808651.6195358,22029254.4742029,21981004.6584255,24380550.6957971,21561963.8152835,4681635.19090888,23590374.259529,16648062.1356572,17329622.8169307,16050898.1699344,17939221.7564554,17889951.3477834
"sp|Q96KR1|ZFR_HUMAN",6528910.81591912,NA,1768047.40661533,4079326.52260495,NA,6309176.90913322,NA,10194237.9207055,NA,NA,NA,NA,NA,NA,4469154.4300167,4356816.87605874,5830126.50611347,NA
"sp|Q96L73|NSD1_HUMAN",29674269.4896889,56348828.5953561,52021483.5017357,49128752.1088467,49392457.8570651,46416291.0029859,39719922.852174,41777989.8661245,38587997.0840028,38289480.1913468,39476246.3917338,41443103.8362249,32533164.1527435,34009434.0655397,33959126.2424734,32944076.1424426,33476355.0069408,32233588.6772374
"sp|Q96L91|EP400_HUMAN",24045034.9327389,32414601.9068676,18966835.1616842,28245444.6218775,19440412.0214133,26197235.377755,38389292.9844983,36828501.8996932,25872392.9585983,24573452.9536526,16111759.8992287,19681006.4052126,NA,19401662.8181424,30130061.152766,35532035.3055829,22648329.938518,18253361.8379779
"sp|Q96MW1|CCD43_HUMAN",11641643.8193566,160202758.910467,1198930347.0978,1478514156.10846,1523448482.70286,1659285102.85724,915696033.529692,1678527512.40319,857017178.73113,1713318112.77886,1706081183.25617,1812827897.29451,1367792136.09902,1432150542.73503,669635206.952877,1384384022.43945,1327187255.47445,1330020149.6914
"sp|Q96N64|PWP2A_HUMAN",20283341.7829831,405986798.115746,17628601.7780053,422063035.164988,356668809.940438,362877229.878135,621606886.586157,726547125.468029,675664492.867003,715538996.84866,710202368.391555,322752729.613454,549292824.049297,547792548.504315,531753766.875761,528904367.853637,516971913.691716,517121193.580036
"sp|Q96N67|DOCK7_HUMAN",82784281.2142181,77044023.4754751,64886209.7720749,45099559.476783,60029388.9764364,64991491.6043688,54478233.556955,51362936.2507773,52629251.8533733,47068341.6524461,36807435.4594023,44915689.4531387,37672768.8885184,27321544.1758396,36178243.3585035,39830626.1937392,27889897.4102254,42861246.7224155
"sp|Q96NB3|ZN830_HUMAN",16056945.6266253,35878383.6120151,22693110.7901301,51512028.6488605,62833291.1640311,65107457.7128122,104194039.487445,113919868.732661,109747774.404466,105306631.904036,105793960.738796,107065202.610779,140160205.263789,143778446.676652,76958584.8209146,158064723.484405,103840479.234369,120527072.009618
"sp|Q96NE9|FRMD6_HUMAN",8705207.72458077,NA,8784745.71664159,NA,NA,16318580.1321737,10177922.0580948,10417890.6846398,11021234.0730473,10881696.4257164,11651582.443301,16781290.2063144,15569534.5390502,14928838.1129672,12891065.1658169,15167630.0447354,21674931.9508885,NA
"sp|Q96PU4|UHRF2_HUMAN",58479533.6576198,50045506.6152967,52293444.6225787,50530256.3632391,48019081.4276739,45781262.067788,38705883.1194606,39760859.9158849,42573915.824655,42458299.0059867,44511985.4469806,42198926.5301976,33256003.3150826,34029261.7028028,31118276.0893717,32553228.1027931,31755890.8527859,30132012.840555
"sp|Q96PU5|NED4L_HUMAN",24548859.4334032,16060727.7025504,16359943.7737775,15568152.0532543,25695846.5714933,20528835.3389093,20395587.4476511,14878601.8907272,8490654.14860386,21495866.4751914,20452408.8164516,18955359.2574106,11809680.0648023,10744711.8553775,3401524.74669088,8825585.07306736,5001676.06700964,13255097.7662132
"sp|Q96PY5|FMNL2_HUMAN",18345098.4184053,16598016.724531,12860387.1315799,15346539.5708717,12268464.8378849,14896930.2324247,10014987.3555771,8680038.04782452,15441103.5411442,7220601.035743,NA,15237617.7104654,11479479.4799693,16182874.0103709,11640556.040385,11121058.9011301,10873431.7584488,10948803.1603438
"sp|Q96PY6|NEK1_HUMAN",93806112.2112137,45127648.2118963,80328219.5339765,71498436.2012916,75099254.7862448,64052449.4221331,49455803.4125979,64578305.78037,66121405.2396715,57727215.7474649,60176795.135116,43208463.9410822,43784304.4850294,21892041.4857539,34170027.5399685,44545574.6091777,34289036.8094723,42829840.5503852
"sp|Q96PZ0|PUS7_HUMAN",28309456.7685684,20835707.0811976,20255737.3729554,51118979.1506553,27265942.4308107,43632788.9696901,38013574.372286,43104021.9538453,22141127.1573007,40379186.997334,17290589.272825,15503501.2785822,36681707.7050079,20474665.7441239,27829886.1341221,20487620.9144331,40839049.540909,28793943.3211546
"sp|Q96Q15|SMG1_HUMAN",126467149.168609,142307746.397912,196058410.514929,123013741.719212,168460707.099857,183273598.366137,130902361.704774,108927796.848438,141998088.149251,152786129.617562,104930279.547329,103927574.497337,78678194.8210031,80373999.8152088,77602063.6463622,116231989.018886,113300479.954218,114759398.244631
"sp|Q96Q45|TM237_HUMAN",21237129.6708276,29034145.8389094,20857631.4367677,28121904.6643694,45554847.9745924,29155539.2222021,21376202.9559971,37344794.9222929,26465836.2444568,20438331.4307229,24580366.5568847,39505376.9694564,31323995.5315846,26256813.2860966,16428997.6450212,37828820.1957253,11379593.1548098,22968539.4968066
"sp|Q96QC0|PP1RA_HUMAN",229350998.579899,179408088.406975,195781102.641424,198831471.464979,182063193.049271,211565427.343431,165448665.405819,169025865.31988,178121262.726577,181728934.701768,163078414.722258,153156166.975552,117563440.386933,114589938.736627,106152593.719211,110268746.947509,110759906.62625,121682857.001906
"sp|Q96QD8|S38A2_HUMAN",NA,24379656.5359232,29351901.1271107,27150434.1100978,27977794.3238525,27911957.8123133,18416045.0203348,19609691.6080727,22860096.4150413,20249616.5549929,20212872.9277725,23773465.4298016,19351317.3340687,17394587.9772926,13176064.1740638,13147381.3166986,14691213.5174014,16366337.4201225
"sp|Q96QD9|UIF_HUMAN",2472979.57727041,NA,1635738.59846408,NA,1808954.8602626,3012392.11867049,NA,NA,1265491.32990825,NA,13116671.4432493,4372977.9258497,8314447.49586517,8810210.63247077,NA,8454161.95166341,8922818.05852542,4269679.49946109
